model_key,label,status,reason,sample_count,position_rmse_mm,mean_position_error_mm,max_position_error_mm,tangent_mean_error_deg,tangent_rmse_deg,tangent_max_error_deg,axis_position_rmse_mm,axis_tangent_rmse
mike,Mike,completed,,21,16.79536000179854,16.42791902741208,25.888889624583165,151.93003450123965,152.03312535279542,159.3557922657659,"[5.510768152763158, 15.58339006867332, 2.9788430512665998]","[0.18873710640094388, 0.4600536711789539, 1.8732811357536447]"
camarillo,Camarillo,completed,,21,16.798338317460306,16.42991831138356,25.900379730548902,151.92684993458926,152.03028216459597,159.36189691673655,"[5.516786411682512, 15.584426060088498, 2.9790774231907666]","[0.18853339357472318, 0.45999932309956243, 1.873293894610009]"
ann,ANN,completed,,21,7.212968062649556,6.458184555057857,12.968250056945195,7.470348826079847,8.289079361218496,15.320060747612876,"[5.417774880464539, 4.435418646607992, 1.7325371703753054]","[0.10055269889978351, 0.09031800389869, 0.05167061287215444]"
