artifact_subdir,hidden_layers,model_key,model_label,test_loss,test_position_error_l2_max_mm,test_position_error_l2_mean_mm,test_position_error_l2_median_mm,test_position_error_l2_p95_mm,test_position_rmse_xy_mm,test_position_rmse_xyz_mm,test_position_rmse_z_mm,test_tangent_angular_error_mean_rad,test_tangent_angular_error_median_rad,training_wall_time_s,validation_loss_mean,validation_position_error_l2_max_mm,validation_position_error_l2_mean_mm,validation_position_error_l2_median_mm,validation_position_error_l2_p95_mm,validation_position_rmse_xy_mm,validation_position_rmse_xyz_mm,validation_position_rmse_z_mm,validation_tangent_angular_error_mean_rad,validation_tangent_angular_error_median_rad
linear_ridge_full_pose,[],linear_ridge_full_pose,linear_ridge,11.257625770568847,13.614047917774219,5.353957860709415,5.1508426304568795,9.035261555464361,3.1522337984749145,5.784673217780912,4.850347030498352,,,0.5917409998364747,10.889586257934571,13.820960738994996,5.309971509140525,5.194276279857641,8.539266288948824,3.199548636629036,5.739918578327005,4.765454207908077,,
ann_32_32,"[32, 32]",legacy_ann_ann_32_32,"ANN [32, 32]",0.0006153100082883611,2.520885259196807,0.5185783716647571,0.42731801662251484,1.209875644599245,0.6340828561938552,0.6463028328762199,0.1250851040886552,,,26.725576624972746,0.0005916110763791949,2.5393430756589574,0.4780129056598483,0.37362334690833243,1.1375261091182998,0.5863269056792803,0.6007487311572879,0.13084264466775208,,
ann_64_64,"[64, 64]",legacy_ann_ann_64_64,"ANN [64, 64]",0.0005545324995182455,2.878166556014553,0.47546719265428494,0.36811627241819544,1.2689933001968832,0.5906175639926946,0.6032670835488332,0.12289046829128063,,,18.11835224996321,0.0005453110818052665,2.900611394107894,0.4412771334221423,0.33645438891408486,1.1626763413705403,0.5449483189570067,0.5602758540897816,0.13015514719736115,,
ann_128_128,"[128, 128]",legacy_ann_ann_128_128,"ANN [128, 128]",0.0004914487828500569,2.6971346378436003,0.4336614953199984,0.3394063217401563,1.0933815649539,0.5435681451770622,0.5565637230402422,0.11956943318918807,,,36.510778167052194,0.00049791558412835,2.7531101442802672,0.41541376947373815,0.32343899863404624,1.031542432783894,0.5159517763631182,0.5311649412512461,0.126213942503127,,
