DATE: 2026-5-14
TIME: 20-56-08
NUM_CABLES: 4
num_coils: 1
NUM_MEASUREMENTS: 19
---
,0,0,0.0,0.0,-0.0,-0.0,2107,2394,2513,1857,2109,2396,2514,1858,-10,-14,0,-16,5000,5000,5000,5000,-44.93,42.300000000000004,-209.53,2.4501930760474124,0.8311172714960406,65.82084416105894,0.07544818972679437,0.009689965236004799,0.997102640273645
,1,0,0.0,0.0,-0.0,-0.0,2107,2394,2513,1857,2109,2396,2514,1858,-18,-15,0,-15,5000,5000,5000,5000,-44.96,42.43,-209.55,2.4612336961487813,0.7001507449506974,65.8512723327494,0.07573145096529313,0.007161191957198415,0.9971025346795799
,2,0,0.0,-0.25,-0.0,0.25,2107,2231,2513,2020,2108,2257,2513,2020,0,-87,8,16,5000,5000,5000,4900,-43.31,30.41,-208.77,2.5017543588599267,12.740622939155742,64.1670254932188,0.08231408749884075,0.35720426508263603,0.9303921237876033
,3,0,-0.375,0.25,0.375,-0.25,1863,2557,2757,1694,1890,2557,2755,1712,-92,0,14,-55,5000,4900,5000,4800,-40.31,51.6,-225.65,17.9283175780007,-9.547977883781215,61.30522176101998,0.5211659469643568,-0.27422178978158335,0.8082007583105391
,4,0,0.375,-0.5833333333333334,-0.375,0.5833333333333334,2351,2014,2269,2237,2350,2057,2293,2238,13,-180,-82,0,5100,5000,5100,4900,-34.97,17.96,-194.15,-11.204717230170871,26.124332830683,55.72241501561077,-0.284622877776454,0.7016548706705735,0.6532000152407458
,5,0,-0.5625,-0.08333333333333337,0.5625,0.08333333333333337,1740,2340,2880,1911,1782,2341,2878,1911,-186,0,15,0,5100,4900,4800,5000,-36.47,40.2,-234.25,27.29612736709433,1.2350807722731503,57.479599488048834,0.7506167222371902,0.02841097017449421,0.660126770455222
,6,0,0.1875,0.4166666666666665,-0.1875,-0.4166666666666665,2229,2666,2391,1585,2228,2666,2403,1614,14,6,-31,-108,5000,5000,5000,4900,-40.18,62.52,-204.69,-3.7196412991559384,-19.029946242262284,61.09773079326679,-0.09455170454682049,-0.5437754455165759,0.8338874264674699
,7,0,-0.1875,-0.4166666666666667,0.1875,0.4166666666666667,1985,2122,2635,2129,1994,2154,2634,2130,-27,-118,13,0,5000,4900,5000,5000,-40.97,26.75,-216.6,10.572007426770256,15.857548360580438,61.85707065877719,0.2834298619681102,0.4364345299704937,0.8539276400223688
,8,0,0.5625,0.08333333333333337,-0.5625,-0.08333333333333337,2474,2448,2146,1803,2474,2448,2192,1806,12,0,-204,-17,4900,5000,5000,4800,-37.38,44.01,-182.36,-24.736475680575637,0.9357247985027541,58.13907358501674,-0.6506039235855305,0.009758315361473887,0.759354535046982
,9,0,-0.65625,0.5833333333333333,0.65625,-0.5833333333333333,1679,2774,2941,1477,1727,2774,2939,1512,-219,0,13,-130,5000,5100,4800,5000,-30.13,65.01,-234.28,25.683225985200238,-23.538482163761643,51.202519865596386,0.6481366879589326,-0.6105480306974,0.45513727152712113
,10,0,0.09375,-0.6944444444444444,-0.09375,0.6944444444444444,2168,1941,2452,2310,2169,1996,2453,2310,0,-260,-17,0,5000,5000,5000,5000,-33.910000000000004,12.64,-206.55,1.5308592867799007,30.592939826383308,54.71115723498784,0.07921105670044062,0.7912877673821749,0.6062914131733461
,11,0,-0.28125,-0.19444444444444442,0.28125,0.19444444444444442,1924,2267,2696,1984,1945,2272,2695,1985,-66,-17,14,0,5000,5000,5000,5000,-41.52,32.5,-221.18,14.751021623493045,9.813368360339865,62.444547014285426,0.43088663951879697,0.2607588610681462,0.8639105973760491
,12,0,0.46875,0.3055555555555556,-0.46875,-0.3055555555555556,2413,2593,2207,1658,2413,2594,2239,1674,14,0,-127,-52,5000,5000,5000,5000,-38.75,55.76,-188.42000000000002,-19.489518290036443,-11.19223573123287,59.569112581352414,-0.5160518601742046,-0.32906565994837633,0.7908263204101658
,13,0,-0.46875,-0.5277777777777778,0.46875,0.5277777777777778,1801,2050,2819,2201,1834,2082,2817,2202,-131,-121,15,0,5000,5000,5000,4900,-34.660000000000004,20.240000000000002,-224.53,18.953448252867645,21.799882503763392,55.5704805966378,0.5157828548198091,0.5628091231664197,0.6459209994686453
,14,0,0.28125,-0.02777777777777779,-0.28125,0.02777777777777779,2290,2376,2330,1875,2289,2377,2352,1875,15,-5,-70,-1,5000,5000,5000,4900,-43.31,40.85,-198.53,-8.418995430560983,3.0149969519529662,64.14206164116575,-0.24825780475301665,0.08750696282183403,0.9647334314912648
,15,0,-0.09375,0.4722222222222219,0.09375,-0.4722222222222219,2046,2702,2574,1549,2051,2702,2573,1585,-18,14,15,-138,4900,5000,4900,5000,-39.480000000000004,65.21000000000001,-211.02,2.4178068587005725,-22.14269426671271,60.43627040450286,0.07142406164040395,-0.6167907610804593,0.7838799400830305
,16,0,0.65625,-0.36111111111111116,-0.65625,0.36111111111111116,2535,2159,2085,2092,2534,2181,2129,2092,14,-66,-187,0,5000,4900,5000,4800,-34.04,32.63,-178.89000000000001,-27.41480091865671,12.514233961369492,54.752984471530645,-0.714447362809618,0.31603314858814774,0.6242499617683954
,17,0,-0.703125,0.13888888888888884,0.703125,-0.13888888888888884,1649,2485,2971,1766,1704,2486,2969,1769,-273,-3,16,-17,5000,5000,4800,4900,-32.52,44.5,-239.13,31.89400049241044,-3.39550015306542,53.56498801085392,0.8475977891751224,-0.0904865481902079,0.5228672607670767
,18,0,0.046875,0.6388888888888888,-0.046875,-0.6388888888888888,2138,2810,2482,1441,2138,2809,2483,1490,14,15,-13,-227,4900,5000,5000,4900,-35.24,72.28,-212.46,3.3981158897598505,-29.305800344520847,56.22141506633386,0.09602604670034269,-0.782487631592879,0.6152171200147722
