sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
62,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":1956,""6"":2471,""7"":2975,""8"":1897}","{""5"":1854,""6"":2139,""7"":3082,""8"":2266}","[-37.83,40.24,-260.79]","[21.158611689272533,21.63701112039947,57.46425521070716]",0.03831125609576702,1602264,coil_as_tip,thesis_trusted,True,
63,repeat,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":1854,""6"":2139,""7"":3082,""8"":2266}","{""5"":1942,""6"":2471,""7"":2977,""8"":1898}","[-46.28,59.550000000000004,-257.22]","[18.61189025420842,2.158510341129926,65.89786163525535]",0.0,1604440,coil_as_tip,thesis_trusted,True,
64,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":1942,""6"":2471,""7"":2977,""8"":1898}","{""5"":1942,""6"":2471,""7"":2977,""8"":1898}","[-46.27,59.81,-257.32]","[18.72589364944841,1.9043265211825187,65.88817599894708]",0.037357130786404014,1606624,coil_as_tip,thesis_trusted,True,
65,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":1942,""6"":2471,""7"":2977,""8"":1898}","{""5"":2013,""6"":2305,""7"":2900,""8"":2081}","[-47.06,50.25,-251.36]","[12.25286399183338,11.12636419397117,66.65837611145238]",0.039800659054890275,1608816,coil_as_tip,thesis_trusted,True,
66,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1826,""6"":2840,""7"":3084,""8"":1528}","{""5"":2013,""6"":2305,""7"":2900,""8"":2081}","{""5"":1852,""6"":2841,""7"":3084,""8"":1564}","[-39.81,87.2,-260.65]","[23.56119719986944,-25.262072474662034,59.435331263959114]",0.04098033998161554,1610976,coil_as_tip,thesis_trusted,True,
67,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":1852,""6"":2841,""7"":3084,""8"":1564}","{""5"":2014,""6"":2307,""7"":2900,""8"":2081}","[-47.29,51.28,-251.01000000000002]","[11.958475433614126,10.078795710049171,66.88692730546138]",0.0,1613128,coil_as_tip,thesis_trusted,True,
68,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2564,""6"":2840,""7"":2346,""8"":1528}","{""5"":2014,""6"":2306,""7"":2900,""8"":2081}","{""5"":2565,""6"":2841,""7"":2348,""8"":1565}","[-42.64,87.64,-243.74]","[6.68996465816133,-26.620523239252464,62.20421624600364]",0.0,1615312,coil_as_tip,thesis_trusted,True,
69,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2564,""6"":2841,""7"":2348,""8"":1565}","{""5"":2019,""6"":2307,""7"":2897,""8"":2081}","[-47.37,51.46,-250.49]","[11.448730571933226,9.870800547402887,66.96501820317468]",0.0,1617472,coil_as_tip,thesis_trusted,True,
70,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2019,""6"":2307,""7"":2897,""8"":2081}","{""5"":2195,""6"":2471,""7"":2716,""8"":1898}","[-50.04,60.910000000000004,-243.37]","[4.84273061513926,0.04719462122511686,69.60761752543358]",0.023004780989140272,1619640,coil_as_tip,thesis_trusted,True,
71,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2471,""7"":2715,""8"":1898}","{""5"":2022,""6"":2306,""7"":2897,""8"":2081}","[-47.42,51.03,-250.38]","[11.315368830752135,10.294175760737332,67.01469792462287]",0.0,1621832,coil_as_tip,thesis_trusted,True,
72,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2022,""6"":2306,""7"":2897,""8"":2081}","{""5"":2194,""6"":2239,""7"":2716,""8"":2158}","[-46.300000000000004,43.550000000000004,-244.25]","[4.792379013108018,17.4307674134467,65.8739247563769]",0.03663937794044614,1624016,coil_as_tip,thesis_trusted,True,
73,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2194,""6"":2239,""7"":2716,""8"":2158}","{""5"":2023,""6"":2293,""7"":2897,""8"":2081}","[-47.21,49.800000000000004,-250.3]","[11.169464331835911,11.518097195345383,66.80463079463115]",0.03891646093688905,1626176,coil_as_tip,thesis_trusted,True,
74,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2023,""6"":2293,""7"":2897,""8"":2081}","{""5"":2456,""6"":2471,""7"":2454,""8"":1900}","[-50.14,60.53,-242.88]","[4.332466635655464,0.399994744450872,69.70591678429795]",0.0,1628376,coil_as_tip,thesis_trusted,True,
75,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2457,""6"":2471,""7"":2454,""8"":1900}","{""5"":2022,""6"":2303,""7"":2897,""8"":2081}","[-47.35,50.65,-250.53]","[11.444767691038862,10.681785004735161,66.945307659283]",0.0,1630488,coil_as_tip,thesis_trusted,True,
76,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2022,""6"":2303,""7"":2897,""8"":2081}","{""5"":2195,""6"":2994,""7"":2715,""8"":1430}","[-36.2,98.48,-243.92000000000002]","[7.481350744138865,-37.432351098084,55.762967421907845]",0.0,1632664,coil_as_tip,thesis_trusted,True,
77,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2993,""7"":2715,""8"":1430}","{""5"":2020,""6"":2308,""7"":2897,""8"":2081}","[-47.5,51.730000000000004,-250.34]","[11.313144129997028,9.593006592171875,67.09442776696423]",0.038878054823726416,1634800,coil_as_tip,thesis_trusted,True,
78,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2717,""6"":2471,""7"":2193,""8"":1897}","{""5"":2020,""6"":2307,""7"":2897,""8"":2081}","{""5"":2716,""6"":2471,""7"":2194,""8"":1898}","[-50.06,60.95,-242.9]","[4.375526586400923,-0.01827005467507803,69.62591429399964]",0.0,1636992,coil_as_tip,thesis_trusted,True,
79,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2716,""6"":2471,""7"":2194,""8"":1898}","{""5"":2022,""6"":2306,""7"":2897,""8"":2081}","[-47.45,51.14,-250.24]","[11.181440392658118,10.176726191287706,67.0441728649246]",0.0,1639144,coil_as_tip,thesis_trusted,True,
80,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2022,""6"":2306,""7"":2897,""8"":2081}","{""5"":2021,""6"":2656,""7"":2898,""8"":1730}","[-47.43,73.91,-248.28]","[10.460615652090894,-12.666091968624492,67.0130247257934]",0.02457192586734891,1641304,coil_as_tip,thesis_trusted,True,
81,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2021,""6"":2656,""7"":2898,""8"":1730}","{""5"":2021,""6"":2306,""7"":2898,""8"":2081}","[-47.49,51.46,-250.35]","[11.308506751833534,9.863155027611576,67.08451224613823]",0.0,1643472,coil_as_tip,thesis_trusted,True,
82,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1673,""6"":2471,""7"":3237,""8"":1897}","{""5"":2021,""6"":2306,""7"":2898,""8"":2081}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","[-35.88,63.870000000000005,-272.35]","[33.99138502691406,-1.3298183616185142,55.551751090809134]",0.038838576059788465,1645632,coil_as_tip,thesis_trusted,True,
83,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":1730,""6"":2471,""7"":3236,""8"":1897}","{""5"":2013,""6"":2305,""7"":2900,""8"":2081}","[-47.11,50.79,-251.44]","[12.36188281828629,10.59148505780992,66.70856779580572]",0.0,1647784,coil_as_tip,thesis_trusted,True,
84,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2013,""6"":2305,""7"":2900,""8"":2081}","{""5"":2380,""6"":2305,""7"":2533,""8"":2081}","[-48.04,49.34,-246.4]","[7.247285168048705,11.765377838460708,67.62063501685923]",0.0,1649928,coil_as_tip,thesis_trusted,True,
85,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2380,""6"":2305,""7"":2533,""8"":2081}","{""5"":2020,""6"":2303,""7"":2897,""8"":2081}","[-47.26,50.6,-250.93]","[11.841784037246242,10.753460875087171,66.85676055061516]",0.040597144048660994,1652096,coil_as_tip,thesis_trusted,True,
86,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2020,""6"":2303,""7"":2897,""8"":2081}","{""5"":2195,""6"":2008,""7"":2717,""8"":2420}","[-34.09,25.72,-245.59]","[5.20626500336806,35.311793482804376,53.67203125192367]",0.03758608200587332,1654248,coil_as_tip,thesis_trusted,True,
87,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2008,""7"":2717,""8"":2420}","{""5"":2022,""6"":2291,""7"":2897,""8"":2081}","[-46.81,48.94,-250.91]","[11.733308047078253,12.410095423250482,66.40698846011949]",0.0,1656416,coil_as_tip,thesis_trusted,True,
88,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2023,""6"":2291,""7"":2897,""8"":2081}","{""5"":1860,""6"":2133,""7"":3082,""8"":2265}","[-37.39,39.39,-261.13]","[21.453541995379368,22.50438085290661,57.025637083322756]",0.0,1658608,coil_as_tip,thesis_trusted,True,
89,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":1860,""6"":2133,""7"":3082,""8"":2265}","{""5"":2014,""6"":2291,""7"":2900,""8"":2081}","[-46.77,49.03,-251.46]","[12.287523234759334,12.35010250087921,66.36895722284001]",0.0,1660784,coil_as_tip,thesis_trusted,True,
90,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2014,""6"":2291,""7"":2900,""8"":2081}","{""5"":2379,""6"":2656,""7"":2532,""8"":1734}","[-48.46,73.34,-242.46]","[4.614589925069083,-12.41328478338707,68.02211923380099]",0.038661411963403225,1662968,coil_as_tip,thesis_trusted,True,
91,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2379,""6"":2656,""7"":2533,""8"":1734}","{""5"":2020,""6"":2303,""7"":2897,""8"":2082}","[-47.31,50.800000000000004,-250.64000000000001]","[11.562892092746182,10.537993088262724,66.90567799263698]",0.024367131991311908,1665120,coil_as_tip,thesis_trusted,True,
92,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2020,""6"":2303,""7"":2897,""8"":2081}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","[-46.61,79.68,-242.08]","[4.586003770788011,-18.763871284455973,66.16962525966107]",0.0,1667296,coil_as_tip,thesis_trusted,True,
93,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","{""5"":2016,""6"":2305,""7"":2897,""8"":2081}","[-47.32,51.6,-250.84]","[11.805992488891718,9.750027166027905,66.91625640416777]",0.0,1669504,coil_as_tip,thesis_trusted,True,
94,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2564,""6"":2102,""7"":2346,""8"":2266}","{""5"":2016,""6"":2303,""7"":2897,""8"":2081}","{""5"":2564,""6"":2144,""7"":2348,""8"":2265}","[-42.980000000000004,35.92,-244.22]","[4.360115043956711,25.049129444031504,62.555203943786985]",0.0,1671648,coil_as_tip,thesis_trusted,True,
95,repeat,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":2011,""6"":2287,""7"":2899,""8"":2081}","{""5"":2564,""6"":2144,""7"":2348,""8"":2265}","{""5"":2023,""6"":2292,""7"":2897,""8"":2081}","[-47.09,49.410000000000004,-250.54]","[11.388366635458908,11.920596499178679,66.68556740024707]",0.0,1673800,coil_as_tip,thesis_trusted,True,
96,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2717,""6"":2471,""7"":2193,""8"":1897}","{""5"":2023,""6"":2291,""7"":2897,""8"":2081}","{""5"":2716,""6"":2471,""7"":2194,""8"":1902}","[-50.120000000000005,60.04,-242.68]","[4.106232301057446,0.8784216151917335,69.68528294795806]",0.0,1675936,coil_as_tip,thesis_trusted,True,
97,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2716,""6"":2471,""7"":2194,""8"":1902}","{""5"":2195,""6"":2237,""7"":2714,""8"":2159}","[-46.29,43.26,-243.81]","[4.337322403059233,17.696455969754435,65.86238904235393]",0.04252556595019996,1678088,coil_as_tip,thesis_trusted,True,
98,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2456,""6"":2471,""7"":2454,""8"":1897}","{""5"":2195,""6"":2237,""7"":2714,""8"":2159}","{""5"":2456,""6"":2471,""7"":2454,""8"":1901}","[-50.17,59.85,-242.33]","[3.746255847309385,1.049121254286618,69.73405369697656]",0.03739752992987633,1680264,coil_as_tip,thesis_trusted,True,
99,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2456,""6"":2471,""7"":2454,""8"":1901}","{""5"":2195,""6"":2237,""7"":2713,""8"":2159}","[-46.42,43.25,-243.44]","[3.9668604400407332,17.68630531533631,65.99105488153192]",0.0,1682416,coil_as_tip,thesis_trusted,True,
100,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2379,""6"":2287,""7"":2531,""8"":2081}","{""5"":2195,""6"":2237,""7"":2713,""8"":2159}","{""5"":2380,""6"":2293,""7"":2533,""8"":2081}","[-48.17,47.68,-243.32]","[4.081257800908929,13.255668498097492,67.7398174833605]",0.0,1684608,coil_as_tip,thesis_trusted,True,
101,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2380,""6"":2293,""7"":2533,""8"":2081}","{""5"":2195,""6"":2237,""7"":2713,""8"":2158}","[-46.72,43.21,-243.16]","[3.6840255696973543,17.710932803712623,66.29004973589252]",0.0,1686800,coil_as_tip,thesis_trusted,True,
102,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1826,""6"":2102,""7"":3084,""8"":2266}","{""5"":2195,""6"":2237,""7"":2713,""8"":2158}","{""5"":1860,""6"":2133,""7"":3082,""8"":2265}","[-37.79,39.72,-260.84000000000003]","[21.18045017571015,22.1589736730779,57.424528971122584]",0.0,1688976,coil_as_tip,thesis_trusted,True,
103,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":1860,""6"":2133,""7"":3082,""8"":2265}","{""5"":2195,""6"":2220,""7"":2716,""8"":2159}","[-45.67,41.86,-245.74]","[6.190684347283138,19.199402655675392,65.24960787180294]",0.024225744884461164,1691152,coil_as_tip,thesis_trusted,True,
104,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1826,""6"":2840,""7"":3084,""8"":1528}","{""5"":2195,""6"":2220,""7"":2716,""8"":2159}","{""5"":1853,""6"":2841,""7"":3084,""8"":1564}","[-38.42,87.01,-258.49]","[21.39907630749215,-25.189097784621552,58.0375802341405]",0.0,1693312,coil_as_tip,thesis_trusted,True,
105,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":1853,""6"":2841,""7"":3084,""8"":1565}","{""5"":2195,""6"":2238,""7"":2716,""8"":2159}","[-46.160000000000004,43.85,-244.91]","[5.468191647356264,17.167093543556113,65.73625350401323]",0.0,1695472,coil_as_tip,thesis_trusted,True,
106,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1673,""6"":2471,""7"":3237,""8"":1897}","{""5"":2195,""6"":2238,""7"":2716,""8"":2159}","{""5"":1729,""6"":2471,""7"":3236,""8"":1897}","[-35.7,62.26,-272.31]","[33.8646829962336,0.2757029820830468,55.37189612051315]",0.03707551397383213,1697672,coil_as_tip,thesis_trusted,True,
107,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":1729,""6"":2471,""7"":3236,""8"":1897}","{""5"":2195,""6"":2237,""7"":2716,""8"":2159}","[-45.82,43.44,-246.48000000000002]","[7.014828549620717,17.661851122500835,65.40199427731844]",0.0,1699848,coil_as_tip,thesis_trusted,True,
108,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1934,""6"":2471,""7"":2976,""8"":1897}","{""5"":2195,""6"":2237,""7"":2716,""8"":2159}","{""5"":1956,""6"":2471,""7"":2975,""8"":1898}","[-46.660000000000004,59.56,-256.5]","[17.892134222916837,2.109294115993052,66.27525932815072]",0.03805951098911464,1702016,coil_as_tip,thesis_trusted,True,
109,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":1956,""6"":2471,""7"":2975,""8"":1898}","{""5"":2194,""6"":2237,""7"":2716,""8"":2159}","[-46.31,43.44,-245.43]","[5.964623170407663,17.6046633252155,65.88820227531274]",0.0,1704192,coil_as_tip,thesis_trusted,True,
110,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2379,""6"":2655,""7"":2531,""8"":1713}","{""5"":2194,""6"":2237,""7"":2716,""8"":2159}","{""5"":2379,""6"":2656,""7"":2532,""8"":1733}","[-48.480000000000004,73.32000000000001,-242.56]","[4.713284113931223,-12.387892799211457,68.04248352176961]",0.0,1706384,coil_as_tip,thesis_trusted,True,
111,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2379,""6"":2656,""7"":2532,""8"":1733}","{""5"":2195,""6"":2238,""7"":2713,""8"":2159}","[-46.65,43.65,-244.23000000000002]","[4.7765800417686535,17.329697980309053,66.22383240446399]",0.0,1708560,coil_as_tip,thesis_trusted,True,
112,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":2011,""6"":2655,""7"":2899,""8"":1713}","{""5"":2195,""6"":2238,""7"":2713,""8"":2160}","{""5"":2022,""6"":2656,""7"":2898,""8"":1732}","[-47.660000000000004,73.17,-248.8]","[10.938843764714562,-11.899038856969668,67.24503204506826]",0.0,1710744,coil_as_tip,thesis_trusted,True,
113,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2022,""6"":2656,""7"":2898,""8"":1732}","{""5"":2194,""6"":2238,""7"":2716,""8"":2159}","[-46.35,43.45,-244.05]","[4.587066531304345,17.519743249385726,65.9232206531084]",0.0,1712920,coil_as_tip,thesis_trusted,True,
114,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2195,""6"":2471,""7"":2715,""8"":1897}","{""5"":2194,""6"":2238,""7"":2716,""8"":2159}","{""5"":2195,""6"":2471,""7"":2716,""8"":1900}","[-50.08,59.63,-242.62]","[4.024205710901839,1.2845745296770303,69.64514009600987]",0.036281147971749306,1715104,coil_as_tip,thesis_trusted,True,
115,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2195,""6"":2471,""7"":2716,""8"":1900}","{""5"":2195,""6"":2238,""7"":2716,""8"":2159}","[-46.21,43.27,-243.84]","[4.368108339178264,17.688129381314443,65.78249602599941]",0.0,1717288,coil_as_tip,thesis_trusted,True,
116,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2195,""6"":1949,""7"":2715,""8"":2419}","{""5"":2195,""6"":2238,""7"":2716,""8"":2159}","{""5"":2195,""6"":2007,""7"":2716,""8"":2420}","[-33.99,25.23,-245.01]","[4.600881028554511,35.76962022395995,53.57002675142569]",0.0,1719424,coil_as_tip,thesis_trusted,True,
117,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2195,""6"":2007,""7"":2716,""8"":2419}","{""5"":2195,""6"":2219,""7"":2716,""8"":2159}","[-45.72,41.35,-243.45000000000002]","[3.8762085707289486,19.584308251940694,65.29143563420419]",0.0,1721616,coil_as_tip,thesis_trusted,True,
118,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2195,""6"":2993,""7"":2715,""8"":1375}","{""5"":2195,""6"":2219,""7"":2716,""8"":2159}","{""5"":2195,""6"":2994,""7"":2716,""8"":1431}","[-34.56,102.64,-226.5]","[-9.681102546811445,-42.531328576385576,54.05937541919054]",0.03860065899789333,1723744,coil_as_tip,thesis_trusted,True,
119,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2195,""6"":2994,""7"":2716,""8"":1431}","{""5"":2195,""6"":2238,""7"":2715,""8"":2159}","[-46.57,43.76,-243.21]","[3.7643504114047914,17.164514651249398,66.1401326839493]",0.0,1725848,coil_as_tip,thesis_trusted,True,
120,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2195,""6"":2732,""7"":2715,""8"":1636}","{""5"":2195,""6"":2238,""7"":2715,""8"":2160}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","[-46.35,80.14,-239.79]","[2.3253039449656683,-19.347418950502515,65.90128141497935]",0.0,1727984,coil_as_tip,thesis_trusted,True,
121,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2195,""6"":2733,""7"":2715,""8"":1663}","{""5"":2195,""6"":2238,""7"":2715,""8"":2159}","[-46.18,43.52,-243.39000000000001]","[3.932455406312954,17.414078949603443,65.75082769852787]",0.026070629945024848,1730096,coil_as_tip,thesis_trusted,True,
122,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2564,""6"":2840,""7"":2346,""8"":1528}","{""5"":2195,""6"":2238,""7"":2715,""8"":2159}","{""5"":2564,""6"":2841,""7"":2348,""8"":1567}","[-43.31,87.83,-242.71]","[5.669398090708029,-26.866412455759132,62.87046122692457]",0.03996404493227601,1732256,coil_as_tip,thesis_trusted,True,
123,repeat,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2195,""6"":2210,""7"":2715,""8"":2158}","{""5"":2565,""6"":2841,""7"":2348,""8"":1567}","{""5"":2195,""6"":2238,""7"":2713,""8"":2160}","[-46.46,44.03,-243.29]","[3.8592856744269,16.899297248687674,66.03037374256712]",0.03834942006506026,1734416,coil_as_tip,thesis_trusted,True,
