DATE: 2026-4-25
TIME: 21-55-03
NUM_CABLES: 4
num_coils: 1
NUM_MEASUREMENTS: 36
---
,0,0,0.0,0.0,-0.0,-0.0,2302,2887,2487,2198,2302,2900,2488,2209,0,-39,0,-33,5000,4900,4900,5000,-41.230000000000004,46.410000000000004,-233.82,-21.610502277557075,1.6661815062634275,61.855515567795095,0.2057831904161377,0.1496295853946751,-0.9670906191855931
,1,0,0.0,0.0,-0.0,-0.0,2302,2887,2487,2198,2302,2897,2488,2206,0,-31,0,-24,5000,4900,4900,5000,-41.06,46.24,-234.15,-21.750399115831584,2.010149748983281,61.68576656885544,0.20651672853906977,0.15323853450879216,-0.966368869725799
,2,0,0.0,-0.25,-0.0,0.25,2302,2724,2487,2361,2302,2734,2488,2362,0,-34,0,-16,5000,4900,4900,4900,-37.910000000000004,43.29,-251.67000000000002,-23.134505747505614,19.72656001064263,58.55711569783644,0.2680218210800723,-0.4007700884410729,-0.8760979623511613
,3,0,-0.375,0.25,0.375,-0.25,2058,3050,2731,2035,2060,3052,2731,2043,-18,-18,0,-28,5000,5000,4900,4900,-37.39,53.1,-215.93,-16.523691181118835,-16.740401513039416,57.99859264625975,0.03067070175777315,0.6491433482673722,-0.7600475126292511
,4,0,0.375,-0.5833333333333334,-0.375,0.5833333333333334,2546,2507,2243,2578,2545,2522,2246,2578,0,-50,-19,0,4900,5000,4900,4900,-24.740000000000002,36.59,-266.67,-28.46234500102519,35.27778310971652,45.399893764180135,0.411953905883224,-0.8076257060286376,-0.4219415817258361
,5,0,-0.5625,-0.08333333333333337,0.5625,0.08333333333333337,1935,2833,2854,2252,1938,2836,2854,2258,-22,-19,0,-25,5000,4900,4900,4900,-40.57,54.85,-244.19,-12.28533861298574,11.249792487210186,61.221620312382115,-0.08865165727220524,-0.12449814028404788,-0.9882515351512009
,6,0,0.1875,0.4166666666666665,-0.1875,-0.4166666666666665,2424,3159,2365,1926,2425,3160,2366,1935,0,0,0,-30,5000,4900,4900,5000,-31.67,56.0,-206.88,-14.427338824917058,-26.003907500091145,52.269398669223875,-0.01883536755238146,0.8570542712007526,-0.514881738990337
,7,0,-0.1875,-0.4166666666666667,0.1875,0.4166666666666667,2180,2615,2609,2470,2180,2629,2610,2471,0,-43,0,-11,5000,4900,4900,4900,-32.65,42.58,-261.26,-22.98581516915472,29.348696967032964,53.310004921001536,0.2568811253640013,-0.6733849764617099,-0.693227784286945
,8,0,0.5625,0.08333333333333337,-0.5625,-0.08333333333333337,2669,2941,2120,2144,2668,2943,2127,2150,19,-17,-26,-25,5000,4900,4900,4900,-37.0,34.800000000000004,-226.04,-33.85706645952191,-5.050722512834483,57.59895990209044,0.5730798411071766,0.35478157160248225,-0.7387215525269634
,9,0,-0.65625,0.5833333333333333,0.65625,-0.5833333333333333,1874,3267,2915,1818,1878,3268,2915,1828,-24,6,0,-33,5000,4900,4900,4900,-25.89,63.21,-202.19,-7.65212504144327,-31.305690373397454,46.49218683715966,-0.15838512281071743,0.9442003270747097,-0.28879040015943186
