DATE: 2026-5-13
TIME: 19-03-27
NUM_CABLES: 4
num_coils: 1
NUM_MEASUREMENTS: 182
---
,0,0,0.0,0.0,-0.0,-0.0,2131,2424,2632,1862,2132,2427,2633,1870,0,-15,-22,-23,5000,5000,5000,5000,-49.480000000000004,41.32,-209.29,2.0022429939591575,0.6599466123144353,69.30916884639177,0.07096796825172381,0.008292442432595892,0.9974441251923459
,1,0,0.0,0.0,-0.0,-0.0,2131,2424,2632,1862,2132,2426,2633,1870,0,-16,-20,-21,5000,5000,5000,5000,-49.51,41.300000000000004,-209.15,1.8640009061461456,0.690228191051844,69.3387010516305,0.07047123425712862,0.007561602688229933,0.9974851514218456
,2,0,0.0,-0.25,-0.0,0.25,2131,2261,2632,2025,2132,2286,2631,2026,-1,-83,20,0,5000,5000,5000,5000,-47.68,27.84,-207.54,1.250851628894793,14.227867949239425,67.47618722850183,0.05331685877976424,0.36389510777330625,0.929912718005573
,3,0,-0.375,0.25,0.375,-0.25,1887,2587,2876,1699,1917,2588,2875,1720,-110,0,20,-63,5000,4900,5000,5000,-43.77,52.730000000000004,-226.02,17.866738586859384,-11.959212600075794,63.6735943100027,0.5291459461496404,-0.3074870573384,0.7908579374595504
,4,0,0.375,-0.5833333333333334,-0.375,0.5833333333333334,2375,2044,2388,2242,2375,2089,2402,2242,12,-192,-48,0,5000,5000,5100,4800,-39.44,13.31,-198.93,-6.246423145373939,29.331442268287656,59.18019339122708,-0.120102270722385,0.7343012908552244,0.6681145551592766
,5,0,-0.5625,-0.08333333333333337,0.5625,0.08333333333333337,1764,2370,2999,1916,1809,2371,2997,1916,-206,0,20,0,5100,5000,5000,5000,-39.980000000000004,37.83,-233.52,26.450291973971787,2.341982850693306,59.87589501575985,0.7771703102255496,0.05859735723159236,0.6265561895228523
,6,0,0.1875,0.4166666666666665,-0.1875,-0.4166666666666665,2253,2696,2510,1590,2252,2697,2514,1623,13,0,-20,-124,5000,5000,5000,5000,-44.62,64.22,-211.72,2.7601256269316536,-22.367571704912258,64.50359769777394,0.06908241692201755,-0.601721700586842,0.7957126458182574
,7,0,-0.1875,-0.4166666666666667,0.1875,0.4166666666666667,2009,2152,2754,2134,2017,2185,2753,2135,-26,-123,20,3,5000,5000,5000,5000,-43.52,20.44,-214.92000000000002,9.165710494151597,21.05724018991819,63.323515324617276,0.28177032207815633,0.5316318923816715,0.7987321306912946
,8,0,0.5625,0.08333333333333337,-0.5625,-0.08333333333333337,2498,2478,2265,1808,2497,2478,2297,1815,1,-4,-134,-17,4900,4900,5000,4800,-46.21,45.33,-186.81,-20.701785203986987,-1.6980182202550793,65.97892779877499,-0.5223916604398816,-0.0758326627561971,0.8493270043759165
,9,0,-0.65625,0.5833333333333333,0.65625,-0.5833333333333333,1703,2804,3060,1482,1751,2804,3059,1521,-212,0,20,-152,5000,5000,5100,4800,-31.330000000000002,69.68,-234.77,25.38586661601849,-29.533474836021718,51.29512023024155,0.6617221761281201,-0.6482749179470605,0.3766475705231581
