epoch,train_loss,validation_loss,elapsed_s
1,0.4964661824962367,0.21496848165988922,0.08494987478479743
2,0.16738350689411163,0.08546598851680756,0.1469258749857545
3,0.049761083624933075,0.01644125543534756,0.2004539999179542
4,0.013971301969950613,0.009893482737243175,0.25481279101222754
5,0.007467042310568301,0.005049427784979343,0.30869683297351
6,0.0047608294888682985,0.003387997904792428,0.3652928329538554
7,0.0034721762387324934,0.002752034971490502,0.41856062482111156
8,0.002611955405091462,0.001957865175791085,0.4730740408413112
9,0.0020645350450649858,0.0016543307341635228,0.5276638749055564
10,0.001789409844407245,0.0016206624917685986,0.581615790957585
11,0.0014573146599223433,0.001221167971380055,0.6383162909187376
12,0.0012470201902982333,0.0011489293072372675,0.6926069159526378
13,0.00116622570456694,0.0010836097062565386,0.7461995407938957
14,0.0010513967819228444,0.0010612135636620223,0.7980946248862892
15,0.0009726744231201061,0.0009101637522689998,0.8549112908076495
16,0.0009286520248481437,0.000989339395891875,0.907956707989797
17,0.0008872058014790325,0.000859130301978439,0.9608757079113275
18,0.0008817759555076127,0.0008987804176285863,1.0140582909807563
19,0.0008307773893213142,0.0008048670482821762,1.0692519159056246
20,0.0007770733133403827,0.000743992393836379,1.1250784578733146
21,0.000798085701915071,0.0007584064383991063,1.1777881658636034
22,0.0007194195464050964,0.000711989204864949,1.2311482499353588
23,0.0007210565457606446,0.0006660742335952818,1.2819587499834597
24,0.0006836036627646536,0.0006317871331702918,1.3353424998931587
25,0.0006174936184517877,0.0006785330479033291,1.3928547909017652
26,0.0006650404716113015,0.0006317544030025601,1.4462694579269737
27,0.0006061185748599794,0.0005994423700030893,1.5003291249740869
28,0.0005758546922943028,0.0005616545851808042,1.551822415785864
29,0.000552752157723855,0.0007127137272618711,1.6075814159121364
30,0.0005598458026171378,0.0006035678321495652,1.6597804999910295
31,0.0005647229035789876,0.0006112463481258601,1.7116102909203619
32,0.0005764025136949899,0.0005568163353018463,1.7649899160023779
33,0.000563927327596542,0.0005045749072451145,1.8192313329782337
34,0.0005538175122954113,0.0005304096324834972,1.8765607909299433
35,0.0005665564955131191,0.0005847127991728485,1.928716957801953
36,0.0005900360714725178,0.0005867441650480032,1.9806456249207258
37,0.0005339040919510728,0.0005249093286693096,2.032700957963243
38,0.0006131221003749448,0.000528220267733559,2.0848822908010334
39,0.0004924838924679258,0.0005416691186837852,2.139059665845707
40,0.0005214196520999236,0.0005418613669462502,2.1915417909622192
41,0.0005489457246806959,0.000870932755060494,2.243235416011885
42,0.0005272669140654414,0.0004801200062502176,2.2960804579779506
43,0.0004741686811346723,0.0004694645816925913,2.3518694159574807
44,0.0004787618716996487,0.0005449969263281673,2.445420124800876
45,0.000503844567625176,0.0005751214106567204,2.53904249984771
46,0.0005109326410330023,0.0004708858672529459,2.605911416001618
47,0.0004843549610561003,0.00046719777164980767,2.6609125828836113
48,0.0004931826982141027,0.0004904429602902383,2.7140814578160644
49,0.0004823065689339748,0.0005088735721074045,2.766077415784821
50,0.000547557296079543,0.0006080736871808768,2.81807570788078
51,0.0005013255703607169,0.0006041725981049239,2.8748764579650015
52,0.0005237881091686533,0.0005867658881470561,2.928383832797408
53,0.0004876058045066083,0.0008408860652707517,2.9806228748057038
54,0.0004967077237898079,0.00046843178570270537,3.0326047078706324
55,0.0005161321770055624,0.0005279268138110637,3.0850057499483228
56,0.00045176123208163875,0.0004642361367587,3.144703665981069
57,0.0004471556610002628,0.0005187753355130553,3.1981434158515185
58,0.000483209250808653,0.000466437719296664,3.2516712909564376
59,0.00044082904249713147,0.0006209225161001086,3.3036242078524083
60,0.0005063176896605316,0.0006504852091893554,3.360036499798298
61,0.0004914843530454875,0.0004816595290321857,3.41236324980855
62,0.00046159870765657854,0.0005869308952242136,3.46410262491554
63,0.0005201742295985637,0.000567308790050447,3.5164144998416305
64,0.00047626500093864035,0.0005707465228624642,3.5676710410043597
65,0.0005768769440929527,0.0004408968554344028,3.6242728747893125
66,0.0004537915380712113,0.0004577535786665976,3.6765170409344137
67,0.0004312612506075074,0.0005524908541701734,3.728879040805623
68,0.000522451811854768,0.0006530628190375865,3.7805673328693956
69,0.00044752834314156485,0.00045419068774208424,3.8328153749462217
70,0.00047660145513794345,0.000554120825836435,3.8869631248526275
71,0.0004744105516811428,0.00044926681439392266,3.9393263328820467
72,0.0005296558096154553,0.0007281460799276829,3.9916243329644203
73,0.0004117682825460139,0.00043016372947022317,4.044730832800269
74,0.0004204004603114141,0.0004437340481672436,4.100866582943127
75,0.000533938750816995,0.0006873567006550729,4.1539577909279615
76,0.00048472459615289193,0.0004046770452987403,4.207131957868114
77,0.00044709779625839514,0.000546184548875317,4.260134249925613
78,0.0005982491572428008,0.0009409230318851769,4.311803916003555
79,0.0006992516864556819,0.0007297079893760384,4.368036999832839
80,0.0006169760422578648,0.00042670227121561767,4.420609415974468
81,0.00048034485308048517,0.0005621375748887658,4.472350665833801
82,0.0004696467557274129,0.0006360908038914204,4.524283915990964
83,0.0005186495571093553,0.00045362550299614667,4.576730791013688
84,0.00044102297903483975,0.00041724067414179445,4.632641374832019
85,0.00040643129108028245,0.0004651642113458365,4.684806832810864
86,0.000546780623667671,0.0007119303802028299,4.737149874912575
87,0.0004712149662816006,0.0004610313451848924,4.788903333013877
88,0.0004746721090708414,0.0004417530435603112,4.844788290793076
89,0.0004043447564902675,0.00048321711365133523,4.897474915953353
90,0.000423851980999841,0.0005056903231889009,4.949943582993001
91,0.00042800877354634196,0.0004618956823833287,5.001491790870205
92,0.00039049634537862045,0.00041782979969866573,5.054403165820986
93,0.0004127136413919051,0.0004371760995127261,5.110049165785313
94,0.0004070632276125252,0.0004431892011780292,5.162427332950756
95,0.0004289465900713011,0.00045988361816853287,5.214248040923849
96,0.0004192369600312541,0.0004454935668036342,5.266029832884669
97,0.0004699052205187795,0.0004841963527724147,5.3184297499246895
98,0.0004388967695969926,0.0004292633035220206,5.373065915890038
99,0.00039997842712024146,0.0005408069700933993,5.426418249960989
100,0.00042720807655511993,0.0005161856824997813,5.478362665977329
101,0.00043707465596051645,0.0004950473143253475,5.530100499978289
102,0.0004505730264455728,0.0006551591912284493,5.582667582901195
103,0.0005054566414480138,0.0006755007256288081,5.638817249797285
104,0.00048391499592031795,0.00047444169176742436,5.691638499964029
105,0.00037409140318429667,0.0005025288381148129,5.743424249812961
106,0.0004040015337523073,0.0004409557208418846,5.795654874993488
