epoch,train_loss,validation_loss,elapsed_s
1,0.49651358956876007,0.21552896201610566,0.07359754201024771
2,0.16762737184762955,0.08662478923797608,0.13416087487712502
3,0.05097058269640674,0.016946726106107236,0.19331141700968146
4,0.014406904497224352,0.01060717087239027,0.2601199590135366
5,0.008029865708364092,0.005437543522566557,0.31950079184025526
6,0.005031923328161887,0.0034770119469612836,0.37961979187093675
7,0.0036034517638061357,0.0028869130881503226,0.4373809169046581
8,0.0026929535214667735,0.002055889833718538,0.49421179201453924
9,0.002111978408799547,0.0017401940422132611,0.5580559999216348
10,0.0018585970139373903,0.0017229946330189704,0.6186508338432759
11,0.001560374927383078,0.0012765226536430418,0.6772546248976141
12,0.0013415717226250665,0.001189564645756036,0.7423062499146909
13,0.0012467557073408818,0.0012580128852277995,0.8136821668595076
14,0.0011546199220111189,0.0011244069435633719,0.8757268749177456
15,0.0010604608662264502,0.0009613660280592739,0.9355289998929948
16,0.0009717020059368857,0.0009136538254097104,0.9908630419522524
17,0.0009464949657938079,0.0008988542715087533,1.0550731669645756
18,0.0009258140204980483,0.0009585733176209032,1.1111438339576125
19,0.0008852081348026252,0.000766600202769041,1.1710014168638736
20,0.0008112288449647958,0.0007817470584996044,1.2295174170285463
21,0.0008700353513552767,0.0008265870274044573,1.2966800420545042
22,0.0007509250325434234,0.0006974262185394764,1.3584932920057327
23,0.0007325878959027646,0.0007166164927184582,1.415217624977231
24,0.0007500615193630042,0.00069860351504758,1.4744351250119507
25,0.0007281531782253929,0.0008199183270335197,1.5380189588759094
26,0.0007561779272256662,0.0007104624994099141,1.5960954169277102
27,0.0006976453815181942,0.000664422707632184,1.6535066668875515
28,0.0006463221064262578,0.0007027440238744021,1.7168374168686569
29,0.0006502456216485766,0.0007581473561003804,1.7795658339746296
30,0.0006744880077388624,0.0006364001077599823,1.8414997500367463
31,0.0006253080260332512,0.0007698659668676555,1.9028858749661595
32,0.0006541319978524647,0.0006356728030368686,1.9641313338652253
33,0.0005944847779692677,0.000572377786738798,2.0283552499022335
34,0.0005922082852086295,0.0005391539074480533,2.0895076249726117
35,0.0006198917766121905,0.0006450142420362682,2.1495710839517415
36,0.0006480354843559959,0.0005761892651207745,2.2111525000073016
37,0.0005872452330431374,0.0005872286099474877,2.2720132919494063
38,0.0006373319623020033,0.0005587408028077334,2.334977166960016
39,0.0005382094620828233,0.0006428235094062984,2.3956029168330133
40,0.0006510988700345321,0.0006514243897981942,2.4558842920232564
41,0.0006497303889456974,0.0008619904518127441,2.5211565839126706
42,0.0005706387506190525,0.0005729045951738954,2.581652916967869
43,0.0005880701039290136,0.0005555025185458362,2.6399534170050174
44,0.0005574031434345828,0.0005814151838421822,2.698990250006318
45,0.0005529362736168601,0.0006212750391568989,2.761850583832711
46,0.0005528738370428429,0.0005170207936316728,2.8230130840092897
47,0.0005292128936043414,0.0005412641679868102,2.8803938338533044
48,0.0005683295109876148,0.0005550883885007352,2.940284000011161
49,0.0005487069264864144,0.000596819119527936,2.9992330418899655
50,0.0005464617848780978,0.0005526659952010959,3.0621444589924067
51,0.0005467611278974167,0.0006792237982153893,3.12052004202269
52,0.0006463147127879379,0.0006990429363213479,3.1776707088574767
53,0.0005541310352070824,0.0006803887197747826,3.2313411668874323
54,0.000548060216596755,0.0005298789590597152,3.2952331248670816
55,0.0005397951526506602,0.0006331026437692344,3.3559085419401526
56,0.0005148153906465386,0.0005186047055758536,3.413723374949768
57,0.0005116442031146067,0.0005209483322687447,3.4722855838481337
58,0.0004964685396534269,0.0004936983750667423,3.539126459043473
59,0.0004885906464946659,0.0007657815236598253,3.6051111249253154
60,0.0005956660897936672,0.0006625038280617445,3.6662505839485675
61,0.0005852942236031041,0.0005608275590930134,3.729752999963239
62,0.0005770084225451169,0.000597003847360611,3.7938904168549925
63,0.0005496625153287112,0.0005588026891928166,3.856515291845426
64,0.0005107044328368553,0.0005090840044431388,3.918962958967313
65,0.0005464394989362715,0.0005550996982492506,3.980948916869238
66,0.0005028244834292033,0.0005228412745054811,4.048541999887675
67,0.0004757009206197994,0.0005905796075239778,4.113486625021324
68,0.0005369036023140601,0.0007811055053025484,4.181767584057525
69,0.000558838732894915,0.0004835010855458677,4.247619916917756
70,0.0005000864431444231,0.0006275165360420942,4.315133959054947
71,0.0004746479225223479,0.0004784545220900327,4.380984708899632
72,0.0004898584979262365,0.0005715939681977033,4.442943959031254
73,0.0004596535075941811,0.0005229403788689524,4.510026125004515
74,0.00045681945377272433,0.00048718387843109666,4.573547499952838
75,0.00047626233983622944,0.0005998889915645123,4.636990041937679
76,0.0005294885587595079,0.0006411558715626597,4.695229333825409
77,0.0005624610880065871,0.0006870389101095497,4.763299166923389
78,0.0006594629350887692,0.0011129764025099576,4.840595499845222
79,0.0008508948262517705,0.0011898601544089616,4.921453709015623
80,0.0008713395522057039,0.0005523462896235287,4.997419999912381
81,0.0006161726512642497,0.0005862103658728302,5.0821517498698086
82,0.0005093717279479555,0.0006091611925512552,5.162502249935642
83,0.0004866879709247176,0.00047343747573904695,5.241229958832264
84,0.00045021956675159544,0.0005717318679671734,5.329486666945741
85,0.000522872565931681,0.0006010473647620529,5.408944916911423
86,0.0005949139468493345,0.0005495511752087623,5.483293541939929
87,0.0005125795445485932,0.0005058798240497708,5.564508958952501
88,0.0005603125230307975,0.0005455786478705705,5.6363962918985635
89,0.0004919120591417279,0.0005796555138658732,5.699092208873481
90,0.0005276384788727307,0.0005112399987410754,5.772732708835974
91,0.0005291755774321601,0.000563932565273717,5.84027145896107
92,0.00047240363631356996,0.00045807083952240644,5.903511666925624
93,0.0004488391239884431,0.0005504417116753757,5.964321124833077
94,0.0005023445448149805,0.0005379448586609215,6.032083083875477
95,0.0005221987034335895,0.0005335948371794075,6.097885709023103
96,0.00048137704446992797,0.00047850356204435227,6.160973249934614
97,0.00048560549570854914,0.0004894015786703676,6.223912291927263
98,0.0005480641532061702,0.0005978055763989687,6.291143374983221
99,0.0005014780845553817,0.0005468399089295417,6.34856737498194
100,0.0005528545715724645,0.0005691833444871009,6.4067903340328485
101,0.0005606288158678976,0.0005137268453836441,6.466948708985001
102,0.0004824148984524705,0.0007062138640321792,6.541336583904922
103,0.0006320854198471036,0.0005229231435805559,6.627586749847978
104,0.00048760353946936846,0.0004769721534103155,6.7081800838932395
105,0.00043090386569257015,0.0006121929385699332,6.793606916908175
106,0.0004771901168050649,0.0005154017650056631,6.866086249938235
107,0.00043392681855829835,0.00046077861916273834,6.937544999876991
108,0.0005101812117652077,0.0006475656235124915,7.00119737489149
109,0.0004684039766130888,0.0004808830446563661,7.070262084016576
110,0.00046677942673736453,0.00045759141212329266,7.128103999886662
111,0.000470119841022255,0.0005232025636360049,7.185701958835125
112,0.0004778899057545578,0.0004568026284687221,7.2441652088891715
113,0.00047473874671951586,0.0006536099244840443,7.31167837488465
114,0.00048332165359802866,0.000720158446347341,7.371159374946728
115,0.000479882217326161,0.0005622821860015393,7.43471737485379
116,0.0004622565465979278,0.0005424260860309004,7.496989500010386
117,0.0004690897147393907,0.0006311994045972824,7.567993541946635
118,0.00048619390682965195,0.0005071991530712694,7.626921209041029
119,0.0004299511872333191,0.0005756534752435982,7.687459166860208
120,0.00048644037071979886,0.000551479059504345,7.746613124851137
121,0.0005697569412523476,0.0009956416906788945,7.821684958878905
122,0.0006269786453745126,0.0007395430351607501,7.888251458993182
123,0.0005636362766381353,0.0007209221133962273,7.955723041901365
124,0.000600603781134376,0.0004937306337524205,8.028579083969817
125,0.0004359634154040933,0.0005710842087864876,8.090880666859448
126,0.00043334585042548895,0.0004941131337545812,8.148539250018075
127,0.0004586239671840778,0.0005008969397749752,8.211157666984946
128,0.0005252430324300962,0.0006644775217864663,8.27935937489383
129,0.000505464785459006,0.0005969535675831139,8.343984209001064
130,0.0004578114616299939,0.0005481133353896439,8.40387862501666
131,0.00045602252889100623,0.00046765164588578043,8.464102833997458
132,0.0004445246620731347,0.0008881365531124175,8.52781854197383
133,0.000725021406137587,0.0013346566120162606,8.585790583863854
134,0.0006610151524554291,0.0005803002626635134,8.642018208978698
135,0.000754514054911535,0.0006748198065906763,8.703341542044654
136,0.0004969113784761208,0.0004885450529400259,8.767567166825756
137,0.0004551322174096561,0.0005308910389430821,8.831372916931286
138,0.00048143702493373144,0.0006513089989311993,8.893512916984037
139,0.00048423845083047837,0.0005294815520755947,8.95743479183875
140,0.0004664227561316574,0.0006170912180095911,9.024036499904469
141,0.0004842623045829975,0.0005483274231664837,9.087517458945513
142,0.00044452708654875016,0.0005497614620253444,9.148529666941613
