epoch,train_loss,validation_loss,elapsed_s
1,767.2759971618652,761.0906524658203,0.563385791843757
2,761.022388458252,755.2802886962891,0.6046320418827236
3,753.7776374816895,746.9055023193359,0.642950417008251
4,744.9170227050781,735.9088134765625,0.6850559578742832
5,734.3923683166504,723.3996124267578,0.7281243749894202
6,717.7192687988281,706.8432464599609,0.7665299999061972
7,700.6555290222168,684.0977783203125,0.8044293748680502
8,674.8024826049805,654.3302154541016,0.8435700829140842
9,641.4321708679199,616.0440216064453,0.8813894169870764
10,598.8554039001465,569.4099273681641,0.9194680829532444
11,545.9102172851562,514.1222686767578,0.9573632918763906
12,490.2847785949707,451.7314224243164,1.000204416923225
13,418.41503524780273,385.15926361083984,1.0388837498612702
14,357.07209968566895,318.11710357666016,1.078204874880612
15,292.7914810180664,255.41711807250977,1.1173173747956753
16,229.85552597045898,200.92211532592773,1.1575356668327004
17,182.59759140014648,158.01830673217773,1.1972270419355482
18,143.5537452697754,125.73981094360352,1.2414791248738766
19,114.4400725364685,102.7498607635498,1.2809977498836815
20,95.10071182250977,86.1743335723877,1.319542707875371
21,80.65126466751099,74.6696548461914,1.3573799999430776
22,70.97830104827881,66.13979911804199,1.3959635000210255
23,63.31150937080383,59.706562995910645,1.4342204579152167
24,57.99017524719238,54.61335563659668,1.4764347500167787
25,52.767945528030396,50.32120990753174,1.5135057920124382
26,50.25035762786865,46.55722236633301,1.5529847498983145
27,45.488606214523315,43.0185432434082,1.5908522079698741
28,42.72641348838806,39.790523529052734,1.6306912079453468
29,38.697160720825195,36.70329284667969,1.6709729579742998
30,35.37269151210785,33.73713779449463,1.7095942499581724
31,32.85023355484009,30.96436357498169,1.7533012498170137
32,29.983051776885986,28.39998197555542,1.7924781248439103
33,27.239831805229187,25.99556303024292,1.831267749890685
34,25.577088356018066,23.812732696533203,1.8695125828962773
35,22.785551130771637,21.879555702209473,1.90733033278957
36,21.33669412136078,20.29392147064209,1.946148166898638
37,20.059069514274597,18.932765007019043,1.9878482918720692
38,18.303372979164124,17.77481698989868,2.025643582921475
39,17.055088341236115,16.81419277191162,2.063301249872893
40,16.653307914733887,16.05178141593933,2.101784707978368
41,15.548613905906677,15.405328035354614,2.139947749907151
42,14.990051329135895,14.885265350341797,2.1790020829066634
43,14.96512359380722,14.413983345031738,2.224829916842282
44,14.803528249263763,14.017414093017578,2.262501124991104
45,13.74735277891159,13.572014093399048,2.30124424980022
46,13.467780649662018,13.178632259368896,2.340578416828066
47,12.793130695819855,12.85537338256836,2.3789147918578237
48,12.592126369476318,12.537208318710327,2.417125582927838
49,12.347942352294922,12.239766836166382,2.454984291922301
50,12.015383243560791,11.971244096755981,2.4970319168642163
51,11.695749998092651,11.709530591964722,2.5352138329762965
52,11.744016170501709,11.495532751083374,2.573311749845743
53,11.276551067829132,11.211494207382202,2.610359374899417
54,11.137175440788269,10.9875967502594,2.649035417009145
55,10.619555592536926,10.795058727264404,2.687415791908279
56,10.94804173707962,10.585040092468262,2.730293291853741
57,10.321375787258148,10.381696939468384,2.769203000003472
58,10.008580267429352,10.200965642929077,2.8070654168259352
59,10.037684559822083,9.974461317062378,2.8447174998000264
60,9.86855012178421,9.807506561279297,2.8830767499748617
61,9.455608546733856,9.648662567138672,2.9212507919874042
62,9.451264142990112,9.473827123641968,2.9580097917933017
63,9.422973424196243,9.347219705581665,2.9999754999298602
64,9.410221099853516,9.216379165649414,3.0375451669096947
65,9.414456248283386,9.025895118713379,3.077518707839772
66,8.989934980869293,8.886061429977417,3.1152960828039795
67,8.664941191673279,8.797329902648926,3.153018333017826
68,8.554084867238998,8.634299516677856,3.191830832976848
