epoch,train_loss,validation_loss,elapsed_s
1,673.7681652250744,672.3557739257812,0.4830070829484612
2,666.3948771158854,662.9589111328125,0.564192624995485
3,654.9149373372396,649.4281372070312,0.6301262080669403
4,638.8785691034226,631.0351440429688,0.6944113329518586
5,617.1038324265253,604.1952514648438,0.77919308305718
6,583.661865234375,565.3244384765625,0.8438617920037359
7,539.2826610746838,511.8515930175781,0.9059207499958575
8,478.6876278831845,444.007177734375,0.9892624581698328
9,408.0988057454427,366.3213195800781,1.0506492080166936
10,327.41145397367933,287.2433715820313,1.114602167159319
11,254.36587524414062,217.99583435058594,1.2017185420263559
12,193.76200721377418,165.52514038085937,1.2649657919537276
13,150.2687719435919,130.4787612915039,1.3280306670349091
14,120.17491585867745,106.99528503417969,1.4100669999606907
15,101.62491389683315,90.82947082519532,1.4749993330333382
16,87.58575693766277,77.99705047607422,1.5432454580441117
17,75.41631716773624,67.0081771850586,1.6270654171239585
18,65.2187983194987,57.459982299804686,1.6915055001154542
19,56.34496107555571,49.08460235595703,1.7653714581392705
20,48.343296232677645,42.2122688293457,1.8344846251420677
21,41.893134162539525,36.772545623779294,1.9006664580665529
22,37.21679841904413,32.804457092285155,1.9844434580300003
23,33.15342894054594,29.892409133911134,2.048238583141938
24,30.662391480945406,27.718517684936522,2.1115319170057774
25,28.702813012259348,26.10411720275879,2.195732958149165
26,27.04777699425107,24.686524200439454,2.2585865419823676
27,26.019566490536643,23.50168571472168,2.321767667075619
28,24.44179307846796,22.35701560974121,2.4062112499959767
29,22.94906511760893,21.333928680419923,2.4665807499550283
30,22.066715512956893,20.38022117614746,2.526549708098173
31,21.218458947681246,19.471034240722656,2.6111509171314538
32,19.90817083631243,18.579785919189455,2.6736259581521153
33,19.64609772818429,17.800036239624024,2.7337639580946416
34,18.310020991734095,17.028832054138185,2.8177868749480695
35,17.604979242597306,16.269873428344727,2.881042875116691
36,16.996649424235027,15.61028003692627,2.9422490829601884
37,16.177909805661155,14.941911125183106,3.02390845795162
38,15.518607412065778,14.316492080688477,3.0852383330930024
39,14.94664800734747,13.786664772033692,3.1471997499465942
40,14.34936032976423,13.21986656188965,3.2274945001117885
41,13.807221639724006,12.708136177062988,3.289463625056669
42,13.15992664155506,12.235794830322266,3.354450542014092
43,12.832944688342867,11.794099426269531,3.435364792123437
44,12.404344467889695,11.385614967346191,3.49657683307305
45,11.856918289547874,10.94606285095215,3.5599559580441564
46,11.507486297970726,10.577368545532227,3.6401418331079185
47,10.97207360040574,10.216491508483887,3.7040485420729965
48,10.59969002859933,9.824653625488281,3.7839078749530017
49,10.375439212435769,9.525506973266602,3.851110292132944
50,9.917495954604377,9.148625755310059,3.914060875074938
51,9.542531603858585,8.83693904876709,3.997606333112344
52,9.12557551974342,8.55212984085083,4.057394166942686
53,8.904579889206659,8.211912250518798,4.121645750012249
54,8.470683574676514,7.912206649780273,4.209284417098388
55,8.195930004119873,7.622567653656006,4.275462249992415
56,7.928104082743327,7.361542415618897,4.339998667128384
57,7.636278424944196,7.118052864074707,4.423467625165358
58,7.391663256145659,6.838948154449463,4.482641958165914
59,7.160549163818359,6.593951416015625,4.543200667016208
60,6.881600357237316,6.332278537750244,4.628445583162829
61,6.55965044384911,6.060151290893555,4.692015042062849
62,6.332346212296259,5.84555196762085,4.758771124994382
63,6.017471222650437,5.622624397277832,4.83833120809868
64,5.877463272639683,5.423886108398437,4.909730083076283
65,5.6103049005780905,5.184467124938965,5.021214582957327
66,5.409870874314081,4.9822722434997555,5.091898333048448
67,5.109137308029902,4.788147068023681,5.160822708159685
68,4.928952058156331,4.607616281509399,5.255592291941866
69,4.786295936221168,4.398591756820679,5.323976583080366
70,4.533501977012271,4.230153799057007,5.415616458049044
71,4.29830603372483,4.033600807189941,5.490182542009279
72,4.161749521891276,3.8822987556457518,5.55988600011915
73,4.009234008334932,3.729538154602051,5.655454416992143
74,3.781072105680193,3.565977144241333,5.749097708147019
75,3.649257092248826,3.4195557594299317,5.851151125039905
76,3.4747993491944813,3.2749768257141114,5.922508292132989
77,3.3247646604265486,3.1478561878204347,5.993327416945249
78,3.1658651488167897,2.99398512840271,6.079223917098716
79,3.045391491481236,2.875003957748413,6.155670792097226
80,2.878262792314802,2.7453839778900146,6.248289917130023
81,2.755169187273298,2.6440547943115233,6.32578295795247
82,2.665448688325428,2.5249112129211424,6.398190957959741
83,2.5304637409391857,2.4484176635742188,6.520189292030409
84,2.44419458934239,2.320610213279724,6.598217833088711
85,2.320561312493824,2.256357455253601,6.69441350013949
86,2.2047575939269293,2.1739519834518433,6.767277457984164
87,2.1409140484673634,2.059216928482056,6.8381028331350535
88,2.038319775036403,2.010905122756958,6.9295882501173764
89,1.9572723933628626,1.954983615875244,7.0159310000017285
90,1.8701162054425193,1.8748233556747436,7.101010000100359
91,1.782391866048177,1.794743013381958,7.16890775016509
92,1.7301372857320876,1.7783977508544921,7.235849917167798
93,1.659901948202224,1.7050046920776367,7.3157454170286655
94,1.6033364534378052,1.626118016242981,7.377180082956329
95,1.5422408410481043,1.578395414352417,7.441672208020464
96,1.503752697081793,1.5953866243362427,7.526361458003521
97,1.4358305704025995,1.5032521724700927,7.591764708049595
98,1.381513232276553,1.478822374343872,7.652863166993484
99,1.3554014478410994,1.4356849193572998,7.739824542077258
100,1.3246324459711711,1.4272329568862916,7.802725250134245
101,1.294597239721389,1.396479558944702,7.874891042010859
102,1.2826540753954934,1.3733102321624755,7.966113250004128
103,1.239228021530878,1.3589705228805542,8.031026666983962
104,1.2158617661112832,1.3575417518615722,8.105547375045717
105,1.1924912418637956,1.3207772731781007,8.182765875011683
106,1.1789960690907069,1.2890727043151855,8.246611250098795
107,1.1632586433773948,1.2781866788864136,8.3239916251041
108,1.147324760754903,1.2825734615325928,8.392313875025138
109,1.1271225185621352,1.265581774711609,8.457334249978885
110,1.1260064102354503,1.298595118522644,8.53656466701068
111,1.088865305696215,1.2105617284774781,8.599216582952067
112,1.0816051846458798,1.2539167165756226,8.663724875077605
113,1.0890527963638306,1.2343013525009154,8.748895750148222
114,1.0438262933776492,1.2234123706817628,8.812089458107948
115,1.0648134521075658,1.2080426454544066,8.879058750113472
116,1.04282888344356,1.2036755800247192,8.96564537496306
117,1.039653255825951,1.1939735651016234,9.029191208072007
118,1.0356383352052598,1.2325873613357543,9.090366792166606
119,1.0309075060344877,1.1883017539978027,9.17638950003311
120,1.0305424361001878,1.1778302431106566,9.241145625011995
121,0.996836318856194,1.1674165725708008,9.306151833152398
122,0.9982520739237467,1.2110387563705445,9.386674500070512
123,0.9903231149628049,1.1364145755767823,9.445185125106946
124,1.0036362154143197,1.1545636415481568,9.516066042007878
125,1.008587916692098,1.1783947229385376,9.639276582980528
126,0.9865317373048692,1.1312541723251344,9.709697457961738
127,0.9902226726214091,1.1233124017715455,9.798480791971087
128,0.9841778420266651,1.1309000492095946,9.86604708316736
129,0.9739012604668027,1.1534856796264648,9.932736958144233
130,0.9695081767581758,1.1299551010131836,10.029457250144333
131,0.9535751286007109,1.0944782733917235,10.100684707984328
132,0.9694339803286961,1.125281274318695,10.185108999954537
133,0.9507844845453898,1.125852394104004,10.26492187497206
134,0.954234120391664,1.1136313199996948,10.365969458129257
135,0.9563019843328566,1.1107465267181396,10.454783000051975
136,0.956980185849326,1.092948853969574,10.524363083066419
137,0.9396369769459679,1.119031512737274,10.605695417150855
138,0.9418629549798512,1.0891579508781433,10.683810041984543
139,0.9406721819014776,1.0943758010864257,10.752103042090312
140,0.9255251061348688,1.0731995344161986,10.84298220812343
141,0.9178678875877744,1.0864145159721375,10.90783291705884
142,0.9395622412363688,1.0806943774223328,10.980685875052586
143,0.9105314839453924,1.059059727191925,11.073311125161126
144,0.9130995103291103,1.084922480583191,11.140161292161793
145,0.9130546620913914,1.0996640086174012,11.208705875091255
146,0.9036211201122829,1.0528392314910888,11.296053417026997
147,0.9018515802565075,1.0576431035995484,11.358772542094812
