tool_id,qw,qx,qy,qz,x,y,z
0B,0.456139179,-0.472240562,0.525645150,-0.540946464,80.750000000,-6.320000000,-240.950000000
0B,0.443861048,-0.467564309,0.544874942,-0.536173745,80.560000000,-5.740000000,-240.290000000
0B,0.434737130,-0.465339744,0.555147414,-0.535045698,80.610000000,-5.190000000,-239.960000000
0B,0.411853534,-0.464460372,0.573674568,-0.534369459,80.620000000,-4.540000000,-238.970000000
0B,0.393122953,-0.462326994,0.593334643,-0.528830877,80.770000000,-3.700000000,-238.270000000
0B,0.382729565,-0.462935761,0.601546468,-0.526640682,80.790000000,-3.310000000,-237.860000000
0B,0.367823966,-0.468030496,0.615840126,-0.516133630,80.820000000,-3.040000000,-236.920000000
0B,0.360248669,-0.478164600,0.626984705,-0.498467343,80.780000000,-3.210000000,-236.110000000
0B,0.357027739,-0.485237700,0.631349051,-0.488337940,80.710000000,-3.320000000,-235.680000000
0B,0.350842704,-0.499760830,0.638877763,-0.467956959,80.660000000,-3.600000000,-234.850000000
0B,0.345136978,-0.515255205,0.645869199,-0.445247704,80.600000000,-3.940000000,-233.830000000
0B,0.336036001,-0.541157977,0.651369785,-0.412244166,80.700000000,-4.790000000,-232.550000000
0B,0.337323403,-0.562038993,0.651445196,-0.382026504,80.800000000,-5.770000000,-231.540000000
0B,0.347143844,-0.587274172,0.644681422,-0.344943566,80.980000000,-7.030000000,-230.880000000
0B,0.356238729,-0.600165248,0.638769444,-0.323835206,81.100000000,-7.700000000,-230.470000000
0B,0.377147616,-0.627579234,0.618778123,-0.284635936,81.290000000,-9.490000000,-230.250000000
0B,0.400936314,-0.649458824,0.591253552,-0.260523597,81.460000000,-11.350000000,-230.650000000
0B,0.414045256,-0.655771676,0.577663139,-0.254627831,81.300000000,-11.930000000,-230.940000000
0B,0.438751754,-0.658077625,0.552965226,-0.262030908,81.300000000,-12.760000000,-232.180000000
0B,0.455750021,-0.651471503,0.530658243,-0.293732239,80.990000000,-12.870000000,-233.670000000
0B,0.465347498,-0.636364954,0.514552520,-0.337234422,80.480000000,-12.760000000,-235.200000000
0B,0.473156924,-0.617774323,0.505360799,-0.372944868,80.330000000,-12.070000000,-236.490000000
0B,0.472246216,-0.611459840,0.499248859,-0.392238386,80.250000000,-11.850000000,-236.930000000
0B,0.448159746,-0.563575132,0.477763693,-0.503267092,80.170000000,-9.700000000,-239.530000000
0B,0.434328141,-0.544135256,0.475630817,-0.537634834,80.290000000,-8.770000000,-240.230000000
0B,0.417046026,-0.524757913,0.482453244,-0.563862228,80.410000000,-7.720000000,-240.610000000
0B,0.394554237,-0.507469759,0.495868164,-0.583880263,80.590000000,-6.590000000,-240.460000000
0B,0.383824118,-0.498531326,0.505031735,-0.590837126,80.780000000,-5.770000000,-240.430000000
0B,0.366629456,-0.488439243,0.524242119,-0.593447680,80.870000000,-4.670000000,-240.060000000
0B,0.358215545,-0.490821300,0.542323535,-0.580225179,80.710000000,-4.160000000,-239.260000000
0B,0.353422084,-0.497131064,0.559134939,-0.561535089,80.710000000,-4.230000000,-238.250000000
0B,0.345656277,-0.504882202,0.574093470,-0.544088585,80.560000000,-4.100000000,-237.610000000
0B,0.340032993,-0.509549441,0.580756351,-0.536152023,80.520000000,-4.010000000,-237.000000000
0B,0.326948006,-0.514575556,0.596187539,-0.522376701,80.620000000,-3.620000000,-236.200000000
0B,0.312043082,-0.518271555,0.611684452,-0.509770381,80.780000000,-3.320000000,-235.200000000
0B,0.298034334,-0.523960361,0.625272032,-0.495657101,80.870000000,-2.980000000,-234.310000000
0B,0.293237273,-0.530467427,0.629880063,-0.485661732,80.890000000,-3.180000000,-233.700000000
0B,0.292127805,-0.547052068,0.636860616,-0.458043596,80.940000000,-3.510000000,-232.770000000
0B,0.313121367,-0.596640713,0.624442610,-0.395026956,80.750000000,-5.980000000,-231.080000000
0B,0.321729184,-0.608555202,0.616355909,-0.382434690,80.870000000,-6.780000000,-231.090000000
0B,0.341145452,-0.631284108,0.595179298,-0.361748197,80.820000000,-8.100000000,-231.070000000
0B,0.360630709,-0.644254861,0.575348993,-0.351929968,80.800000000,-9.300000000,-231.480000000
0B,0.397254281,-0.660190208,0.526571950,-0.359249088,80.810000000,-11.000000000,-233.040000000
0B,0.409033571,-0.660754230,0.515442304,-0.361129639,80.620000000,-11.430000000,-233.420000000
0B,0.424935137,-0.651553876,0.493440802,-0.389132177,80.380000000,-11.900000000,-235.000000000
0B,0.440123155,-0.631833242,0.475225002,-0.425722398,80.460000000,-11.620000000,-236.840000000
0B,0.465141541,-0.585952331,0.465941613,-0.472442193,80.270000000,-11.020000000,-239.170000000
0B,0.457859203,-0.573874204,0.469760742,-0.490263393,80.210000000,-10.450000000,-239.440000000
0B,0.434133015,-0.545841510,0.483536772,-0.528940225,80.320000000,-8.750000000,-239.920000000
0B,0.404837955,-0.520448794,0.500346910,-0.561152611,80.480000000,-6.930000000,-240.190000000
0B,0.384925069,-0.506632996,0.515733588,-0.573737366,80.600000000,-5.790000000,-239.910000000
0B,0.379630565,-0.504440614,0.521541991,-0.573946210,80.620000000,-5.610000000,-239.570000000
0B,0.375245451,-0.506761380,0.529064081,-0.567868782,80.620000000,-5.310000000,-239.250000000
0B,0.374635899,-0.515249374,0.530050792,-0.559653629,80.450000000,-5.790000000,-238.750000000
0B,0.376632149,-0.522244578,0.529245176,-0.552547165,80.380000000,-5.910000000,-238.680000000
0B,0.377932919,-0.525345760,0.527745969,-0.550147920,80.350000000,-6.060000000,-238.670000000
0B,0.380251493,-0.530771877,0.522470753,-0.548374260,80.300000000,-6.390000000,-238.670000000
0B,0.384232050,-0.536144722,0.517743187,-0.544845447,80.230000000,-6.660000000,-238.800000000
0B,0.388424794,-0.542134606,0.516432965,-0.537134286,80.250000000,-6.930000000,-238.650000000
0B,0.388513913,-0.547019589,0.516818508,-0.531719041,80.170000000,-7.230000000,-238.330000000
0B,0.388238647,-0.547854536,0.517851550,-0.530052764,80.130000000,-7.250000000,-238.180000000
0B,0.386014920,-0.547121147,0.520520118,-0.529820478,80.190000000,-6.950000000,-238.170000000
0B,0.383438844,-0.547055420,0.522252907,-0.530053697,80.170000000,-7.010000000,-238.090000000
0B,0.383031308,-0.548044796,0.522842736,-0.528743219,80.130000000,-6.970000000,-238.030000000
0B,0.385845901,-0.550065437,0.522762189,-0.524662415,80.120000000,-7.040000000,-238.010000000
0B,0.388027074,-0.553038587,0.521536389,-0.521136361,80.150000000,-7.140000000,-238.050000000
0B,0.394346214,-0.560165647,0.518860806,-0.511359927,80.040000000,-7.710000000,-237.850000000
0B,0.399164880,-0.565791963,0.516283916,-0.503981916,80.060000000,-7.960000000,-237.700000000
0B,0.398249820,-0.565670764,0.516164571,-0.504963170,80.070000000,-7.980000000,-237.700000000
0B,0.393650560,-0.563572384,0.517266437,-0.509765473,80.030000000,-7.710000000,-237.730000000
0B,0.391433099,-0.562147534,0.518643856,-0.511643264,80.050000000,-7.630000000,-237.710000000
0B,0.387728765,-0.560841608,0.522338751,-0.512137994,80.030000000,-7.450000000,-237.760000000
0B,0.383723701,-0.562234728,0.526332510,-0.509531472,80.040000000,-7.360000000,-237.500000000
0B,0.378235546,-0.561552774,0.532050002,-0.508447784,80.070000000,-7.200000000,-237.210000000
0B,0.374241674,-0.560162378,0.535459627,-0.509356720,80.070000000,-7.000000000,-237.050000000
0B,0.364628143,-0.558043071,0.542841898,-0.510839428,80.090000000,-6.600000000,-236.760000000
0B,0.356220946,-0.557432778,0.551432425,-0.508229885,80.160000000,-6.180000000,-236.600000000
0B,0.351917992,-0.564228847,0.559328596,-0.494925304,80.160000000,-6.240000000,-235.990000000
0B,0.351844052,-0.576372163,0.564870723,-0.474259379,80.130000000,-6.620000000,-235.240000000
0B,0.356620415,-0.591733875,0.566532432,-0.449125711,80.230000000,-7.140000000,-234.380000000
0B,0.359651356,-0.598185418,0.566580905,-0.437962539,80.260000000,-7.520000000,-234.140000000
0B,0.366037100,-0.609561782,0.563257089,-0.420942665,80.260000000,-8.100000000,-233.880000000
0B,0.372737988,-0.618263010,0.556356701,-0.411441932,80.200000000,-8.730000000,-233.860000000
0B,0.381336889,-0.626060562,0.545452764,-0.406339307,80.280000000,-9.270000000,-233.970000000
0B,0.391522971,-0.631937077,0.532431239,-0.404823752,80.240000000,-9.870000000,-234.330000000
0B,0.404635405,-0.631055217,0.523745827,-0.404635405,80.200000000,-10.240000000,-234.690000000
0B,0.409338551,-0.628459188,0.520248997,-0.408438467,80.080000000,-10.390000000,-235.010000000
0B,0.413451929,-0.618977742,0.511364226,-0.429453939,80.110000000,-10.100000000,-235.800000000
0B,0.414542045,-0.600360892,0.505951316,-0.460146670,79.930000000,-9.690000000,-236.900000000
0B,0.415540151,-0.583356367,0.497948114,-0.488947244,80.070000000,-9.110000000,-237.940000000
0B,0.419953642,-0.562771885,0.491562789,-0.515065791,80.120000000,-8.710000000,-238.950000000
0B,0.417940051,-0.548852596,0.492547201,-0.530550842,80.200000000,-8.300000000,-239.560000000
0B,0.409844173,-0.536457820,0.499653853,-0.542758499,80.270000000,-7.600000000,-239.620000000
0B,0.398233839,-0.522944436,0.512043510,-0.552946986,80.400000000,-6.660000000,-239.560000000
0B,0.389847742,-0.516063198,0.518463492,-0.559368502,80.470000000,-6.180000000,-239.510000000
0B,0.374541752,-0.506656480,0.531059200,-0.566563158,80.520000000,-5.300000000,-239.210000000
0B,0.364717607,-0.507424497,0.540626099,-0.563227190,80.460000000,-5.000000000,-238.830000000
0B,0.361447776,-0.518568544,0.546472232,-0.549372615,80.400000000,-5.230000000,-238.100000000
0B,0.363536581,-0.530953427,0.551955541,-0.530353367,80.260000000,-5.610000000,-237.500000000
0B,0.363244240,-0.535165179,0.554367518,-0.523763790,80.220000000,-5.810000000,-237.260000000
0B,0.356454661,-0.542383173,0.561886163,-0.512878648,80.200000000,-5.580000000,-236.680000000
0B,0.352723335,-0.544436018,0.564837368,-0.510033742,80.210000000,-5.610000000,-236.530000000
0B,0.346343453,-0.553069390,0.569471448,-0.499862714,80.210000000,-5.580000000,-235.970000000
