tool_id,qw,qx,qy,qz,x,y,z
0B,0.122702355,-0.737014143,0.072201386,-0.660712679,80.200000000,-84.860000000,-298.500000000
0B,0.110408433,-0.750457318,0.066305064,-0.648249512,80.100000000,-84.820000000,-297.350000000
0B,0.081202761,-0.774626334,0.073002482,-0.622921177,80.190000000,-84.180000000,-295.700000000
0B,0.046805426,-0.791991821,0.103512001,-0.599869547,80.210000000,-82.470000000,-294.700000000
0B,0.023901000,-0.798733428,0.121405081,-0.588824643,80.360000000,-81.330000000,-293.930000000
0B,0.026401280,0.804839011,-0.154107470,0.572527751,80.750000000,-79.280000000,-292.600000000
0B,0.061404579,0.796859428,-0.190814231,0.569942505,81.070000000,-76.990000000,-292.280000000
0B,0.086110480,0.781295085,-0.216426340,0.579070474,81.060000000,-75.620000000,-292.490000000
0B,0.094009295,0.771976329,-0.223322081,0.587658105,81.120000000,-75.190000000,-292.990000000
0B,0.104410022,0.754272399,-0.232022271,0.605258095,80.800000000,-74.560000000,-293.890000000
0B,0.113712387,0.736180193,-0.238525983,0.623067871,80.860000000,-74.170000000,-294.430000000
0B,0.125703584,0.712820323,-0.241306880,0.646418430,80.670000000,-73.630000000,-295.450000000
0B,0.131309110,0.698648470,-0.243416888,0.659845778,80.700000000,-73.210000000,-296.390000000
0B,0.134708124,0.670540438,-0.254415343,0.683741234,80.700000000,-72.680000000,-297.300000000
0B,0.126613186,0.646967375,-0.266627767,0.703073218,80.730000000,-72.550000000,-298.440000000
0B,0.117803346,0.636618080,-0.270207674,0.712620239,80.830000000,-72.690000000,-298.450000000
0B,0.087308053,0.617156923,-0.272225108,0.733067614,80.460000000,-73.380000000,-299.570000000
0B,0.046505257,0.598767692,-0.264129860,0.754685318,80.400000000,-74.640000000,-301.000000000
0B,0.024202907,0.591971097,-0.257030870,0.763491697,80.180000000,-75.360000000,-301.570000000
0B,0.017101696,-0.587458258,0.238323635,-0.773176676,80.050000000,-76.710000000,-302.780000000
0B,0.047703298,-0.597441303,0.214014795,-0.771353325,80.060000000,-78.460000000,-302.480000000
0B,0.084108790,-0.609263674,0.192720141,-0.764579907,79.850000000,-80.010000000,-302.660000000
0B,0.103614462,-0.614585784,0.184225714,-0.760006081,79.930000000,-80.740000000,-302.870000000
0B,0.137812188,-0.629555677,0.171015124,-0.745265911,79.910000000,-81.940000000,-302.850000000
0B,0.159216946,-0.652969499,0.157216733,-0.723577014,80.020000000,-83.080000000,-302.060000000
0B,0.177307451,-0.678528512,0.145106097,-0.697929328,80.100000000,-84.270000000,-301.190000000
0B,0.185508124,-0.690630243,0.139106092,-0.685029998,79.950000000,-84.670000000,-300.840000000
0B,0.199414655,-0.712952393,0.130109561,-0.659548469,80.380000000,-85.340000000,-300.040000000
0B,0.205524769,-0.739089073,0.133816127,-0.627375610,80.470000000,-85.500000000,-298.980000000
0B,0.193916925,-0.765466809,0.142212412,-0.596852093,80.490000000,-85.530000000,-297.390000000
0B,0.183020981,-0.776188980,0.146216762,-0.585367104,80.440000000,-85.170000000,-296.490000000
0B,0.150418494,-0.791597329,0.152118703,-0.572370374,80.350000000,-84.530000000,-295.190000000
0B,0.119111679,-0.795177971,0.166216298,-0.570855975,80.200000000,-83.370000000,-294.750000000
0B,0.082404708,-0.794245377,0.179710267,-0.574532824,80.280000000,-81.890000000,-294.230000000
0B,0.046804666,-0.790278787,0.190318974,-0.580557879,80.180000000,-80.610000000,-293.980000000
0B,0.033801233,-0.785228642,0.197407201,-0.585921372,80.290000000,-79.900000000,-294.160000000
0B,0.009000738,-0.772463298,0.210617259,-0.599049088,80.220000000,-78.760000000,-294.330000000
0B,0.017301290,0.757356490,-0.221216500,0.614145808,80.060000000,-77.670000000,-294.970000000
0B,0.050306474,0.745795979,-0.227829320,0.623980302,80.330000000,-76.220000000,-295.020000000
0B,0.066002222,0.740924947,-0.229707734,0.627621132,80.310000000,-75.720000000,-295.000000000
0B,0.087808563,0.726270826,-0.231522578,0.641262536,80.310000000,-75.090000000,-295.310000000
0B,0.097606594,0.706047695,-0.232515707,0.661744702,80.280000000,-74.740000000,-296.260000000
0B,0.099209567,0.695167035,-0.234722634,0.672164817,80.280000000,-74.340000000,-296.690000000
0B,0.098208404,0.672557550,-0.239320478,0.693359330,80.520000000,-74.080000000,-297.660000000
0B,0.081705454,0.644643031,-0.241416115,0.720748112,80.270000000,-74.580000000,-298.930000000
0B,0.040303699,0.608955886,-0.239621991,0.755069296,80.190000000,-75.550000000,-301.190000000
0B,0.011100610,-0.575831620,0.233812839,-0.783343015,80.320000000,-76.670000000,-302.940000000
0B,0.033704560,-0.563476238,0.228430907,-0.793207320,80.470000000,-77.250000000,-303.740000000
0B,0.075007142,-0.546752059,0.213720349,-0.806076750,80.740000000,-78.290000000,-304.530000000
0B,0.116710135,-0.537046636,0.196217039,-0.812070519,80.950000000,-79.690000000,-305.480000000
0B,0.133213326,-0.536553674,0.187218728,-0.811981227,81.040000000,-80.130000000,-305.750000000
0B,0.154820783,-0.548073573,0.167122434,-0.804808037,81.070000000,-81.310000000,-305.680000000
0B,0.167016455,-0.571456303,0.146014386,-0.790077842,80.940000000,-82.620000000,-305.140000000
0B,0.175009572,-0.598832751,0.125706875,-0.771342186,80.760000000,-83.690000000,-304.120000000
0B,0.183012033,-0.611540210,0.117407720,-0.760750021,80.790000000,-84.180000000,-304.070000000
0B,0.201911187,-0.634535157,0.104205774,-0.738740931,80.940000000,-85.050000000,-303.600000000
0B,0.217425735,-0.659278033,0.094211151,-0.713584461,80.790000000,-86.070000000,-302.490000000
0B,0.214427574,-0.689988728,0.088911433,-0.685588162,80.820000000,-86.170000000,-301.510000000
0B,0.203917394,-0.707860380,0.087007422,-0.670657206,80.710000000,-86.210000000,-300.610000000
0B,0.174010116,-0.740143029,0.087405081,-0.643637419,80.690000000,-85.980000000,-298.550000000
0B,0.136511886,-0.764866596,0.092308037,-0.622754222,80.310000000,-85.170000000,-296.900000000
0B,0.116909134,-0.773460433,0.098407689,-0.615148063,80.160000000,-84.580000000,-296.200000000
0B,0.071802429,-0.784926555,0.111003755,-0.605320478,80.030000000,-83.280000000,-295.130000000
0B,0.022001667,-0.792160024,0.122709298,-0.597445270,80.230000000,-81.480000000,-294.190000000
0B,0.027703379,0.795797069,-0.127815591,0.591272122,80.520000000,-79.800000000,-293.470000000
0B,0.045100760,0.795213399,-0.131802221,0.590109943,80.740000000,-79.070000000,-293.020000000
0B,0.075608996,0.790794090,-0.133815922,0.592470493,80.410000000,-78.130000000,-293.130000000
0B,0.101106330,0.784549122,-0.140408791,0.595437281,80.620000000,-77.000000000,-293.220000000
0B,0.126401707,0.776510487,-0.146301976,0.599708099,80.750000000,-75.980000000,-293.030000000
0B,0.135807260,0.769841153,-0.149507992,0.605432364,80.720000000,-75.750000000,-293.570000000
0B,0.146509220,0.752947384,-0.160210082,0.621239096,80.680000000,-75.050000000,-294.240000000
0B,0.150906194,0.733530108,-0.172207068,0.639926266,80.530000000,-74.710000000,-295.060000000
0B,0.149411673,0.721756389,-0.179514025,0.651550904,80.430000000,-74.480000000,-295.610000000
0B,0.140312597,0.695262420,-0.197617742,0.676660750,80.270000000,-74.260000000,-296.740000000
0B,0.121609308,0.665050905,-0.216016535,0.704453921,80.100000000,-74.250000000,-298.250000000
0B,0.110804429,0.641525646,-0.226009035,0.724628968,80.170000000,-74.300000000,-298.810000000
0B,0.096013705,0.622688886,-0.231633065,0.741205804,80.380000000,-74.400000000,-299.900000000
0B,0.082107420,0.612555356,-0.233521103,0.750667837,80.360000000,-74.670000000,-300.600000000
0B,0.052905273,0.596459452,-0.235223446,0.765576309,80.360000000,-75.270000000,-301.350000000
0B,0.021601955,0.587853215,-0.236021366,0.773470018,80.170000000,-75.660000000,-302.630000000
0B,0.001400034,0.583614322,-0.231205674,0.778419103,80.330000000,-76.400000000,-302.570000000
0B,0.010100652,-0.587137895,0.215713923,-0.780150353,80.260000000,-77.320000000,-302.840000000
0B,0.012001041,-0.593951501,0.205317803,-0.777767439,79.930000000,-77.640000000,-302.180000000
0B,0.006100545,-0.617655212,0.179916083,-0.765568433,79.740000000,-78.580000000,-301.860000000
0B,0.008100646,0.642151181,-0.154712331,0.750759838,79.580000000,-79.200000000,-300.580000000
0B,0.017201680,0.658464309,-0.136813362,0.739872259,79.320000000,-79.320000000,-300.520000000
0B,0.033102145,0.674343702,-0.123007972,0.727347137,79.460000000,-79.590000000,-299.070000000
0B,0.040703518,0.679958765,-0.117910190,0.722562447,79.440000000,-79.460000000,-298.900000000
0B,0.048403066,0.681343164,-0.114407248,0.721345699,79.480000000,-79.370000000,-298.810000000
0B,0.051605543,0.680273065,-0.112212052,0.722477598,79.390000000,-79.180000000,-299.100000000
0B,0.062803589,0.683639071,-0.108706213,0.718941089,79.570000000,-79.110000000,-298.800000000
0B,0.066805257,0.682753728,-0.107808484,0.719556624,79.370000000,-79.240000000,-298.650000000
0B,0.066905044,0.680851331,-0.110408324,0.720954355,79.370000000,-78.990000000,-298.780000000
0B,0.068807766,0.681876961,-0.111212552,0.719681228,79.400000000,-78.880000000,-298.770000000
0B,0.074704716,0.683143128,-0.110206958,0.718045332,79.580000000,-78.540000000,-298.910000000
0B,0.081805186,0.681643214,-0.107906841,0.719045585,79.580000000,-78.590000000,-298.680000000
0B,0.084308608,0.679169347,-0.108711100,0.720973615,79.410000000,-78.370000000,-299.000000000
0B,0.087504977,0.679038621,-0.109206211,0.720640988,79.420000000,-78.200000000,-298.770000000
0B,0.088906062,0.679246316,-0.108707412,0.720349119,79.420000000,-78.410000000,-298.870000000
0B,0.089805842,0.679544206,-0.108107033,0.720046841,79.270000000,-78.430000000,-298.590000000
0B,0.087606382,0.679549507,-0.108507905,0.720252472,79.370000000,-78.410000000,-298.670000000
0B,0.089512129,0.679692101,-0.108414691,0.719897549,79.370000000,-78.410000000,-298.750000000
0B,0.096805831,0.681141026,-0.105306343,0.718043249,79.320000000,-78.360000000,-298.690000000
0B,0.099811887,0.681281139,-0.104712471,0.717585462,79.300000000,-78.350000000,-298.580000000
0B,0.100606669,0.680945141,-0.105707008,0.717647574,79.350000000,-78.300000000,-298.510000000
0B,0.095611182,0.680579595,-0.110312901,0.717983970,79.440000000,-78.160000000,-298.570000000
0B,0.096807620,0.680553565,-0.110908729,0.717756493,79.460000000,-78.070000000,-298.510000000
0B,0.097810768,0.680774947,-0.111112232,0.717378977,79.430000000,-78.020000000,-298.510000000
0B,0.098214007,0.680797095,-0.111115847,0.717302302,79.450000000,-78.010000000,-298.520000000
0B,0.098811519,0.681079398,-0.110912930,0.716983584,79.440000000,-78.010000000,-298.560000000
0B,0.099210895,0.681374826,-0.110712158,0.716678703,79.430000000,-77.980000000,-298.570000000
0B,0.099610633,0.681472741,-0.110411785,0.716576488,79.430000000,-77.970000000,-298.560000000
0B,0.100110800,0.681673536,-0.110011868,0.716377280,79.450000000,-77.990000000,-298.550000000
0B,0.100209395,0.681863928,-0.110110323,0.716167144,79.490000000,-77.950000000,-298.540000000
0B,0.100807726,0.682152279,-0.109808415,0.715854862,79.520000000,-77.970000000,-298.510000000
0B,0.101306217,0.682541889,-0.109606727,0.715443908,79.540000000,-77.980000000,-298.510000000
0B,0.101808238,0.682855255,-0.109708877,0.715057861,79.540000000,-77.950000000,-298.530000000
