tool_id,qw,qx,qy,qz,x,y,z
0B,0.579360885,-0.393741378,0.639967254,-0.315833191,79.890000000,-11.930000000,-152.190000000
0B,0.576370359,-0.384146894,0.646178881,-0.320439117,79.910000000,-11.440000000,-152.150000000
0B,0.571657277,-0.374537527,0.654165544,-0.324032466,79.920000000,-10.960000000,-152.030000000
0B,0.564240477,-0.367326351,0.662847551,-0.327623503,79.970000000,-10.490000000,-151.750000000
0B,0.555648963,-0.360831796,0.672459256,-0.329929073,79.950000000,-10.040000000,-151.420000000
0B,0.545933175,-0.355821622,0.681941439,-0.332120182,80.010000000,-9.640000000,-151.020000000
0B,0.535135459,-0.352723372,0.691745837,-0.332722047,80.010000000,-9.300000000,-150.560000000
0B,0.524126453,-0.352517792,0.701035382,-0.331016707,80.060000000,-9.030000000,-150.070000000
0B,0.513945951,-0.354731716,0.710563531,-0.324228989,80.030000000,-9.020000000,-149.460000000
0B,0.504341718,-0.359829765,0.719059479,-0.314826042,80.030000000,-9.060000000,-148.840000000
0B,0.495675760,-0.366956086,0.725710919,-0.304946609,80.060000000,-9.170000000,-148.230000000
0B,0.484263690,-0.380550049,0.732296311,-0.290538211,80.090000000,-9.590000000,-147.410000000
0B,0.478535064,-0.398629209,0.734953852,-0.268219653,80.090000000,-10.360000000,-146.680000000
0B,0.475629014,-0.415825366,0.733044717,-0.252015373,80.150000000,-11.080000000,-146.220000000
0B,0.475837133,-0.430233575,0.730557011,-0.234018262,80.210000000,-11.810000000,-145.860000000
0B,0.476055640,-0.445652086,0.724984734,-0.221725915,80.280000000,-12.460000000,-145.630000000
0B,0.475244174,-0.466743383,0.713366307,-0.217720237,80.320000000,-13.230000000,-145.540000000
0B,0.475244839,-0.472544584,0.709166910,-0.218920655,80.340000000,-13.350000000,-145.570000000
0B,0.478563656,-0.483364294,0.698692936,-0.221729493,80.310000000,-13.790000000,-145.810000000
0B,0.480545599,-0.486346149,0.695065954,-0.222321096,80.270000000,-13.930000000,-145.940000000
0B,0.485349093,-0.491349700,0.686869477,-0.226322893,80.260000000,-14.140000000,-146.240000000
0B,0.492525674,-0.494525778,0.678235354,-0.229911984,80.190000000,-14.400000000,-146.620000000
0B,0.502361322,-0.494960419,0.670381832,-0.230728164,80.170000000,-14.630000000,-147.040000000
0B,0.512857736,-0.496755923,0.661874511,-0.228325704,80.170000000,-14.970000000,-147.430000000
0B,0.528958247,-0.495254535,0.651271715,-0.225324812,80.180000000,-15.340000000,-148.040000000
0B,0.533666422,-0.493661442,0.648180674,-0.226628207,80.160000000,-15.390000000,-148.300000000
0B,0.546247526,-0.486442322,0.639455635,-0.236820604,80.100000000,-15.290000000,-149.080000000
0B,0.550141221,-0.483536230,0.636747710,-0.241018059,80.070000000,-15.250000000,-149.330000000
0B,0.563991129,-0.467175485,0.632802247,-0.251440627,79.980000000,-14.890000000,-150.130000000
0B,0.566937391,-0.462330492,0.631241632,-0.257616990,79.960000000,-14.710000000,-150.390000000
0B,0.574654888,-0.443942403,0.629460123,-0.276526412,79.860000000,-14.100000000,-151.160000000
0B,0.577946160,-0.436434857,0.629750297,-0.280922437,79.890000000,-13.820000000,-151.430000000
0B,0.585664763,-0.413445719,0.631769862,-0.294832603,79.840000000,-13.080000000,-152.080000000
0B,0.588263733,-0.405543937,0.633068587,-0.297832267,79.930000000,-12.720000000,-152.250000000
0B,0.589165419,-0.388843176,0.638770927,-0.306033981,79.890000000,-12.140000000,-152.430000000
0B,0.588985380,-0.383855644,0.641893049,-0.306144379,79.870000000,-11.990000000,-152.410000000
0B,0.587049388,-0.374731526,0.648554562,-0.307125838,79.950000000,-11.520000000,-152.310000000
0B,0.580849206,-0.367331118,0.655655543,-0.312726492,79.970000000,-11.000000000,-152.160000000
0B,0.571151774,-0.362632872,0.663560151,-0.319328947,79.920000000,-10.680000000,-151.890000000
0B,0.562458057,-0.357436895,0.672869454,-0.321133147,79.960000000,-10.250000000,-151.520000000
0B,0.549930670,-0.351319594,0.688038373,-0.317417703,79.970000000,-9.770000000,-150.850000000
0B,0.544037526,-0.352024282,0.692347756,-0.317421895,80.020000000,-9.580000000,-150.610000000
0B,0.530547598,-0.356131950,0.700662859,-0.317428478,79.980000000,-9.500000000,-150.020000000
0B,0.519048458,-0.359833594,0.709266217,-0.313129234,79.960000000,-9.440000000,-149.440000000
0B,0.494053487,-0.379641100,0.714277328,-0.318734506,80.030000000,-9.380000000,-148.630000000
0B,0.484551784,-0.389941673,0.713576260,-0.322434459,80.080000000,-9.420000000,-148.370000000
0B,0.472942978,-0.404436753,0.714064890,-0.320729146,80.010000000,-9.700000000,-147.890000000
0B,0.461840510,-0.422237036,0.711562414,-0.319528027,80.040000000,-10.000000000,-147.470000000
0B,0.446229921,-0.447129981,0.703647181,-0.325321814,80.010000000,-10.350000000,-147.100000000
0B,0.423436938,-0.482242068,0.686559891,-0.341729810,79.980000000,-10.830000000,-146.800000000
0B,0.391942011,-0.532757104,0.654370139,-0.366539288,80.010000000,-11.520000000,-146.470000000
0B,0.387656608,-0.542979289,0.647294522,-0.368653833,79.980000000,-11.790000000,-146.410000000
0B,0.389144743,-0.555163831,0.639073479,-0.363241764,80.120000000,-12.260000000,-146.330000000
0B,0.398333232,-0.560146732,0.638453265,-0.346328894,80.130000000,-12.710000000,-146.070000000
0B,0.413730787,-0.561241764,0.635447285,-0.331724685,80.100000000,-13.410000000,-146.200000000
0B,0.420655351,-0.559373604,0.635283593,-0.326442955,80.100000000,-13.570000000,-146.330000000
0B,0.430749737,-0.565365281,0.623572002,-0.325537589,80.100000000,-14.130000000,-146.700000000
0B,0.433235022,-0.568545960,0.618049962,-0.327226452,80.070000000,-14.240000000,-146.800000000
0B,0.421645173,-0.595063753,0.581362285,-0.360738648,80.110000000,-14.600000000,-147.370000000
0B,0.409336950,-0.609655033,0.561150655,-0.381934477,80.060000000,-14.800000000,-147.550000000
0B,0.392630703,-0.628949183,0.519240604,-0.425033237,80.000000000,-15.210000000,-148.300000000
0B,0.397641609,-0.626265533,0.516354032,-0.427844770,79.980000000,-15.140000000,-148.510000000
0B,0.412327629,-0.613941139,0.518234725,-0.429528782,79.890000000,-15.240000000,-149.120000000
0B,0.432456772,-0.594778082,0.526969180,-0.426055932,79.900000000,-15.000000000,-149.780000000
0B,0.464060394,-0.559172773,0.545470989,-0.417654355,79.820000000,-14.560000000,-150.690000000
0B,0.472570995,-0.547982324,0.550182655,-0.416762611,79.870000000,-14.320000000,-151.040000000
0B,0.493450732,-0.514752922,0.565558145,-0.414342599,79.840000000,-13.580000000,-151.730000000
0B,0.498041364,-0.504241879,0.570547386,-0.414934462,79.860000000,-13.310000000,-151.900000000
0B,0.505140549,-0.476038213,0.586347068,-0.417633525,79.870000000,-12.460000000,-152.290000000
0B,0.504754067,-0.468750211,0.591663376,-0.418844865,79.830000000,-12.180000000,-152.290000000
0B,0.499732259,-0.450429076,0.609339334,-0.419627088,79.880000000,-11.320000000,-152.080000000
0B,0.496752882,-0.444847357,0.615965573,-0.419444652,79.890000000,-11.030000000,-151.950000000
0B,0.479640826,-0.432736834,0.633653936,-0.425636230,79.930000000,-10.080000000,-151.490000000
0B,0.472441659,-0.430037920,0.639056351,-0.428337770,79.970000000,-9.780000000,-151.270000000
0B,0.444146000,-0.431544695,0.652567587,-0.436645224,80.050000000,-9.040000000,-150.500000000
0B,0.435142011,-0.433741875,0.656963426,-0.436942184,80.080000000,-8.900000000,-150.220000000
0B,0.409324769,-0.443326827,0.669240497,-0.433626240,80.080000000,-8.600000000,-149.190000000
0B,0.400325119,-0.449528207,0.671642144,-0.431927102,80.100000000,-8.610000000,-148.850000000
0B,0.375640981,-0.473051608,0.676573811,-0.421145945,80.130000000,-8.780000000,-147.650000000
0B,0.367717338,-0.483622803,0.676131880,-0.416819654,80.150000000,-8.950000000,-147.270000000
0B,0.337835324,-0.529455360,0.661369153,-0.410042874,80.190000000,-9.750000000,-146.150000000
0B,0.328842751,-0.545370900,0.654285059,-0.407853022,80.190000000,-10.060000000,-145.790000000
0B,0.317124002,-0.579443857,0.638148300,-0.395529937,80.280000000,-10.950000000,-145.010000000
0B,0.316331828,-0.589159278,0.632263615,-0.391239365,80.330000000,-11.310000000,-144.860000000
0B,0.319529830,-0.615457456,0.611057045,-0.381735637,80.350000000,-12.370000000,-144.610000000
0B,0.320832488,-0.624063193,0.601760934,-0.381438625,80.370000000,-12.690000000,-144.630000000
0B,0.324624073,-0.654648547,0.562441709,-0.386928694,80.390000000,-14.040000000,-144.880000000
0B,0.330158907,-0.661017939,0.551498399,-0.387169079,80.400000000,-14.420000000,-144.980000000
0B,0.352336030,-0.669268440,0.526653856,-0.388039681,80.440000000,-15.420000000,-145.690000000
0B,0.359446958,-0.669487461,0.519967928,-0.390150969,80.430000000,-15.690000000,-145.990000000
0B,0.378440978,-0.665072015,0.503054471,-0.401743501,80.340000000,-16.200000000,-146.980000000
0B,0.383228481,-0.663249291,0.496736916,-0.408030324,80.320000000,-16.300000000,-147.350000000
0B,0.396728103,-0.655046402,0.477033792,-0.431230547,80.290000000,-16.440000000,-148.500000000
0B,0.400128004,-0.652445663,0.470132903,-0.439530762,80.220000000,-16.560000000,-148.910000000
0B,0.416326211,-0.640040295,0.457428798,-0.455828698,80.200000000,-16.690000000,-150.070000000
0B,0.422049533,-0.635374569,0.454853382,-0.459653946,80.230000000,-16.700000000,-150.400000000
0B,0.433233531,-0.623648269,0.450034832,-0.469936372,80.230000000,-16.670000000,-151.180000000
0B,0.434941626,-0.614758835,0.451543215,-0.478545799,80.210000000,-16.350000000,-151.540000000
0B,0.431222017,-0.604530865,0.457223344,-0.489424988,80.110000000,-15.870000000,-151.810000000
0B,0.427048496,-0.599168042,0.461252380,-0.495856310,80.040000000,-15.540000000,-151.910000000
0B,0.411744236,-0.582162545,0.478051360,-0.512855099,79.880000000,-14.390000000,-152.020000000
0B,0.407112959,-0.576018335,0.484715429,-0.517216463,79.880000000,-13.940000000,-152.030000000
0B,0.390743865,-0.560062873,0.502256384,-0.530459550,79.800000000,-12.840000000,-152.050000000
0B,0.383358931,-0.555985467,0.506277826,-0.536282438,79.780000000,-12.520000000,-152.010000000
0B,0.365738597,-0.548157847,0.518754744,-0.544657478,79.780000000,-11.700000000,-151.790000000
0B,0.359554507,-0.548583163,0.522379191,-0.544882602,79.740000000,-11.600000000,-151.610000000
0B,0.345452648,-0.552784245,0.534981532,-0.537481913,79.720000000,-11.190000000,-150.860000000
0B,0.340848549,-0.554178935,0.540176940,-0.533776028,79.730000000,-11.070000000,-150.590000000
0B,0.328636256,-0.558161577,0.558261588,-0.518457197,79.750000000,-10.670000000,-149.650000000
0B,0.322933810,-0.558758499,0.564659117,-0.514453861,79.770000000,-10.510000000,-149.330000000
0B,0.305231201,-0.561857433,0.582059498,-0.502351350,79.850000000,-10.060000000,-148.400000000
0B,0.296224462,-0.574147412,0.600449584,-0.471238914,80.000000000,-10.070000000,-147.000000000
0B,0.307836478,-0.595170526,0.605671770,-0.429150853,80.090000000,-11.120000000,-145.770000000
0B,0.327617975,-0.613533662,0.593532565,-0.404922217,80.130000000,-12.460000000,-145.580000000
0B,0.332631906,-0.616659150,0.588356435,-0.403638717,80.140000000,-12.720000000,-145.660000000
0B,0.349137423,-0.625367030,0.569361027,-0.403543254,80.070000000,-13.550000000,-146.130000000
0B,0.355544394,-0.626678249,0.562270207,-0.405850676,80.080000000,-13.780000000,-146.440000000
0B,0.376640322,-0.626767099,0.541257945,-0.415144444,79.980000000,-14.530000000,-147.420000000
0B,0.384441203,-0.625567046,0.534657302,-0.418344836,79.970000000,-14.730000000,-147.770000000
0B,0.405730293,-0.620346317,0.515138462,-0.430332130,79.970000000,-15.240000000,-148.910000000
0B,0.411814511,-0.617021741,0.510517988,-0.434815321,79.950000000,-15.340000000,-149.270000000
0B,0.431722040,-0.590830163,0.506625864,-0.455923275,79.900000000,-14.940000000,-150.750000000
0B,0.432247943,-0.570163240,0.507756318,-0.479853223,79.830000000,-14.220000000,-151.610000000
0B,0.431449462,-0.562464482,0.510158485,-0.487055837,79.850000000,-13.900000000,-151.840000000
0B,0.421447658,-0.543261433,0.519458741,-0.507357373,79.840000000,-12.970000000,-152.250000000
0B,0.416948338,-0.538262402,0.523760720,-0.511959352,79.790000000,-12.670000000,-152.260000000
0B,0.401145440,-0.529159941,0.536060723,-0.521259046,79.830000000,-11.800000000,-152.080000000
0B,0.396666517,-0.525888186,0.541390785,-0.522487615,79.820000000,-11.520000000,-151.950000000
0B,0.380721727,-0.518129568,0.555631708,-0.527130082,79.840000000,-10.800000000,-151.660000000
0B,0.369228426,-0.514739629,0.564743478,-0.528940722,79.850000000,-10.330000000,-151.390000000
0B,0.357837358,-0.512853542,0.574259953,-0.528355161,79.910000000,-9.910000000,-150.980000000
0B,0.344953001,-0.511478587,0.584089744,-0.527481046,79.940000000,-9.450000000,-150.530000000
0B,0.333246336,-0.509870895,0.594282632,-0.525173023,79.990000000,-9.070000000,-150.140000000
0B,0.327537417,-0.509658222,0.598868413,-0.523759833,80.010000000,-8.900000000,-149.890000000
0B,0.313729258,-0.510047567,0.611457024,-0.517248238,80.130000000,-8.450000000,-149.290000000
0B,0.310629252,-0.510948116,0.614557873,-0.514548455,80.150000000,-8.380000000,-149.070000000
0B,0.306132374,-0.516054573,0.620965667,-0.504353336,80.180000000,-8.380000000,-148.550000000
0B,0.307121896,-0.518436961,0.622144354,-0.499835635,80.160000000,-8.470000000,-148.450000000
0B,0.315026693,-0.530944989,0.620752599,-0.483240947,80.070000000,-9.120000000,-148.020000000
0B,0.319830171,-0.536850644,0.619158408,-0.475544860,79.990000000,-9.450000000,-147.840000000
0B,0.338929192,-0.560548279,0.610252560,-0.445538374,79.880000000,-10.750000000,-147.260000000
0B,0.346130920,-0.568750806,0.606254156,-0.434938853,79.890000000,-11.300000000,-147.150000000
0B,0.367733563,-0.589753826,0.592554082,-0.407237168,79.940000000,-12.670000000,-146.880000000
0B,0.372442357,-0.595067675,0.586866742,-0.403445882,79.930000000,-13.100000000,-146.910000000
0B,0.384845626,-0.602471427,0.571167716,-0.403347820,79.920000000,-13.730000000,-147.340000000
0B,0.389135752,-0.602455350,0.566352033,-0.406037304,79.920000000,-13.870000000,-147.590000000
0B,0.395667257,-0.601602263,0.555194374,-0.416270760,79.860000000,-14.090000000,-148.140000000
0B,0.403355802,-0.597082603,0.546275574,-0.427059081,79.820000000,-14.150000000,-148.760000000
0B,0.408646611,-0.592767612,0.544062057,-0.430849143,79.790000000,-14.210000000,-149.080000000
0B,0.416252963,-0.587074698,0.538768552,-0.437955725,79.770000000,-14.250000000,-149.600000000
0B,0.420930413,-0.583242141,0.534138593,-0.444232097,79.810000000,-14.270000000,-149.990000000
0B,0.424449797,-0.583468454,0.530662258,-0.444752179,79.800000000,-14.340000000,-150.110000000
0B,0.426039679,-0.584354423,0.528249198,-0.444941439,79.850000000,-14.390000000,-150.160000000
0B,0.424839110,-0.583853749,0.527148529,-0.448041246,79.800000000,-14.400000000,-150.210000000
0B,0.422029642,-0.582640923,0.526136955,-0.453431848,79.770000000,-14.280000000,-150.290000000
0B,0.417529456,-0.580340942,0.525137047,-0.461632567,79.720000000,-14.100000000,-150.420000000
0B,0.416929778,-0.580341449,0.523937421,-0.463533107,79.760000000,-14.070000000,-150.450000000
0B,0.417326086,-0.581136325,0.522032631,-0.464329024,79.760000000,-14.130000000,-150.520000000
0B,0.417750672,-0.582470652,0.519463009,-0.465156422,79.790000000,-14.140000000,-150.520000000
0B,0.416334259,-0.582347920,0.516242481,-0.470138687,79.790000000,-14.120000000,-150.650000000
0B,0.415951883,-0.582772691,0.513764083,-0.472658956,79.800000000,-14.140000000,-150.720000000
0B,0.415750964,-0.582071352,0.513062893,-0.474458160,79.760000000,-14.150000000,-150.810000000
0B,0.413232667,-0.580145862,0.514140644,-0.477837775,79.800000000,-13.950000000,-150.850000000
0B,0.407333633,-0.577047646,0.517742749,-0.482739859,79.730000000,-13.710000000,-150.790000000
0B,0.402640961,-0.574958491,0.520352936,-0.486349476,79.710000000,-13.520000000,-150.800000000
0B,0.399334714,-0.573049815,0.522945459,-0.488542468,79.710000000,-13.300000000,-150.740000000
0B,0.397051872,-0.571674686,0.524668545,-0.490164037,79.730000000,-13.160000000,-150.730000000
0B,0.396031809,-0.570845849,0.525242187,-0.491339464,79.730000000,-13.100000000,-150.770000000
0B,0.395840061,-0.571057794,0.525053138,-0.491449737,79.730000000,-13.090000000,-150.740000000
0B,0.396434279,-0.571949456,0.523545270,-0.491542503,79.720000000,-13.190000000,-150.790000000
0B,0.397534018,-0.571848935,0.522444708,-0.491942097,79.720000000,-13.200000000,-150.810000000
0B,0.398419611,-0.572628185,0.521025646,-0.491824208,79.710000000,-13.300000000,-150.810000000
0B,0.398738051,-0.573354715,0.520149638,-0.491646918,79.730000000,-13.340000000,-150.850000000
0B,0.400347440,-0.574568085,0.519261531,-0.489858047,79.740000000,-13.420000000,-150.830000000
0B,0.400054017,-0.574677595,0.519170100,-0.490066171,79.720000000,-13.440000000,-150.830000000
0B,0.399238167,-0.574154889,0.519449659,-0.491046944,79.810000000,-13.250000000,-150.890000000
0B,0.399233703,-0.574248477,0.519543859,-0.490841436,79.730000000,-13.390000000,-150.830000000
0B,0.396024200,-0.572734998,0.520931833,-0.493730170,79.730000000,-13.210000000,-150.830000000
0B,0.394255838,-0.570880854,0.522273970,-0.495870230,79.680000000,-13.130000000,-150.800000000
0B,0.390526578,-0.564838441,0.523635637,-0.504234317,79.720000000,-12.770000000,-151.030000000
0B,0.388246625,-0.560567320,0.524763020,-0.509561194,79.710000000,-12.570000000,-151.150000000
0B,0.385838047,-0.556354862,0.526151884,-0.514550740,79.750000000,-12.320000000,-151.280000000
0B,0.382047665,-0.552768965,0.527865858,-0.519464810,79.720000000,-12.170000000,-151.340000000
0B,0.377726219,-0.549238124,0.530236805,-0.523936368,79.720000000,-11.930000000,-151.340000000
0B,0.372039784,-0.545858372,0.532756971,-0.528956564,79.710000000,-11.700000000,-151.350000000
0B,0.365619821,-0.542929433,0.535029005,-0.534128956,79.740000000,-11.410000000,-151.390000000
0B,0.355839029,-0.537658971,0.541159355,-0.539859212,79.780000000,-10.950000000,-151.310000000
0B,0.352723042,-0.536635057,0.543535508,-0.540535312,79.760000000,-10.800000000,-151.220000000
0B,0.351126794,-0.535940897,0.545641637,-0.540141217,79.790000000,-10.730000000,-151.210000000
