tool_id,qw,qx,qy,qz,x,y,z
0B,0.153012653,-0.572447338,0.539544617,-0.598149463,81.210000000,-3.510000000,-219.590000000
0B,0.122107072,-0.597634613,0.531830802,-0.587434022,81.290000000,-3.490000000,-218.490000000
0B,0.091207751,-0.622252878,0.514443717,-0.582949538,81.330000000,-3.510000000,-218.050000000
0B,0.080505975,-0.636047203,0.502737310,-0.579843032,81.320000000,-3.670000000,-217.630000000
0B,0.071903365,-0.667231224,0.476422295,-0.568026581,81.130000000,-4.540000000,-216.890000000
0B,0.097512619,-0.724293733,0.429155538,-0.530768689,81.020000000,-7.090000000,-215.610000000
0B,0.108609020,-0.736961203,0.417534676,-0.520343214,81.010000000,-7.860000000,-215.240000000
0B,0.135309117,-0.758251089,0.396626724,-0.499433650,81.100000000,-9.420000000,-214.740000000
0B,0.149309718,-0.766749906,0.387125197,-0.489831882,81.170000000,-10.120000000,-214.580000000
0B,0.180223987,-0.781003947,0.365348626,-0.473363002,81.330000000,-11.410000000,-214.560000000
0B,0.212214867,-0.785054999,0.345424200,-0.468332810,81.370000000,-12.580000000,-215.160000000
0B,0.245921781,-0.773568514,0.337529895,-0.476642216,81.290000000,-13.640000000,-216.480000000
0B,0.268221844,-0.764862289,0.338127537,-0.478238947,81.140000000,-14.040000000,-217.200000000
0B,0.328924863,-0.735755614,0.360827274,-0.469335476,81.040000000,-14.620000000,-218.830000000
0B,0.365839628,-0.711277046,0.360539054,-0.479851978,80.920000000,-14.980000000,-220.310000000
0B,0.373433943,-0.698863523,0.354932261,-0.496145097,80.740000000,-14.960000000,-221.130000000
0B,0.368044094,-0.669080161,0.341640931,-0.547865638,80.440000000,-14.660000000,-222.860000000
0B,0.350338224,-0.635169301,0.334936544,-0.601365613,80.380000000,-13.640000000,-224.450000000
0B,0.318929823,-0.595955727,0.334931319,-0.656461385,80.510000000,-12.090000000,-225.630000000
0B,0.299125952,-0.574649856,0.336429188,-0.683459296,80.670000000,-11.060000000,-226.360000000
0B,0.256518770,-0.542639706,0.338124741,-0.724853039,81.150000000,-9.430000000,-227.120000000
0B,0.219831403,-0.527675379,0.344449205,-0.744706381,81.310000000,-8.300000000,-227.350000000
0B,0.183519163,-0.527255056,0.356237198,-0.749278240,81.280000000,-7.200000000,-226.900000000
0B,0.147515210,-0.536755345,0.373238485,-0.742176526,81.260000000,-6.150000000,-225.890000000
0B,0.132412245,-0.544850387,0.384035515,-0.733567840,81.190000000,-5.570000000,-225.340000000
0B,0.102513703,-0.566775760,0.402353782,-0.711595118,81.030000000,-5.050000000,-223.590000000
0B,0.073503379,-0.586626968,0.417519194,-0.690031721,81.050000000,-4.230000000,-222.320000000
0B,0.044505525,-0.603574935,0.428053144,-0.671183329,81.180000000,-3.720000000,-221.230000000
0B,0.033302644,-0.612548629,0.432834362,-0.660552440,81.210000000,-3.480000000,-220.720000000
0B,0.014801644,-0.631970172,0.440048861,-0.637770816,81.440000000,-3.180000000,-219.350000000
0B,0.000600048,-0.655852700,0.441735495,-0.612149188,81.530000000,-3.250000000,-217.870000000
0B,0.000000000,0.684142056,-0.439527019,0.582035779,81.530000000,-3.730000000,-216.660000000
0B,0.008000637,-0.698755676,0.438634950,-0.565045022,81.510000000,-4.260000000,-216.030000000
0B,0.091704783,-0.753439293,0.425722202,-0.492625691,81.400000000,-7.620000000,-213.490000000
0B,0.146913792,-0.769272219,0.408438344,-0.468844015,81.380000000,-9.630000000,-213.670000000
0B,0.172515482,-0.773369405,0.396335569,-0.463741618,81.360000000,-10.670000000,-214.220000000
0B,0.222910278,-0.775935775,0.374417263,-0.456121030,81.350000000,-12.440000000,-215.120000000
0B,0.268235992,-0.770503385,0.359948298,-0.452560724,81.370000000,-13.900000000,-216.350000000
0B,0.300730112,-0.763976497,0.343134358,-0.456245684,81.360000000,-14.910000000,-217.340000000
0B,0.326840235,-0.752792671,0.330840727,-0.465857348,81.280000000,-15.620000000,-218.530000000
0B,0.350936973,-0.723776254,0.316433338,-0.502852978,81.090000000,-15.680000000,-220.520000000
0B,0.342429517,-0.694659879,0.306226396,-0.553547715,80.740000000,-15.240000000,-222.130000000
0B,0.318834088,-0.657370283,0.302832378,-0.611965429,80.400000000,-14.120000000,-223.700000000
0B,0.278725808,-0.618457266,0.304928235,-0.668461896,80.470000000,-12.640000000,-224.990000000
0B,0.255120417,-0.599948013,0.309224747,-0.692355408,80.540000000,-11.460000000,-225.570000000
0B,0.202713151,-0.568436879,0.323821009,-0.728647273,80.780000000,-9.170000000,-226.220000000
0B,0.156318873,-0.554566954,0.345541718,-0.740689425,80.970000000,-7.080000000,-226.140000000
0B,0.117811698,-0.560155621,0.370136753,-0.731672651,81.050000000,-5.900000000,-224.800000000
0B,0.079104555,-0.569632798,0.397822905,-0.714841158,81.150000000,-4.540000000,-223.740000000
0B,0.038802938,-0.582144079,0.422431986,-0.693652522,81.400000000,-3.250000000,-222.230000000
0B,0.005200676,-0.601178188,0.441157376,-0.666286656,81.530000000,-2.400000000,-220.800000000
0B,0.007300662,0.611555437,-0.448940696,0.651459054,81.800000000,-2.110000000,-220.020000000
0B,0.025602531,0.634962769,-0.461845656,0.618761168,81.970000000,-1.830000000,-218.450000000
0B,0.031201979,0.664042122,-0.467929682,0.582336939,82.150000000,-2.220000000,-216.660000000
0B,0.016000834,0.696736294,-0.472224599,0.539728115,82.350000000,-3.130000000,-214.810000000
0B,0.043101828,-0.740331406,0.481120410,-0.467519833,82.490000000,-5.480000000,-212.330000000
0B,0.096209710,-0.760776785,0.486949148,-0.418142203,82.640000000,-7.330000000,-211.190000000
0B,0.192617701,-0.783371991,0.462042461,-0.368433859,82.800000000,-10.920000000,-211.590000000
0B,0.234824369,-0.784781441,0.439745635,-0.368238214,82.460000000,-12.440000000,-212.810000000
0B,0.256131780,-0.782197053,0.428253137,-0.373046287,82.320000000,-13.060000000,-213.430000000
0B,0.296041151,-0.773107466,0.402655971,-0.390554289,82.000000000,-14.390000000,-215.200000000
0B,0.333837550,-0.761685675,0.370741702,-0.413446505,81.670000000,-15.650000000,-217.200000000
0B,0.374535245,-0.744370049,0.348532798,-0.429140384,81.530000000,-16.590000000,-219.040000000
0B,0.397042784,-0.726678304,0.332535833,-0.451348635,81.430000000,-16.870000000,-220.630000000
0B,0.399738289,-0.716568636,0.329131526,-0.467344764,81.280000000,-16.790000000,-221.230000000
0B,0.396537110,-0.690364607,0.332531120,-0.505547311,80.990000000,-15.970000000,-222.350000000
0B,0.375730740,-0.659653968,0.336227508,-0.557345598,80.560000000,-14.680000000,-223.420000000
0B,0.334339871,-0.623574363,0.335440002,-0.621974172,80.510000000,-12.880000000,-224.730000000
0B,0.266636781,-0.581280184,0.336346397,-0.691295360,80.700000000,-10.500000000,-226.000000000
0B,0.162807595,-0.530524750,0.361916884,-0.749034943,81.300000000,-6.350000000,-226.740000000
0B,0.128515591,-0.536865131,0.382546410,-0.740889883,81.350000000,-5.300000000,-225.950000000
0B,0.109915183,-0.563877891,0.403755773,-0.711998352,81.110000000,-5.040000000,-223.920000000
0B,0.100004784,-0.577627631,0.414419824,-0.696133300,81.040000000,-4.880000000,-223.040000000
0B,0.078401429,-0.599510929,0.438707998,-0.664812120,81.070000000,-4.220000000,-221.110000000
0B,0.050405693,-0.617369724,0.458751810,-0.637071949,81.300000000,-3.430000000,-219.680000000
0B,0.022802085,-0.634958070,0.469542942,-0.613056067,81.590000000,-2.870000000,-218.450000000
0B,0.014101667,-0.645076236,0.472855883,-0.600070918,81.730000000,-2.810000000,-217.770000000
0B,0.007000735,-0.669170246,0.476049974,-0.570559895,81.810000000,-3.190000000,-216.410000000
0B,0.026101791,-0.698047884,0.477632764,-0.532836551,81.920000000,-4.230000000,-214.770000000
0B,0.062603713,-0.728943239,0.471627975,-0.492229197,81.840000000,-5.800000000,-213.100000000
0B,0.111510419,-0.752270292,0.463043266,-0.455242538,82.000000000,-7.780000000,-212.780000000
0B,0.136707919,-0.762744183,0.455126364,-0.438625408,81.980000000,-8.730000000,-212.620000000
0B,0.184306621,-0.777527933,0.437015700,-0.412914834,81.980000000,-10.820000000,-212.760000000
0B,0.226211119,-0.788938777,0.413420320,-0.394319381,82.250000000,-12.560000000,-213.240000000
0B,0.262012927,-0.796439293,0.388119148,-0.382618877,82.520000000,-14.120000000,-213.790000000
0B,0.295714161,-0.798238225,0.365517503,-0.376518030,82.750000000,-15.420000000,-214.590000000
0B,0.321535612,-0.796588227,0.341637838,-0.381242225,82.630000000,-16.560000000,-215.720000000
0B,0.343922252,-0.785550827,0.325521062,-0.398325773,82.550000000,-17.020000000,-216.790000000
0B,0.348925521,-0.778956975,0.315923107,-0.414330305,82.340000000,-17.230000000,-217.630000000
0B,0.356935661,-0.761976129,0.300430016,-0.449144874,81.860000000,-17.280000000,-218.980000000
0B,0.360833913,-0.743669893,0.288827145,-0.483045399,81.630000000,-17.030000000,-220.220000000
0B,0.355136279,-0.726874254,0.280728678,-0.516452758,81.310000000,-16.620000000,-221.200000000
0B,0.338421467,-0.710345059,0.273517350,-0.553235093,81.040000000,-16.070000000,-221.920000000
0B,0.316927720,-0.691960522,0.262522961,-0.593151879,80.810000000,-15.460000000,-222.780000000
0B,0.295224620,-0.669755853,0.252521059,-0.632852776,80.860000000,-14.730000000,-223.760000000
0B,0.268026807,-0.644964506,0.242124216,-0.673467357,80.680000000,-14.140000000,-224.490000000
0B,0.252518802,-0.632247076,0.237017648,-0.693051603,80.630000000,-13.950000000,-225.130000000
0B,0.220226830,-0.605273739,0.230828121,-0.729288847,80.820000000,-12.720000000,-226.250000000
0B,0.186304444,-0.580213841,0.237005654,-0.756618049,80.960000000,-11.690000000,-226.620000000
0B,0.140310183,-0.560640690,0.251218233,-0.776456353,81.220000000,-9.800000000,-226.990000000
0B,0.094104940,-0.551628956,0.270314189,-0.783441124,81.270000000,-8.200000000,-226.700000000
0B,0.052603759,-0.551939437,0.290820780,-0.779755716,81.130000000,-6.390000000,-226.340000000
0B,0.021400892,-0.563523485,0.308012837,-0.766231933,81.240000000,-5.660000000,-225.320000000
0B,0.002400265,0.580364105,-0.325936002,0.746282431,81.350000000,-4.840000000,-224.040000000
0B,0.012600885,0.590341446,-0.334323472,0.734551571,81.210000000,-4.350000000,-223.760000000
0B,0.026501606,0.614737257,-0.346921026,0.707842900,81.160000000,-3.940000000,-222.250000000
0B,0.034901823,0.639833423,-0.357818691,0.679235481,81.160000000,-3.890000000,-220.590000000
0B,0.041704492,0.661171215,-0.366539480,0.653270364,81.250000000,-3.860000000,-219.310000000
0B,0.041705647,0.680392121,-0.376450969,0.627384944,81.240000000,-3.800000000,-218.140000000
0B,0.024802885,0.695080863,-0.398346342,0.597969566,81.390000000,-4.080000000,-217.000000000
0B,0.004500312,-0.708049016,0.423929348,-0.564739095,81.580000000,-4.700000000,-215.520000000
0B,0.091812658,-0.740302061,0.442661027,-0.497568597,81.510000000,-7.300000000,-214.060000000
0B,0.123712510,-0.755276374,0.429843466,-0.479048441,81.400000000,-8.720000000,-213.870000000
0B,0.159615334,-0.769973971,0.413339709,-0.459144110,81.480000000,-10.110000000,-213.730000000
0B,0.195614865,-0.779659249,0.397530209,-0.442533629,81.600000000,-11.580000000,-213.980000000
0B,0.225410544,-0.786236777,0.377917678,-0.433820292,81.710000000,-12.910000000,-214.500000000
0B,0.239616413,-0.787553945,0.367425168,-0.432829648,81.730000000,-13.390000000,-214.690000000
0B,0.266425554,-0.786075396,0.347933372,-0.435941813,81.750000000,-14.510000000,-215.550000000
0B,0.286227538,-0.781775214,0.325131281,-0.448543154,81.780000000,-15.220000000,-216.550000000
0B,0.299232862,-0.769484506,0.310434092,-0.471151742,81.620000000,-15.430000000,-217.660000000
0B,0.301038763,-0.753697049,0.298238402,-0.502364686,81.250000000,-15.400000000,-218.950000000
0B,0.298926205,-0.733964342,0.289925416,-0.536547036,80.980000000,-14.950000000,-220.170000000
0B,0.295131175,-0.723376411,0.285930203,-0.554858610,80.750000000,-14.930000000,-220.640000000
0B,0.280838431,-0.697395435,0.285239033,-0.594481351,80.490000000,-14.350000000,-221.870000000
0B,0.257226743,-0.673269997,0.288630008,-0.630265526,80.290000000,-13.110000000,-222.680000000
0B,0.235326199,-0.652372629,0.293432668,-0.657973253,80.140000000,-12.320000000,-223.240000000
0B,0.227921520,-0.643860793,0.296628007,-0.667463021,80.220000000,-11.870000000,-223.610000000
0B,0.223620684,-0.641159304,0.296727446,-0.671462106,80.270000000,-11.720000000,-223.760000000
0B,0.222532524,-0.639793509,0.298143575,-0.672498289,80.230000000,-11.760000000,-223.620000000
0B,0.223430542,-0.642987893,0.297140617,-0.669591529,80.130000000,-11.900000000,-223.390000000
0B,0.224719872,-0.644356980,0.296426213,-0.668159085,80.180000000,-11.800000000,-223.560000000
0B,0.224308647,-0.645724893,0.295411388,-0.667425730,80.160000000,-11.790000000,-223.410000000
0B,0.224508905,-0.646125629,0.296411757,-0.666526438,80.200000000,-11.730000000,-223.520000000
0B,0.223626451,-0.645276325,0.296335051,-0.667678974,80.180000000,-11.760000000,-223.630000000
0B,0.223017849,-0.645851690,0.296723748,-0.667153394,80.180000000,-11.770000000,-223.530000000
0B,0.219320522,-0.645860433,0.302528307,-0.665762295,80.190000000,-11.630000000,-223.350000000
0B,0.218509110,-0.646426950,0.304612700,-0.664527705,80.120000000,-11.520000000,-223.250000000
0B,0.219617231,-0.648450876,0.309424277,-0.659951779,80.190000000,-11.430000000,-223.190000000
0B,0.218823041,-0.649768418,0.313332993,-0.657069186,80.040000000,-11.530000000,-222.790000000
0B,0.209921638,-0.646166604,0.314232390,-0.663068346,80.070000000,-11.100000000,-223.090000000
0B,0.204115185,-0.641347712,0.318623703,-0.667449653,80.160000000,-10.710000000,-223.210000000
0B,0.202109116,-0.643729036,0.326314719,-0.662029862,80.030000000,-10.700000000,-222.850000000
0B,0.202827147,-0.645486394,0.330744268,-0.657888054,80.100000000,-10.450000000,-222.610000000
0B,0.203912318,-0.649539237,0.333320135,-0.652239400,80.050000000,-10.510000000,-222.250000000
0B,0.204314304,-0.653145725,0.328322985,-0.651045578,79.980000000,-10.930000000,-222.400000000
0B,0.205025591,-0.652481441,0.324940558,-0.653181529,80.080000000,-10.890000000,-222.370000000
0B,0.203219219,-0.650661536,0.324930730,-0.655561999,80.040000000,-10.670000000,-222.700000000
0B,0.200515723,-0.649550933,0.326225580,-0.656851506,80.020000000,-10.620000000,-222.590000000
0B,0.200810910,-0.649935312,0.326517740,-0.656235654,80.130000000,-10.590000000,-222.700000000
0B,0.202412742,-0.650740965,0.325920517,-0.655241249,80.070000000,-10.720000000,-222.530000000
0B,0.201926573,-0.650985669,0.325642854,-0.655286235,80.050000000,-10.700000000,-222.620000000
0B,0.202228163,-0.652290841,0.325045267,-0.654191106,80.060000000,-10.640000000,-222.710000000
0B,0.202515847,-0.651550986,0.325825497,-0.654451213,80.090000000,-10.650000000,-222.610000000
0B,0.202618560,-0.651859710,0.325929855,-0.654059911,80.100000000,-10.680000000,-222.510000000
0B,0.202317582,-0.651956657,0.325728307,-0.654156849,80.100000000,-10.690000000,-222.490000000
0B,0.202119155,-0.651961786,0.325830879,-0.654161995,80.100000000,-10.710000000,-222.470000000
0B,0.202016483,-0.651553162,0.326126610,-0.654453399,80.110000000,-10.670000000,-222.460000000
0B,0.201728458,-0.651191864,0.326346038,-0.654792372,80.100000000,-10.670000000,-222.450000000
0B,0.201619023,-0.650761399,0.326530808,-0.655161814,80.090000000,-10.640000000,-222.480000000
0B,0.201213985,-0.649445138,0.326822715,-0.656445625,80.020000000,-10.440000000,-222.620000000
0B,0.201418921,-0.649260991,0.327230740,-0.656361658,80.060000000,-10.600000000,-222.440000000
0B,0.201020137,-0.648164930,0.327632821,-0.657365852,80.070000000,-10.550000000,-222.480000000
0B,0.200115047,-0.647348676,0.327624635,-0.658449511,80.070000000,-10.530000000,-222.510000000
0B,0.196922325,-0.644673088,0.328537247,-0.661575004,80.070000000,-10.520000000,-222.540000000
0B,0.196221241,-0.643969710,0.329535673,-0.661971659,80.170000000,-10.210000000,-222.810000000
0B,0.196723732,-0.644677772,0.329039694,-0.661379787,80.100000000,-10.440000000,-222.590000000
0B,0.195418557,-0.643661122,0.330631397,-0.661962860,80.090000000,-10.350000000,-222.670000000
0B,0.194814014,-0.643246274,0.331823871,-0.661947619,80.070000000,-10.320000000,-222.710000000
0B,0.196909608,-0.639231192,0.349617060,-0.656032012,80.040000000,-9.890000000,-222.460000000
0B,0.198923981,-0.639577102,0.356843018,-0.651178501,80.030000000,-9.850000000,-222.260000000
0B,0.198616161,-0.639752056,0.358929205,-0.649952886,80.050000000,-9.520000000,-222.270000000
0B,0.197822358,-0.638872206,0.358540523,-0.651273608,80.110000000,-9.570000000,-222.350000000
0B,0.198116633,-0.637953558,0.358230075,-0.652254759,80.150000000,-9.460000000,-222.490000000
0B,0.197922063,-0.638771205,0.357939900,-0.651672643,80.080000000,-9.590000000,-222.380000000
0B,0.197828639,-0.638092374,0.358251863,-0.652194415,80.100000000,-9.540000000,-222.330000000
0B,0.197624580,-0.637579301,0.357844508,-0.652981216,80.110000000,-9.550000000,-222.340000000
0B,0.197417833,-0.637357572,0.356932241,-0.653759053,80.130000000,-9.570000000,-222.380000000
