tool_id,qw,qx,qy,qz,x,y,z
0B,0.434227390,-0.470029648,0.729546018,-0.241415228,79.610000000,-47.630000000,-255.030000000
0B,0.443851716,-0.493757531,0.715883412,-0.216125182,79.750000000,-48.780000000,-255.110000000
0B,0.458652122,-0.514858509,0.699379479,-0.188221390,79.790000000,-50.290000000,-255.430000000
0B,0.466156805,-0.526464154,0.688283873,-0.178321730,79.930000000,-50.920000000,-255.650000000
0B,0.481835421,-0.546640185,0.664348838,-0.166312226,80.240000000,-52.220000000,-256.330000000
0B,0.500929208,-0.556132426,0.644937604,-0.154409003,80.320000000,-53.260000000,-257.170000000
0B,0.535749543,-0.551250977,0.625257820,-0.134712457,80.480000000,-54.460000000,-258.500000000
0B,0.588777526,-0.523268901,0.608580134,-0.095712603,80.610000000,-55.640000000,-260.540000000
0B,0.609418374,-0.513915495,0.596717991,-0.091802768,80.640000000,-55.980000000,-261.500000000
0B,0.618748499,-0.508539861,0.591146336,-0.095307470,80.630000000,-55.960000000,-261.920000000
0B,0.635471758,-0.494555846,0.582465773,-0.111012536,80.530000000,-55.750000000,-262.860000000
0B,0.649277934,-0.477557322,0.575969135,-0.136516386,80.240000000,-55.180000000,-263.800000000
0B,0.659276118,-0.459453047,0.570365853,-0.170119641,80.030000000,-54.390000000,-264.550000000
0B,0.662258662,-0.450139873,0.568450353,-0.188816725,79.830000000,-53.790000000,-264.920000000
0B,0.662380458,-0.432952590,0.565368674,-0.232728269,79.680000000,-52.860000000,-265.360000000
0B,0.657155631,-0.412834948,0.566347943,-0.277423485,79.340000000,-51.700000000,-265.420000000
0B,0.646147264,-0.390728581,0.569941690,-0.324023702,79.400000000,-50.400000000,-265.490000000
0B,0.637880298,-0.379047716,0.572972127,-0.348043813,79.430000000,-49.550000000,-265.510000000
0B,0.616546363,-0.353426577,0.583243859,-0.393429585,79.580000000,-48.010000000,-265.250000000
0B,0.568939164,-0.307421162,0.619042613,-0.445630676,79.970000000,-45.270000000,-263.900000000
0B,0.549854546,-0.292629029,0.641663653,-0.447544396,80.170000000,-44.340000000,-262.910000000
0B,0.540426487,-0.287114072,0.653532030,-0.445421831,80.240000000,-43.880000000,-262.530000000
0B,0.522031002,-0.283316825,0.676540178,-0.435325853,80.100000000,-43.470000000,-261.410000000
0B,0.506657818,-0.282232207,0.698779742,-0.418747786,80.040000000,-43.130000000,-260.470000000
0B,0.489331499,-0.287218489,0.718746267,-0.401825866,79.850000000,-42.970000000,-259.370000000
0B,0.481342249,-0.290625509,0.728063905,-0.392134419,79.790000000,-42.830000000,-258.850000000
0B,0.461954793,-0.301535766,0.744388293,-0.376244627,79.830000000,-42.850000000,-257.790000000
0B,0.438446616,-0.316633665,0.758180610,-0.364238726,79.840000000,-42.790000000,-256.860000000
0B,0.420835972,-0.323827680,0.771965987,-0.349429869,79.950000000,-42.730000000,-255.850000000
0B,0.407930851,-0.326724709,0.784859357,-0.332925178,80.170000000,-42.570000000,-254.980000000
0B,0.397535961,-0.334830288,0.793871813,-0.315628551,80.310000000,-42.810000000,-254.330000000
0B,0.395124635,-0.340121206,0.797349712,-0.304018955,80.330000000,-42.980000000,-254.040000000
0B,0.396337230,-0.350632936,0.802875418,-0.274525787,80.350000000,-43.450000000,-253.530000000
0B,0.401324213,-0.371222397,0.801448353,-0.242514631,80.420000000,-44.250000000,-253.210000000
0B,0.411739187,-0.395837674,0.794775642,-0.205219532,80.550000000,-45.430000000,-252.980000000
0B,0.429241222,-0.416339983,0.785675452,-0.158515223,80.420000000,-46.970000000,-253.080000000
0B,0.459331481,-0.438030021,0.766252517,-0.100006854,80.610000000,-49.330000000,-253.950000000
0B,0.479058370,-0.448354629,0.751291539,-0.071008652,80.880000000,-50.800000000,-254.610000000
0B,0.499813483,-0.450112142,0.738819930,-0.041601122,80.780000000,-52.050000000,-255.470000000
0B,0.510472919,-0.452464632,0.730504349,-0.032504643,80.960000000,-52.610000000,-255.880000000
0B,0.533351508,-0.455243965,0.712768835,-0.015801526,80.930000000,-53.600000000,-256.820000000
0B,0.557308831,-0.455507218,0.694110998,-0.011400181,80.710000000,-54.420000000,-258.130000000
0B,0.585241132,-0.451031700,0.673647346,-0.016201139,80.690000000,-54.990000000,-259.360000000
0B,0.634436288,-0.428524510,0.643036780,-0.019001087,80.280000000,-55.030000000,-261.700000000
0B,0.688654857,-0.379630241,0.615649041,-0.051104071,79.800000000,-54.090000000,-264.240000000
0B,0.707317955,-0.350808905,0.608715452,-0.078101983,79.710000000,-53.030000000,-265.160000000
0B,0.713567778,-0.339132212,0.605357500,-0.096709186,79.550000000,-52.410000000,-265.320000000
0B,0.718067347,-0.324330419,0.597556044,-0.148713948,79.370000000,-51.230000000,-265.800000000
0B,0.710470727,-0.315931451,0.589558691,-0.218721774,79.380000000,-50.020000000,-265.960000000
0B,0.695186174,-0.302237465,0.587972884,-0.282234985,79.580000000,-48.530000000,-266.180000000
0B,0.683524330,-0.296010537,0.589020967,-0.313411156,79.770000000,-47.900000000,-265.900000000
0B,0.627640745,-0.268217412,0.615139933,-0.394625618,80.090000000,-45.410000000,-264.750000000
0B,0.596823793,-0.252310059,0.635725344,-0.419516724,80.370000000,-44.050000000,-263.870000000
0B,0.580631985,-0.244113447,0.647135648,-0.429523661,80.630000000,-43.320000000,-263.530000000
0B,0.546542400,-0.230817906,0.671452090,-0.444034447,80.880000000,-42.300000000,-262.230000000
0B,0.518655681,-0.218723481,0.696674792,-0.444747746,81.030000000,-41.440000000,-261.180000000
0B,0.494047246,-0.214120476,0.721368984,-0.435541651,81.150000000,-40.810000000,-259.860000000
0B,0.477266643,-0.211729565,0.745004028,-0.415157970,81.030000000,-40.590000000,-258.770000000
0B,0.462345439,-0.214021034,0.765475231,-0.393038628,80.960000000,-40.580000000,-257.550000000
0B,0.456255580,-0.217726523,0.774394335,-0.380446345,80.900000000,-40.640000000,-257.110000000
0B,0.442844539,-0.230723205,0.789779432,-0.356235828,80.790000000,-40.880000000,-256.220000000
0B,0.432029915,-0.248217187,0.802255550,-0.328822768,80.650000000,-41.320000000,-255.360000000
0B,0.423937772,-0.269624023,0.811272284,-0.299026643,80.610000000,-41.870000000,-254.560000000
0B,0.417729236,-0.295720697,0.816057114,-0.268518793,80.530000000,-42.760000000,-253.860000000
0B,0.415029858,-0.316022735,0.819458954,-0.237417080,80.460000000,-43.440000000,-253.300000000
0B,0.414140188,-0.327231754,0.819879561,-0.221821525,80.480000000,-43.770000000,-253.040000000
0B,0.413031706,-0.350026869,0.818262812,-0.193214832,80.670000000,-44.720000000,-252.640000000
0B,0.415229055,-0.371826018,0.813756941,-0.164711525,80.880000000,-45.470000000,-252.320000000
0B,0.421658916,-0.392454836,0.806112634,-0.135518935,81.110000000,-46.460000000,-252.510000000
0B,0.439225737,-0.397723305,0.800246892,-0.092205403,81.210000000,-47.700000000,-252.720000000
0B,0.458447138,-0.398040927,0.793081545,-0.049105049,81.240000000,-49.270000000,-253.160000000
0B,0.477532077,-0.404927200,0.779652371,-0.011800793,81.550000000,-50.800000000,-253.820000000
0B,0.487235984,-0.406129994,0.773057092,0.006500480,81.590000000,-51.460000000,-254.250000000
0B,0.507356223,-0.413045772,0.755583731,0.032803635,81.630000000,-53.070000000,-255.260000000
0B,0.527724743,-0.419019646,0.736534533,0.058702752,81.440000000,-54.440000000,-256.240000000
0B,0.548154437,-0.432442946,0.710970606,0.083908333,81.990000000,-56.030000000,-257.230000000
0B,0.566463479,-0.446250007,0.683276569,0.114512832,82.540000000,-57.560000000,-258.370000000
0B,0.584958364,-0.454445342,0.656565509,0.142214189,82.740000000,-59.000000000,-259.510000000
0B,0.607381786,-0.458161693,0.630584911,0.153420659,82.990000000,-59.640000000,-260.690000000
0B,0.620257746,-0.457642606,0.618557587,0.152414190,83.070000000,-59.750000000,-261.400000000
0B,0.647279993,-0.455956348,0.596673739,0.130816167,82.750000000,-59.770000000,-262.630000000
0B,0.675048923,-0.445932318,0.579842023,0.096106965,82.310000000,-59.170000000,-263.960000000
0B,0.699402561,-0.431063211,0.567783260,0.051407538,81.710000000,-58.220000000,-264.920000000
0B,0.719575639,-0.410643165,0.559958860,0.005400568,81.170000000,-56.950000000,-265.840000000
0B,0.736581154,-0.386042533,0.553560989,-0.044604914,80.820000000,-55.580000000,-266.580000000
0B,0.745149133,-0.366824187,0.553236479,-0.064204233,80.210000000,-54.490000000,-266.600000000
0B,0.756946451,-0.337520713,0.547533600,-0.115407082,80.400000000,-53.130000000,-267.150000000
0B,0.760459980,-0.308824358,0.547943218,-0.161512739,80.160000000,-51.460000000,-267.610000000
0B,0.754579933,-0.286630363,0.551558427,-0.210322280,80.150000000,-50.060000000,-267.620000000
0B,0.742458920,-0.265221047,0.559344389,-0.256020317,80.250000000,-48.720000000,-267.180000000
0B,0.728407543,-0.242035734,0.571184330,-0.290842940,80.300000000,-47.390000000,-266.720000000
0B,0.720672139,-0.230823105,0.578457904,-0.304530484,80.370000000,-46.640000000,-266.530000000
0B,0.703458217,-0.214317737,0.596249345,-0.322026650,80.470000000,-45.570000000,-265.840000000
0B,0.685842969,-0.198812456,0.618938778,-0.327120495,80.450000000,-44.660000000,-264.950000000
0B,0.666473303,-0.185220372,0.644870927,-0.325035749,80.330000000,-44.010000000,-263.990000000
0B,0.645353918,-0.177514831,0.672456183,-0.315926395,80.130000000,-43.270000000,-262.780000000
0B,0.623842220,-0.176411939,0.700247391,-0.298920230,79.880000000,-43.040000000,-261.600000000
0B,0.603354461,-0.178716132,0.727165637,-0.274324762,79.550000000,-43.190000000,-260.220000000
0B,0.585053766,-0.183716883,0.751469059,-0.243422370,79.370000000,-43.350000000,-259.050000000
0B,0.576159388,-0.188319411,0.762078551,-0.227623462,79.370000000,-43.480000000,-258.490000000
0B,0.560354211,-0.198319186,0.779575420,-0.197319090,79.330000000,-43.880000000,-257.570000000
0B,0.547221709,-0.210708359,0.791731409,-0.171206792,79.310000000,-44.260000000,-256.820000000
0B,0.537757871,-0.225324248,0.798685951,-0.148816015,79.310000000,-44.820000000,-256.280000000
0B,0.531650334,-0.240522771,0.801275860,-0.132112508,79.420000000,-45.390000000,-255.890000000
0B,0.529824044,-0.248211264,0.801436370,-0.124005628,79.500000000,-45.600000000,-255.820000000
0B,0.528344544,-0.262122099,0.800067453,-0.109709249,79.440000000,-46.200000000,-255.760000000
0B,0.534054428,-0.271227642,0.794580980,-0.099310121,79.500000000,-46.700000000,-255.950000000
0B,0.544867952,-0.277934662,0.785597974,-0.093311637,79.320000000,-47.200000000,-256.460000000
0B,0.557744370,-0.288122921,0.773061499,-0.091007240,79.260000000,-47.780000000,-257.080000000
0B,0.571517243,-0.296608949,0.760122933,-0.087202631,79.240000000,-48.310000000,-257.890000000
0B,0.585531236,-0.303116170,0.747239863,-0.083104433,78.990000000,-48.920000000,-258.560000000
0B,0.592456363,-0.306229133,0.740570454,-0.082307830,78.880000000,-49.190000000,-258.880000000
0B,0.608220868,-0.307510551,0.727024945,-0.083302858,78.940000000,-49.440000000,-259.700000000
0B,0.622142052,-0.307620793,0.713248210,-0.097906618,78.840000000,-49.460000000,-260.520000000
0B,0.633062471,-0.304430041,0.701569231,-0.119811823,78.690000000,-49.190000000,-261.150000000
0B,0.639977244,-0.299436141,0.692483581,-0.145717588,78.770000000,-48.770000000,-261.720000000
0B,0.641329922,-0.293013671,0.687632082,-0.173208081,78.680000000,-48.260000000,-262.000000000
0B,0.639457966,-0.290926372,0.686562236,-0.187316980,78.770000000,-47.880000000,-262.170000000
0B,0.631864305,-0.288129323,0.688170035,-0.210121384,78.760000000,-47.210000000,-262.060000000
0B,0.616471509,-0.293634061,0.692180291,-0.233727112,78.860000000,-46.770000000,-261.660000000
0B,0.600938368,-0.297518996,0.699844683,-0.246115714,78.670000000,-46.560000000,-261.170000000
0B,0.586150446,-0.299325761,0.707760913,-0.256722094,78.760000000,-46.080000000,-260.630000000
0B,0.573876569,-0.297839739,0.715895518,-0.263535162,78.790000000,-45.760000000,-260.130000000
0B,0.562725070,-0.298313290,0.722632194,-0.268611967,78.840000000,-45.480000000,-259.820000000
0B,0.555838349,-0.297720540,0.727850216,-0.269518595,78.850000000,-45.340000000,-259.440000000
0B,0.552729345,-0.296115721,0.731638844,-0.267414197,78.820000000,-45.230000000,-259.380000000
0B,0.551651358,-0.296827634,0.733068248,-0.264924664,78.870000000,-45.150000000,-259.260000000
0B,0.551609769,-0.298105279,0.732912980,-0.264004676,78.910000000,-45.230000000,-259.290000000
0B,0.552855562,-0.299530103,0.732673634,-0.260426173,78.800000000,-45.370000000,-259.260000000
0B,0.555831536,-0.303217204,0.730841465,-0.254914463,78.750000000,-45.610000000,-259.290000000
0B,0.557447594,-0.305426077,0.729762306,-0.251821500,78.840000000,-45.690000000,-259.340000000
0B,0.557556854,-0.306231226,0.729374374,-0.251725669,78.770000000,-45.770000000,-259.260000000
0B,0.558418934,-0.304310318,0.729524735,-0.251708534,78.810000000,-45.740000000,-259.410000000
0B,0.557459267,-0.302932206,0.728977502,-0.257027326,78.800000000,-45.640000000,-259.410000000
0B,0.556774710,-0.299840234,0.729497887,-0.260634973,78.810000000,-45.420000000,-259.460000000
0B,0.555775046,-0.298340285,0.729398490,-0.264735747,78.850000000,-45.370000000,-259.450000000
0B,0.555846763,-0.297325014,0.728961326,-0.266922456,78.810000000,-45.330000000,-259.440000000
0B,0.556430752,-0.298916520,0.727940231,-0.266714740,78.800000000,-45.340000000,-259.490000000
0B,0.558053947,-0.301729168,0.726770257,-0.263325456,78.830000000,-45.490000000,-259.570000000
0B,0.560853718,-0.304629177,0.725269466,-0.258124723,78.830000000,-45.610000000,-259.640000000
0B,0.562449332,-0.305726815,0.724563551,-0.255322394,78.850000000,-45.740000000,-259.670000000
0B,0.565155631,-0.308830400,0.722571126,-0.251224729,78.750000000,-45.880000000,-259.800000000
0B,0.568443064,-0.311223578,0.720754603,-0.246018638,78.780000000,-46.170000000,-259.870000000
0B,0.570842432,-0.314123350,0.719053449,-0.241717968,78.640000000,-46.430000000,-259.900000000
0B,0.573168366,-0.316737780,0.717085532,-0.238628463,78.710000000,-46.600000000,-260.010000000
0B,0.574775142,-0.319141723,0.715393526,-0.236630936,78.720000000,-46.550000000,-260.060000000
0B,0.575442616,-0.320423730,0.714452911,-0.236117486,78.710000000,-46.660000000,-260.030000000
0B,0.575456406,-0.320131379,0.714670052,-0.235823115,78.740000000,-46.690000000,-260.090000000
0B,0.574940285,-0.319622395,0.715150109,-0.236316558,78.750000000,-46.620000000,-260.050000000
0B,0.574778733,-0.319943826,0.715097954,-0.236432386,78.700000000,-46.700000000,-260.030000000
0B,0.574473420,-0.319840877,0.715191404,-0.237030293,78.700000000,-46.710000000,-260.020000000
0B,0.574343164,-0.319424006,0.715353761,-0.237417843,78.700000000,-46.670000000,-260.000000000
0B,0.576653810,-0.319029770,0.713166549,-0.238922295,78.680000000,-46.690000000,-260.160000000
0B,0.578560023,-0.319133109,0.711573822,-0.238924787,78.700000000,-46.680000000,-260.290000000
0B,0.582864398,-0.320035359,0.707678189,-0.238826387,78.730000000,-46.750000000,-260.500000000
0B,0.586230283,-0.322516660,0.704036368,-0.238012295,78.740000000,-46.920000000,-260.610000000
0B,0.588550935,-0.324928120,0.702160768,-0.234520296,78.620000000,-47.120000000,-260.810000000
0B,0.590850895,-0.326328109,0.701460423,-0.228819710,78.650000000,-47.330000000,-260.710000000
0B,0.592567625,-0.327237345,0.700879985,-0.224825657,78.640000000,-47.470000000,-260.740000000
0B,0.592643291,-0.329124042,0.700351159,-0.223516327,78.630000000,-47.480000000,-260.750000000
0B,0.591878024,-0.329543442,0.700892394,-0.223229427,78.670000000,-47.640000000,-260.710000000
0B,0.590468823,-0.329338387,0.702081832,-0.223526053,78.730000000,-47.470000000,-260.660000000
0B,0.588473325,-0.327640825,0.704387769,-0.224027914,78.590000000,-47.350000000,-260.590000000
0B,0.585787854,-0.326148915,0.706705989,-0.225933885,78.780000000,-47.160000000,-260.540000000
0B,0.581961345,-0.324634220,0.710174860,-0.227123941,78.640000000,-47.060000000,-260.370000000
0B,0.578244159,-0.323324692,0.713354477,-0.228517451,78.680000000,-46.920000000,-260.190000000
0B,0.575060917,-0.321334039,0.716175865,-0.230524420,78.660000000,-46.840000000,-260.080000000
0B,0.572668699,-0.320138405,0.717686095,-0.233428003,78.730000000,-46.580000000,-259.970000000
0B,0.570369418,-0.319938939,0.718787482,-0.235928714,78.670000000,-46.550000000,-259.820000000
0B,0.569567250,-0.320037787,0.718984892,-0.237127998,78.710000000,-46.480000000,-259.860000000
0B,0.569252505,-0.319529472,0.718866304,-0.238922037,78.740000000,-46.540000000,-259.880000000
