tool_id,qw,qx,qy,qz,x,y,z
0B,0.666447436,0.009200655,0.741752796,0.074605310,79.670000000,69.570000000,-194.840000000
0B,0.681767134,0.013301310,0.728571742,0.064806381,79.580000000,69.870000000,-195.670000000
0B,0.690434364,0.016100801,0.720535862,0.062203096,79.640000000,70.220000000,-196.030000000
0B,0.707446997,0.021401422,0.704146778,0.056903780,79.600000000,70.120000000,-197.080000000
0B,0.731533834,0.026601230,0.678531383,0.061202831,79.690000000,70.240000000,-198.170000000
0B,0.744961078,0.022701861,0.662854346,0.071705879,79.630000000,69.920000000,-198.910000000
0B,0.756532278,0.012700542,0.647227615,0.092703955,79.560000000,69.110000000,-199.690000000
0B,0.761223046,0.006400194,0.639619365,0.106703230,79.510000000,68.630000000,-199.970000000
0B,0.768235044,-0.007300333,0.625028511,0.138206304,79.550000000,67.930000000,-200.550000000
0B,0.772060540,-0.025902031,0.613448102,0.164112869,79.510000000,66.540000000,-200.980000000
0B,0.771860539,-0.041103224,0.603747354,0.195015296,79.570000000,65.510000000,-201.350000000
0B,0.764154383,-0.063804541,0.596942483,0.235916790,79.650000000,63.990000000,-201.520000000
0B,0.755048200,-0.076504884,0.598238190,0.257216420,79.700000000,63.140000000,-201.420000000
0B,0.749970924,-0.082607812,0.600356775,0.265125073,79.770000000,62.840000000,-201.330000000
0B,0.740775348,-0.100510223,0.608061849,0.267227181,79.840000000,62.240000000,-201.050000000
0B,0.731257198,-0.117009152,0.616748241,0.266820870,79.810000000,61.770000000,-200.650000000
0B,0.726351028,-0.122808628,0.621143637,0.267418787,79.900000000,61.640000000,-200.390000000
0B,0.715752273,-0.130509531,0.631446116,0.268219589,79.890000000,61.410000000,-199.920000000
0B,0.704179299,-0.134515148,0.643872507,0.267330104,79.820000000,61.290000000,-199.400000000
0B,0.691967917,-0.136013350,0.658764658,0.262125728,79.900000000,61.370000000,-198.580000000
0B,0.685321609,-0.135204263,0.667021032,0.259108170,79.860000000,61.440000000,-198.230000000
0B,0.673382350,-0.135816609,0.683183548,0.247730296,79.830000000,61.700000000,-197.450000000
0B,0.661253035,-0.134410780,0.698656034,0.237819074,79.760000000,62.030000000,-196.730000000
0B,0.649442546,-0.132608687,0.713546746,0.226914866,79.710000000,62.370000000,-196.020000000
0B,0.643660034,-0.131112229,0.720967244,0.220720586,79.700000000,62.670000000,-195.640000000
0B,0.632661355,-0.128812492,0.735771355,0.204419825,79.840000000,63.150000000,-194.720000000
0B,0.616667920,-0.121213351,0.756883364,0.179319750,79.900000000,64.190000000,-193.510000000
0B,0.608129230,-0.115905571,0.768836955,0.160107696,80.000000000,64.940000000,-192.830000000
0B,0.599048222,-0.107008614,0.781062874,0.140111279,79.950000000,65.740000000,-192.310000000
0B,0.591031594,-0.101805442,0.792642372,0.109705864,80.050000000,66.770000000,-191.570000000
0B,0.586566303,-0.098311113,0.798490258,0.093210536,80.050000000,67.250000000,-191.380000000
0B,0.580424373,-0.094403964,0.806733875,0.058102440,80.200000000,68.110000000,-191.140000000
0B,0.579847396,-0.088107202,0.809266148,0.033202714,80.200000000,69.060000000,-191.010000000
0B,0.585432405,-0.082704578,0.806344632,0.015400852,80.140000000,69.480000000,-191.410000000
0B,0.596853743,-0.078607078,0.798471898,0.005400486,80.090000000,69.780000000,-192.120000000
0B,0.603178252,-0.075709822,0.794003009,0.001800234,79.980000000,69.710000000,-192.380000000
0B,0.617541074,-0.071504756,0.783252096,-0.006800452,79.980000000,69.940000000,-193.100000000
0B,0.633328542,-0.066102979,0.770934743,-0.013600613,79.860000000,70.090000000,-193.990000000
0B,0.650070728,-0.061006638,0.757182382,-0.019002067,79.810000000,70.170000000,-194.940000000
0B,0.658648597,-0.058804339,0.749855326,-0.021001550,79.770000000,70.200000000,-195.360000000
0B,0.676424081,-0.056001994,0.734026132,-0.022800812,79.670000000,70.150000000,-196.330000000
0B,0.694864799,-0.057005316,0.716566823,-0.021101968,79.750000000,70.100000000,-197.280000000
0B,0.713859349,-0.061005072,0.697557994,-0.009800815,79.610000000,69.570000000,-198.170000000
0B,0.723917935,-0.065001610,0.686817016,0.000000000,79.570000000,69.220000000,-198.630000000
0B,0.743360635,-0.075906192,0.663954158,0.028602333,79.540000000,68.310000000,-199.720000000
0B,0.758566063,-0.089407786,0.641955907,0.066905827,79.540000000,66.970000000,-200.590000000
0B,0.767880025,-0.110711538,0.615764172,0.137614342,79.530000000,64.750000000,-201.480000000
0B,0.763387466,-0.119213659,0.606269464,0.188321577,79.800000000,63.540000000,-201.460000000
0B,0.732485376,-0.121714187,0.607170770,0.282832966,80.000000000,61.350000000,-201.010000000
0B,0.722446834,-0.120707825,0.612939735,0.296319210,80.060000000,61.050000000,-200.650000000
0B,0.699128008,-0.112504507,0.627925155,0.322912936,79.960000000,60.550000000,-199.860000000
0B,0.675839409,-0.102906001,0.648237800,0.335319553,80.150000000,60.420000000,-198.720000000
0B,0.664633545,-0.098504972,0.659733298,0.336616989,80.140000000,60.390000000,-198.190000000
0B,0.641665257,-0.088308981,0.684069570,0.335434114,80.160000000,60.670000000,-196.930000000
0B,0.620662693,-0.081308213,0.710571775,0.321332458,80.160000000,61.070000000,-195.600000000
0B,0.601967846,-0.072308150,0.736182972,0.300733895,80.280000000,61.800000000,-194.190000000
0B,0.583331504,-0.059803230,0.768541506,0.255913821,80.520000000,63.510000000,-192.180000000
0B,0.575727742,-0.052002506,0.786737910,0.216510433,80.390000000,64.710000000,-191.430000000
0B,0.570725669,-0.044401997,0.801436045,0.173207790,80.420000000,66.330000000,-190.540000000
0B,0.568549452,-0.041803636,0.808070285,0.148412909,80.460000000,67.000000000,-190.260000000
0B,0.565963827,-0.035504004,0.816892126,0.105411888,80.540000000,68.320000000,-190.000000000
0B,0.567013750,-0.028900701,0.820019886,0.072301753,80.580000000,69.250000000,-190.130000000
0B,0.568312446,-0.026900589,0.820317965,0.058101272,80.540000000,69.580000000,-190.100000000
0B,0.572229677,-0.023801234,0.819042477,0.034001763,80.630000000,70.330000000,-190.420000000
0B,0.576850751,-0.022601988,0.816471832,0.010300906,80.680000000,70.800000000,-190.840000000
0B,0.582169536,-0.021402556,0.812697070,-0.012001433,80.650000000,71.260000000,-191.230000000
0B,0.592907918,-0.012800171,0.804810748,-0.024000321,80.630000000,71.640000000,-191.810000000
0B,0.600772761,-0.006000727,0.798996768,-0.025303065,80.590000000,71.600000000,-192.130000000
0B,0.620433585,0.001700092,0.783842431,-0.025501380,80.440000000,71.760000000,-193.070000000
0B,0.643684170,0.006800889,0.764900021,-0.023503073,80.380000000,71.920000000,-194.190000000
0B,0.666923253,0.010400363,0.744725965,-0.022100771,80.160000000,71.460000000,-195.400000000
0B,0.678611177,0.010200168,0.734112091,-0.021500354,80.120000000,71.560000000,-195.980000000
0B,0.701858632,0.010000835,0.712059484,-0.016301362,80.060000000,71.560000000,-197.110000000
0B,0.725430625,0.006900291,0.688229054,-0.006600279,80.060000000,71.250000000,-198.250000000
0B,0.749973253,0.000500049,0.661264589,0.016401602,80.020000000,70.400000000,-199.460000000
0B,0.761831087,-0.005500224,0.646926398,0.032701334,79.960000000,69.930000000,-200.140000000
0B,0.783679532,-0.023802416,0.616062521,0.075807693,79.830000000,68.420000000,-201.500000000
0B,0.798645456,-0.046402641,0.585533327,0.131007457,79.900000000,66.730000000,-202.460000000
0B,0.803715391,-0.068801318,0.557610678,0.195903752,80.190000000,64.940000000,-203.370000000
0B,0.790847033,-0.097205781,0.536331897,0.278316552,80.720000000,62.580000000,-204.000000000
0B,0.762361304,-0.115509288,0.545043829,0.329226474,80.870000000,61.040000000,-203.670000000
0B,0.740192700,-0.123915519,0.562670468,0.346643413,80.810000000,60.280000000,-202.860000000
0B,0.716575742,-0.127613489,0.583861715,0.359638014,80.860000000,59.770000000,-201.870000000
0B,0.693389654,-0.128716643,0.606078365,0.367847562,80.870000000,59.440000000,-200.820000000
0B,0.681959122,-0.128211115,0.617653547,0.370132088,80.830000000,59.230000000,-200.250000000
0B,0.660174571,-0.124614076,0.640372334,0.372242047,80.720000000,59.210000000,-199.190000000
0B,0.626964951,-0.110511448,0.688671343,0.347035951,80.580000000,59.930000000,-196.660000000
0B,0.619953402,-0.104008959,0.701660440,0.335428893,80.470000000,60.290000000,-196.030000000
0B,0.609052813,-0.091707952,0.726362986,0.305026450,80.450000000,61.440000000,-194.690000000
0B,0.599262572,-0.078608208,0.749778288,0.269328122,80.320000000,62.670000000,-193.540000000
0B,0.588427254,-0.065703043,0.771635739,0.232410764,80.300000000,64.040000000,-192.280000000
0B,0.576146903,-0.057004641,0.791764456,0.194715851,80.380000000,65.410000000,-191.130000000
0B,0.561284255,-0.049007357,0.810721698,0.159023871,80.510000000,66.530000000,-190.090000000
0B,0.554220407,-0.046201701,0.818830150,0.142205236,80.610000000,67.080000000,-189.690000000
0B,0.541526920,-0.041202048,0.832541387,0.109205429,80.810000000,68.170000000,-188.960000000
0B,0.532963898,-0.039004676,0.842000949,0.073908861,81.000000000,68.900000000,-188.650000000
0B,0.530245545,-0.037603230,0.845972664,0.041903599,81.070000000,69.900000000,-188.680000000
0B,0.535348151,-0.034703121,0.843775893,0.015501394,81.110000000,70.610000000,-189.020000000
0B,0.548350311,-0.032903019,0.835576663,-0.006400587,81.010000000,70.980000000,-189.780000000
0B,0.568450137,-0.027602435,0.822072506,-0.017301526,80.840000000,71.370000000,-190.730000000
0B,0.590138590,-0.025601674,0.806352729,-0.029601936,80.670000000,71.540000000,-191.790000000
0B,0.611644942,-0.023401720,0.789858037,-0.038302814,80.390000000,71.580000000,-192.910000000
0B,0.622038316,-0.023801466,0.781448135,-0.042902643,80.310000000,71.600000000,-193.560000000
0B,0.641670244,-0.025902836,0.764783722,-0.051905682,80.250000000,71.500000000,-194.550000000
0B,0.658264335,-0.029502883,0.749673269,-0.061706031,80.180000000,71.640000000,-195.600000000
0B,0.669852726,-0.038703046,0.736958008,-0.081806439,80.140000000,71.470000000,-196.550000000
0B,0.677768611,-0.042404293,0.726773571,-0.103110438,80.320000000,71.870000000,-197.200000000
0B,0.686319907,-0.041101192,0.717020797,-0.114703327,80.410000000,72.010000000,-197.710000000
0B,0.696140287,-0.040002315,0.706740900,-0.119606922,80.480000000,72.030000000,-198.320000000
0B,0.707648355,-0.041902863,0.695947556,-0.114607831,80.410000000,71.700000000,-198.850000000
0B,0.720039945,-0.046302569,0.685038004,-0.100605581,80.390000000,71.330000000,-199.360000000
0B,0.732827034,-0.052901952,0.673924862,-0.077402855,80.160000000,70.820000000,-199.640000000
0B,0.745344088,-0.063403750,0.661839149,-0.049102905,79.930000000,69.810000000,-200.160000000
0B,0.755715723,-0.075901579,0.650313530,-0.015000312,79.790000000,68.940000000,-200.670000000
0B,0.761757382,-0.089106712,0.641348311,0.021401612,79.670000000,67.920000000,-200.920000000
0B,0.761359034,-0.110008530,0.633249101,0.085006591,79.490000000,66.000000000,-200.890000000
0B,0.755166828,-0.122810868,0.631455880,0.126111160,79.560000000,64.840000000,-200.690000000
0B,0.745437921,-0.133506792,0.631432122,0.166708481,79.560000000,63.630000000,-200.510000000
0B,0.734169944,-0.144013720,0.633560359,0.197118779,79.670000000,62.680000000,-200.270000000
0B,0.728476680,-0.148415622,0.635166858,0.209422044,79.720000000,62.250000000,-200.110000000
0B,0.716569475,-0.154514981,0.639461999,0.231822476,79.820000000,61.560000000,-199.740000000
0B,0.704267803,-0.158315242,0.644262026,0.252724331,79.930000000,60.970000000,-199.410000000
0B,0.680347306,-0.167411641,0.652045338,0.289720145,80.290000000,59.930000000,-198.780000000
0B,0.668474947,-0.171619241,0.657573725,0.302133874,80.500000000,59.480000000,-198.410000000
0B,0.662760331,-0.173915831,0.660760148,0.306427894,80.580000000,59.300000000,-198.210000000
0B,0.650957280,-0.177115585,0.667658750,0.314827703,80.750000000,59.010000000,-197.740000000
0B,0.638785335,-0.178723876,0.674590118,0.323943275,80.870000000,58.720000000,-197.300000000
0B,0.627063089,-0.179118021,0.681368553,0.332333436,81.010000000,58.470000000,-196.900000000
0B,0.615840912,-0.177511793,0.688245722,0.339922582,81.080000000,58.310000000,-196.530000000
0B,0.605874791,-0.173221383,0.696585988,0.343042346,81.180000000,58.370000000,-196.110000000
0B,0.596953337,-0.166914914,0.708563309,0.337230131,81.150000000,58.580000000,-195.460000000
0B,0.593043623,-0.163111998,0.715252612,0.331824408,81.210000000,58.830000000,-195.110000000
0B,0.585456777,-0.154114946,0.729270724,0.318830920,81.110000000,59.470000000,-194.380000000
0B,0.580423757,-0.145505956,0.742230380,0.301712349,80.960000000,60.090000000,-193.850000000
0B,0.578664742,-0.135415150,0.753284278,0.281731520,80.820000000,60.950000000,-193.160000000
0B,0.583370694,-0.125215174,0.760692182,0.255630978,80.670000000,61.950000000,-192.920000000
0B,0.592114572,-0.115102833,0.765018827,0.225605552,80.390000000,63.120000000,-192.730000000
0B,0.602548043,-0.103808277,0.766461112,0.196715685,80.160000000,64.290000000,-192.850000000
0B,0.619473917,-0.088610573,0.763991161,0.157218760,79.770000000,65.660000000,-193.270000000
0B,0.643161544,-0.078707531,0.752271985,0.119311417,79.650000000,66.890000000,-194.260000000
0B,0.648418620,-0.076902208,0.748821503,0.113603262,79.570000000,67.060000000,-194.590000000
0B,0.668981333,-0.073208901,0.733589188,0.094611503,79.370000000,67.510000000,-195.740000000
0B,0.675246401,-0.079605470,0.728950092,0.079605470,79.380000000,67.720000000,-195.980000000
0B,0.677087519,-0.083510794,0.727594048,0.072009308,79.450000000,67.830000000,-196.090000000
0B,0.679151865,-0.085906561,0.726155455,0.063804873,79.490000000,67.990000000,-196.090000000
0B,0.680752301,-0.088506800,0.724455658,0.062504802,79.380000000,67.720000000,-196.310000000
0B,0.683343701,-0.094306031,0.720646087,0.069404439,79.320000000,67.530000000,-196.530000000
0B,0.685415443,-0.101602289,0.716916152,0.076901733,79.390000000,67.020000000,-196.600000000
0B,0.685553300,-0.103308032,0.716155680,0.080406251,79.370000000,66.970000000,-196.700000000
0B,0.684971508,-0.105210984,0.715974745,0.084408812,79.320000000,66.790000000,-196.670000000
0B,0.684068920,-0.103310409,0.717172255,0.083908454,79.390000000,66.920000000,-196.560000000
0B,0.683479230,-0.101411756,0.718483288,0.079709240,79.390000000,67.010000000,-196.510000000
0B,0.682641567,-0.098906023,0.719943839,0.076804677,79.310000000,67.170000000,-196.490000000
0B,0.682408141,-0.097701166,0.720308593,0.077000919,79.350000000,67.210000000,-196.410000000
0B,0.682370673,-0.096610006,0.720174589,0.079908276,79.450000000,67.330000000,-196.290000000
0B,0.682548568,-0.098807031,0.719851223,0.078605593,79.320000000,67.030000000,-196.480000000
0B,0.682357518,-0.097208194,0.720260713,0.078506618,79.330000000,67.130000000,-196.430000000
0B,0.682328761,-0.095904042,0.720430367,0.078803322,79.340000000,67.210000000,-196.390000000
0B,0.682249127,-0.095306863,0.720551885,0.079105696,79.340000000,67.210000000,-196.400000000
0B,0.681727972,-0.094403873,0.721229593,0.078503221,79.290000000,67.110000000,-196.460000000
0B,0.677486310,-0.088611289,0.725792465,0.079910180,79.380000000,67.570000000,-196.080000000
0B,0.674480673,-0.086010287,0.728887180,0.080009570,79.450000000,67.520000000,-195.840000000
0B,0.671147697,-0.084105977,0.732352046,0.078405572,79.440000000,67.530000000,-195.680000000
0B,0.667745148,-0.085705795,0.735249712,0.078605315,79.470000000,67.550000000,-195.510000000
0B,0.668661871,-0.084707838,0.733967914,0.083707745,79.480000000,67.610000000,-195.530000000
0B,0.669246528,-0.085205924,0.733250977,0.084805896,79.370000000,67.430000000,-195.600000000
0B,0.671469094,-0.086908943,0.730875207,0.086008850,79.370000000,67.310000000,-195.820000000
0B,0.673854106,-0.086706962,0.728558498,0.087207002,79.420000000,67.450000000,-195.820000000
0B,0.675961008,-0.085807744,0.726865603,0.085907754,79.340000000,67.310000000,-196.050000000
0B,0.678162709,-0.084907851,0.725267065,0.082907666,79.340000000,67.290000000,-196.170000000
0B,0.678877271,-0.082209357,0.724782496,0.084009562,79.330000000,67.400000000,-196.200000000
0B,0.678455765,-0.083706880,0.724959587,0.084406938,79.380000000,67.510000000,-196.300000000
0B,0.677760872,-0.084707608,0.725065121,0.088007904,79.400000000,67.340000000,-195.990000000
0B,0.677345468,-0.087105847,0.724748650,0.091406136,79.310000000,67.120000000,-196.110000000
0B,0.677460087,-0.087607770,0.724364247,0.093108258,79.350000000,67.210000000,-196.130000000
0B,0.677059956,-0.083507395,0.724764181,0.096608555,79.240000000,66.910000000,-196.240000000
0B,0.677778417,-0.086710032,0.724083774,0.093810854,79.420000000,67.180000000,-196.010000000
0B,0.678368237,-0.078807927,0.723972824,0.097309788,79.560000000,67.480000000,-195.840000000
0B,0.681333267,-0.081903999,0.721935249,0.088804336,79.390000000,67.430000000,-196.240000000
0B,0.681835715,-0.081204254,0.721637800,0.088004610,79.360000000,67.250000000,-196.360000000
0B,0.682985057,-0.079409890,0.720489728,0.090111222,79.400000000,67.410000000,-196.300000000
0B,0.683183781,-0.079509750,0.720088306,0.091711247,79.340000000,67.320000000,-196.380000000
0B,0.683263130,-0.080807466,0.719766502,0.092508547,79.420000000,67.260000000,-196.320000000
0B,0.682962087,-0.079907264,0.720165470,0.092408401,79.450000000,67.450000000,-196.260000000
0B,0.683222420,-0.079802619,0.719723618,0.094003085,79.450000000,67.410000000,-196.290000000
0B,0.683284784,-0.079709891,0.719489276,0.095411839,79.420000000,67.340000000,-196.320000000
0B,0.683328273,-0.079403285,0.719429767,0.095803964,79.390000000,67.260000000,-196.330000000
0B,0.683391082,-0.078610477,0.719495894,0.095512730,79.350000000,67.220000000,-196.330000000
0B,0.684038218,-0.074504163,0.720040230,0.089905023,79.370000000,67.530000000,-196.250000000
0B,0.683925993,-0.072302748,0.720727392,0.087003307,79.310000000,67.590000000,-196.430000000
0B,0.683845874,-0.071404790,0.721248383,0.084005635,79.400000000,67.770000000,-196.220000000
