epoch,train_loss,validation_loss,elapsed_s
1,751.8370018005371,728.7036590576172,0.04691370786167681
2,712.3197784423828,684.0535125732422,0.0854455828666687
3,654.6682243347168,610.1139678955078,0.12475287495180964
4,563.180980682373,495.2343521118164,0.16435645800083876
5,431.7772922515869,347.17987060546875,0.20391670800745487
6,279.0387315750122,203.73632049560547,0.24243199988268316
7,159.0722780227661,118.1826000213623,0.2865082079079002
8,101.72198343276978,87.98983573913574,0.3256327919661999
9,79.73884749412537,68.83331108093262,0.3645912918727845
10,60.91004824638367,51.4660120010376,0.4039214998483658
11,44.472657918930054,37.84452247619629,0.44226899999193847
12,33.09756016731262,28.263086318969727,0.48195720789954066
13,25.95600390434265,22.65006732940674,0.5235301668290049
14,20.759415864944458,19.622829914093018,0.5618527918122709
15,18.69823968410492,17.79746389389038,0.6005167500115931
16,16.87852954864502,16.364399671554565,0.6383991669863462
17,16.19526779651642,14.973978757858276,0.6778930828440934
18,14.598555088043213,13.624016284942627,0.7169164998922497
19,13.07959771156311,12.533176898956299,0.7587017919868231
20,11.796321123838425,11.460060358047485,0.7978244579862803
21,10.964948534965515,10.462020874023438,0.8363820828963071
22,9.899620920419693,9.57506251335144,0.876034416956827
23,9.161876380443573,8.805454015731812,0.9159657498821616
24,8.360487133264542,7.970378398895264,0.9552988328505307
25,7.663533180952072,7.286240220069885,0.9970230830367655
26,7.14364418387413,6.563350558280945,1.0373721669893712
27,6.300838381052017,5.903006672859192,1.0816348330117762
28,5.7876103818416595,5.314843773841858,1.1213941248133779
29,5.083536818623543,4.7732908725738525,1.1600109168794006
30,4.563055902719498,4.2866294384002686,1.1995655000209808
31,4.133238226175308,3.8763954639434814,1.2387048329692334
32,3.693764880299568,3.44581538438797,1.2817072079051286
33,3.2309179455041885,3.089850664138794,1.3207735000178218
34,2.9955406188964844,2.838333547115326,1.3600726670119911
35,2.6423216462135315,2.5579833984375,1.3996933749876916
36,2.435180827975273,2.3485397696495056,1.438397750025615
37,2.2567500174045563,2.1218006908893585,1.4779164579231292
38,2.031386189162731,1.9608457684516907,1.5212777918204665
39,1.929297313094139,1.8560705482959747,1.561612332938239
40,1.7913783490657806,1.7350091338157654,1.6015936669427902
41,1.6807053685188293,1.6691077947616577,1.6394261249806732
42,1.6249220073223114,1.6180331707000732,1.6783122080378234
43,1.5683730691671371,1.572633683681488,1.7181423329748213
44,1.525378905236721,1.433927059173584,1.7614672079216689
45,1.443598911166191,1.386756181716919,1.800167332869023
46,1.3600284941494465,1.350083202123642,1.8385548749938607
47,1.3608920387923717,1.332926332950592,1.8780538330320269
48,1.3341799229383469,1.277842789888382,1.9173360830172896
49,1.2863672003149986,1.23924121260643,1.9563776249997318
50,1.2411972433328629,1.1975911855697632,1.9981242918875068
51,1.217526014894247,1.1922133564949036,2.0364438749384135
52,1.2261443734169006,1.1683829426765442,2.0753574578557163
53,1.1868529878556728,1.1423676013946533,2.114535041851923
54,1.1962589137256145,1.110223799943924,2.1539222919382155
55,1.1227166131138802,1.1323822438716888,2.1916514998301864
56,1.1296282261610031,1.134308397769928,2.2290562498383224
57,1.085448943078518,1.1160203218460083,2.270508124958724
58,1.0819981582462788,1.0400499999523163,2.309959791833535
59,1.0253837257623672,1.0352350026369095,2.3488537918310612
60,1.0103038027882576,1.0442254394292831,2.38659945782274
61,1.0049021057784557,0.9736515879631042,2.4253172499593347
62,0.985742773860693,0.9878917187452316,2.4636848748195916
63,1.0282935239374638,0.9603501558303833,2.505716542014852
64,0.9851182512938976,0.9481450319290161,2.5483313750009984
65,0.967071458697319,0.9343080520629883,2.5896444579120725
66,0.956879410892725,0.9178524017333984,2.6317020000424236
67,0.9202017150819302,0.9034420251846313,2.6729859998449683
68,0.907471913844347,0.8854275047779083,2.714377125026658
