epoch,train_loss,validation_loss,elapsed_s
1,673.7681652250744,672.3557739257812,1.5032660001888871
2,666.3948771158854,662.9589111328125,2.656804625177756
3,654.9149373372396,649.4281372070312,3.876281834207475
4,638.8785691034226,631.0351440429688,11.143810084089637
5,617.1038324265253,604.1952514648438,12.383905792143196
6,583.661865234375,565.3244384765625,14.341745875077322
7,539.2826610746838,511.8515930175781,17.425694542005658
8,478.6876278831845,444.007177734375,23.61305491719395
9,408.0988057454427,366.3213195800781,29.712535625090823
10,327.41145397367933,287.2433715820313,35.36140275001526
11,254.36587524414062,217.99583435058594,41.43471737508662
12,193.76200721377418,165.52514038085937,42.94928150018677
13,150.2687719435919,130.4787612915039,43.750546334078535
14,120.17491585867745,106.99528503417969,44.36140912515111
15,101.62491389683315,90.82947082519532,45.82402650010772
16,87.58575693766277,77.99705047607422,47.419912584125996
17,75.41631716773624,67.0081771850586,52.97954266704619
18,65.2187983194987,57.459982299804686,57.30194124998525
19,56.34496107555571,49.08460235595703,62.004485209006816
20,48.343296232677645,42.2122688293457,64.21701791719534
21,41.893134162539525,36.772545623779294,72.79010791704059
22,37.21679841904413,32.804457092285155,77.12032250012271
23,33.15342894054594,29.892409133911134,80.03654683404602
24,30.662391480945406,27.718517684936522,85.00835162517615
25,28.702813012259348,26.10411720275879,91.48324808408506
26,27.04777699425107,24.686524200439454,95.91658579208888
27,26.019566490536643,23.50168571472168,98.0960677920375
28,24.44179307846796,22.35701560974121,100.6153180419933
29,22.94906511760893,21.333928680419923,103.6084619590547
30,22.066715512956893,20.38022117614746,104.03600804205053
31,21.218458947681246,19.471034240722656,108.12136275018565
32,19.90817083631243,18.579785919189455,113.47719554207288
33,19.64609772818429,17.800036239624024,116.03094320907257
34,18.310020991734095,17.028832054138185,118.84846775000915
35,17.604979242597306,16.269873428344727,119.7637780001387
36,16.996649424235027,15.61028003692627,124.91209475020878
37,16.177909805661155,14.941911125183106,127.1716747500468
38,15.518607412065778,14.316492080688477,129.1314569171518
39,14.94664800734747,13.786664772033692,132.3795182921458
40,14.34936032976423,13.21986656188965,138.48854375001974
41,13.807221639724006,12.708136177062988,143.4064281671308
42,13.15992664155506,12.235794830322266,148.97479887516238
43,12.832944688342867,11.794099426269531,149.58022750006057
44,12.404344467889695,11.385614967346191,151.88548345910385
45,11.856918289547874,10.94606285095215,154.3445192091167
46,11.507486297970726,10.577368545532227,156.74188608420081
47,10.97207360040574,10.216491508483887,159.2650994171854
48,10.59969002859933,9.824653625488281,160.60011420911178
49,10.375439212435769,9.525506973266602,161.6308370421175
50,9.917495954604377,9.148625755310059,163.22766754217446
51,9.542531603858585,8.83693904876709,163.88831670908257
52,9.12557551974342,8.55212984085083,165.73728129221126
53,8.904579889206659,8.211912250518798,168.58475279202685
54,8.470683574676514,7.912206649780273,170.5602056251373
55,8.195930004119873,7.622567653656006,171.57855650014244
56,7.928104082743327,7.361542415618897,172.0474147500936
57,7.636278424944196,7.118052864074707,172.93024087511003
58,7.391663256145659,6.838948154449463,174.67184750013985
59,7.160549163818359,6.593951416015625,178.44281725003384
60,6.881600357237316,6.332278537750244,181.1612945420202
61,6.55965044384911,6.060151290893555,185.9038184171077
62,6.332346212296259,5.84555196762085,188.9946312091779
63,6.017471222650437,5.622624397277832,191.9634885841515
64,5.877463272639683,5.423886108398437,194.57947308407165
65,5.6103049005780905,5.184467124938965,196.352755417116
66,5.409870874314081,4.9822722434997555,199.81491262512282
67,5.109137308029902,4.788147068023681,206.01507045910694
68,4.928952058156331,4.607616281509399,208.8731728340499
69,4.786295936221168,4.398591756820679,212.3589936250355
70,4.533501977012271,4.230153799057007,216.31566645903513
71,4.29830603372483,4.033600807189941,219.2479450001847
