sample_index,phase,capture_accepted,accept_reject_reason,target_label,command_target_id,command_target_index,commanded_cable_displacement_mm,target_cable_deltas_ticks,resolved_servo_goal_ticks,servo_positions_before_command,servo_positions_after_command,raw_tracker_translation_mm,robot_tip_translation_mm,tracker_stale_age_s,tracker_frame_number,runtime_tip_mode,runtime_tip_trust_level,runtime_telemetry_ok,runtime_telemetry_failure_code
138,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2315,""6"":2262,""7"":2455,""8"":2047}","{""5"":2132,""6"":2194,""7"":2631,""8"":2124}","[-44.95,21.63,-206.21]","[0.38779572327470646,20.512472133684234,64.72941007179016]",0.0,2371168,coil_as_tip,thesis_trusted,True,
139,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2132,""6"":2194,""7"":2631,""8"":2124}","{""5"":2315,""6"":2248,""7"":2456,""8"":2047}","[-46.72,26.71,-202.17000000000002]","[-4.019010236394848,15.746470541421942,66.49751359148979]",0.0,2372344,coil_as_tip,thesis_trusted,True,
140,approach,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2315,""6"":2248,""7"":2456,""8"":2047}","{""5"":2393,""6"":2426,""7"":2390,""8"":1866}","[-48.14,41.61,-195.3]","[-11.967418317214111,1.3936919455502306,67.92714835556562]",0.0,2373528,coil_as_tip,thesis_trusted,True,
141,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2393,""6"":2426,""7"":2390,""8"":1865}","{""5"":2315,""6"":2262,""7"":2449,""8"":2047}","[-46.96,27.97,-201.47]","[-4.810229679559853,14.541748582573376,66.73796482277329]",0.0,2374720,coil_as_tip,thesis_trusted,True,
142,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2315,""6"":2262,""7"":2449,""8"":2047}","{""5"":2315,""6"":2609,""7"":2450,""8"":1701}","[-47.29,56.85,-203.39000000000001]","[-5.014563014210012,-14.400466863387656,67.13307615888705]",0.0,2375888,coil_as_tip,thesis_trusted,True,
143,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2315,""6"":2609,""7"":2450,""8"":1701}","{""5"":2315,""6"":2262,""7"":2450,""8"":2047}","[-46.99,28.27,-201.63]","[-4.67275140233258,14.230891167343657,66.76906772757843]",0.0,2377048,coil_as_tip,thesis_trusted,True,
144,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2315,""6"":2262,""7"":2450,""8"":2047}","{""5"":1802,""6"":2088,""7"":3000,""8"":2232}","[-34.89,15.94,-229.19]","[23.75219276433654,24.47898023479147,54.727816979113854]",0.036134263000349165,2378224,coil_as_tip,thesis_trusted,True,
145,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1802,""6"":2088,""7"":3000,""8"":2231}","{""5"":2315,""6"":2248,""7"":2458,""8"":2047}","[-46.61,26.43,-203.73000000000002]","[-2.4423641454337996,15.91105806728239,66.39169275144219]",0.0,2379408,coil_as_tip,thesis_trusted,True,
146,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":2315,""6"":2249,""7"":2458,""8"":2047}","{""5"":1898,""6"":2425,""7"":2892,""8"":1864}","[-44.92,38.6,-227.22]","[20.096543799984573,2.047304635705366,64.79824698318009]",0.03891671800010954,2380584,coil_as_tip,thesis_trusted,True,
147,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1898,""6"":2425,""7"":2892,""8"":1864}","{""5"":2315,""6"":2261,""7"":2458,""8"":2047}","[-46.94,27.490000000000002,-203.86]","[-2.3914134981869495,14.845130368273047,66.72426179995658]",0.0,2381784,coil_as_tip,thesis_trusted,True,
148,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":2315,""6"":2261,""7"":2458,""8"":2047}","{""5"":1794,""6"":2793,""7"":3000,""8"":1532}","[-34.83,67.16,-230.63]","[21.4317553342116,-26.708701099756347,54.777311682472856]",0.0,2382936,coil_as_tip,thesis_trusted,True,
149,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1794,""6"":2793,""7"":3000,""8"":1532}","{""5"":2315,""6"":2261,""7"":2457,""8"":2047}","[-47.09,28.17,-203.95000000000002]","[-2.3519640283377328,14.16070332800868,66.87593040542119]",0.03796120500010147,2384104,coil_as_tip,thesis_trusted,True,
150,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2315,""6"":2261,""7"":2457,""8"":2047}","{""5"":1671,""6"":2425,""7"":3152,""8"":1862}","[-32.88,40.59,-242.48000000000002]","[35.2041954071847,-1.0838074790237329,52.80890589034014]",0.0,2385288,coil_as_tip,thesis_trusted,True,
151,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":null,""6"":2425,""7"":3152,""8"":1862}","{""5"":2315,""6"":2260,""7"":2459,""8"":2047}","[-47.08,27.87,-204.36]","[-1.9210376689046882,14.429803205190446,66.86656403758056]",0.0,2386464,coil_as_tip,thesis_trusted,True,
152,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":2315,""6"":2260,""7"":2459,""8"":2047}","{""5"":2132,""6"":2947,""7"":2632,""8"":1402}","[-32.06,81.78,-208.58]","[-1.62306633752263,-39.678467480706196,51.97014982249466]",0.0,2387632,coil_as_tip,thesis_trusted,True,
153,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2132,""6"":2948,""7"":2632,""8"":1402}","{""5"":2315,""6"":2262,""7"":2454,""8"":2047}","[-47.160000000000004,28.54,-202.92000000000002]","[-3.406525337512136,13.867398196519048,66.94355100164928]",0.037016856998889125,2388784,coil_as_tip,thesis_trusted,True,
154,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2315,""6"":2262,""7"":2454,""8"":2047}","{""5"":1967,""6"":2259,""7"":2815,""8"":2047}","[-45.42,28.34,-219.96]","[13.607202715139948,12.813221471284322,65.25506967738977]",0.0,2389944,coil_as_tip,thesis_trusted,True,
155,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1967,""6"":2259,""7"":2815,""8"":2047}","{""5"":2315,""6"":2259,""7"":2458,""8"":2047}","[-47.02,27.810000000000002,-203.92000000000002]","[-2.355276768703561,14.521774211296915,66.80510072948854]",0.0,2391128,coil_as_tip,thesis_trusted,True,
156,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2315,""6"":2259,""7"":2458,""8"":2047}","{""5"":2653,""6"":2425,""7"":2159,""8"":1862}","[-39.51,42.95,-175.94]","[-31.34855181951312,1.4575469148068194,59.24097044413847]",0.0,2392304,coil_as_tip,thesis_trusted,True,
157,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2653,""6"":2425,""7"":2159,""8"":1862}","{""5"":2315,""6"":2261,""7"":2449,""8"":2047}","[-46.89,27.900000000000002,-200.79]","[-5.483059038200764,14.661271170992748,66.66574983119686]",0.0,2393472,coil_as_tip,thesis_trusted,True,
158,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2315,""6"":2261,""7"":2449,""8"":2047}","{""5"":1966,""6"":2609,""7"":2815,""8"":1698}","[-45.69,55.34,-220.99]","[12.65333191142355,-14.188926415644424,65.58361188510077]",0.0,2394632,coil_as_tip,thesis_trusted,True,
159,repeat,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":1966,""6"":2609,""7"":2815,""8"":1698}","{""5"":2315,""6"":2262,""7"":2456,""8"":2047}","[-47.11,28.16,-202.94]","[-3.3585638187258837,14.244793645877472,66.89283248905998]",0.0,2395808,coil_as_tip,thesis_trusted,True,
160,approach,True,ok,T01,T01,1,"[-4.0,0.0,4.0,0.0]","[-261,0,261,0]","{""5"":1870,""6"":2424,""7"":2893,""8"":1862}","{""5"":2315,""6"":2262,""7"":2456,""8"":2047}","{""5"":1900,""6"":2425,""7"":2891,""8"":1862}","[-45.0,40.300000000000004,-227.59]","[20.340628315316337,0.32493330459062975,64.88286227216089]",0.0,2396984,coil_as_tip,thesis_trusted,True,
161,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1900,""6"":2425,""7"":2892,""8"":1862}","{""5"":2393,""6"":2425,""7"":2391,""8"":1863}","[-48.19,42.47,-195.59]","[-11.741421631895378,0.5148553935290394,67.9797963665105]",0.0,2398144,coil_as_tip,thesis_trusted,True,
162,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":2393,""6"":2425,""7"":2391,""8"":1863}","{""5"":2132,""6"":2686,""7"":2631,""8"":1632}","[-45.28,63.57,-209.07]","[0.16304218087026356,-21.523478572419613,65.15418539968101]",0.0,2399320,coil_as_tip,thesis_trusted,True,
163,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2132,""6"":2686,""7"":2631,""8"":1632}","{""5"":2393,""6"":2426,""7"":2389,""8"":1862}","[-48.1,44.56,-195.46]","[-12.024101883368758,-1.5601813578490962,67.89368971254565]",0.03706726899872592,2400464,coil_as_tip,thesis_trusted,True,
164,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2393,""6"":2426,""7"":2389,""8"":1862}","{""5"":2500,""6"":2793,""7"":2285,""8"":1532}","[-39.42,69.02,-193.42000000000002]","[-15.827546791188496,-25.82434308842948,59.25772639943354]",0.0,2401656,coil_as_tip,thesis_trusted,True,
165,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2500,""6"":2793,""7"":2285,""8"":1532}","{""5"":2393,""6"":2427,""7"":2378,""8"":1863}","[-47.76,45.74,-194.19]","[-13.376241043027107,-2.6446326162225446,67.55224401974702]",0.0,2402856,coil_as_tip,thesis_trusted,True,
166,approach,True,ok,T02,T02,2,"[-2.8284271247461903,-2.82842712474619,2.8284271247461903,2.82842712474619]","[-184,-184,184,184]","{""5"":1947,""6"":2240,""7"":2816,""8"":2046}","{""5"":2393,""6"":2427,""7"":2378,""8"":1862}","{""5"":1968,""6"":2260,""7"":2815,""8"":2047}","[-45.550000000000004,28.51,-219.77]","[13.404871163450991,12.657909114783962,65.38483876118651]",0.0,2404016,coil_as_tip,thesis_trusted,True,
167,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1968,""6"":2260,""7"":2815,""8"":2047}","{""5"":2393,""6"":2425,""7"":2391,""8"":1863}","[-48.14,42.74,-195.70000000000002]","[-11.651377083279385,0.23740243847775133,67.93068590939744]",0.036114200000156416,2405176,coil_as_tip,thesis_trusted,True,
168,approach,True,ok,T12,T12,12,"[5.6568542494923735,-5.656854249492387,-5.6568542494923735,5.656854249492387]","[369,-369,-369,369]","{""5"":2500,""6"":2055,""7"":2263,""8"":2231}","{""5"":2393,""6"":2425,""7"":2390,""8"":1863}","{""5"":2499,""6"":2096,""7"":2286,""8"":2232}","[-38.69,17.35,-189.43]","[-16.014943820816598,25.997345126403246,58.40954427397088]",0.0,2406376,coil_as_tip,thesis_trusted,True,
169,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2500,""6"":2096,""7"":2285,""8"":2232}","{""5"":2393,""6"":2425,""7"":2378,""8"":1864}","[-47.82,41.4,-194.08]","[-13.167800692151957,1.6918724509379501,67.60300249311278]",0.03893415699894831,2407552,coil_as_tip,thesis_trusted,True,
170,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":2393,""6"":2425,""7"":2378,""8"":1864}","{""5"":2132,""6"":1965,""7"":2631,""8"":2385}","[-31.970000000000002,4.48,-204.79]","[0.26697877142004245,37.69092078256392,51.70997823772197]",0.0,2408744,coil_as_tip,thesis_trusted,True,
171,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2132,""6"":1965,""7"":2631,""8"":2385}","{""5"":2393,""6"":2426,""7"":2388,""8"":1867}","[-48.25,41.32,-195.12]","[-12.125980424456458,1.6963608851672092,68.0360040910048]",0.0,2409912,coil_as_tip,thesis_trusted,True,
172,approach,True,ok,T00,T00,0,"[0.0,0.0,0.0,0.0]","[0,0,0,0]","{""5"":2131,""6"":2424,""7"":2632,""8"":1862}","{""5"":2393,""6"":2425,""7"":2388,""8"":1867}","{""5"":2135,""6"":2425,""7"":2631,""8"":1867}","[-49.58,41.46,-207.84]","[0.5455973409873707,0.6268917861491161,69.40503761161543]",0.0,2411072,coil_as_tip,thesis_trusted,True,
173,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2135,""6"":2425,""7"":2631,""8"":1866}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","[-48.14,41.730000000000004,-195.15]","[-12.125815074302977,1.2850161758524337,67.92693758478923]",0.03887323299932177,2412240,coil_as_tip,thesis_trusted,True,
174,approach,True,ok,T08,T08,8,"[-2.8284271247461894,2.8284271247461907,2.8284271247461894,-2.8284271247461907]","[-184,184,184,-184]","{""5"":1947,""6"":2608,""7"":2816,""8"":1678}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","{""5"":1967,""6"":2609,""7"":2815,""8"":1698}","[-45.77,55.01,-221.21]","[12.896711224390515,-13.875768790153593,65.6636044573601]",0.0,2413416,coil_as_tip,thesis_trusted,True,
175,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1967,""6"":2609,""7"":2815,""8"":1698}","{""5"":2393,""6"":2425,""7"":2390,""8"":1862}","[-48.1,43.29,-195.47]","[-11.920980824185278,-0.2943379974220264,67.89111405426439]",0.0,2414600,coil_as_tip,thesis_trusted,True,
176,approach,True,ok,T04,T04,4,"[2.82842712474619,-2.8284271247461903,-2.82842712474619,2.8284271247461903]","[184,-184,-184,184]","{""5"":2315,""6"":2240,""7"":2448,""8"":2046}","{""5"":2393,""6"":2425,""7"":2390,""8"":1862}","{""5"":2315,""6"":2264,""7"":2449,""8"":2047}","[-46.97,27.98,-201.83]","[-4.451963126327428,14.505396381727955,66.74908212139546]",0.0,2415776,coil_as_tip,thesis_trusted,True,
177,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2315,""6"":2264,""7"":2449,""8"":2047}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","[-48.1,41.56,-195.4]","[-11.863905303042003,1.436132523003252,67.8873507013325]",0.0,2416952,coil_as_tip,thesis_trusted,True,
178,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","{""5"":2653,""6"":2425,""7"":2159,""8"":1862}","[-39.27,43.230000000000004,-175.91]","[-31.39831432735096,1.1799570029806645,59.0014552386378]",0.03795764399910695,2418120,coil_as_tip,thesis_trusted,True,
179,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2653,""6"":2425,""7"":2159,""8"":1862}","{""5"":2393,""6"":2425,""7"":2377,""8"":1863}","[-47.84,42.95,-193.75]","[-13.610652872639264,0.17029753989771024,67.62517762176047]",0.0,2419320,coil_as_tip,thesis_trusted,True,
180,approach,True,ok,T10,T10,10,"[-5.6568542494923815,-5.656854249492379,5.6568542494923815,5.656854249492379]","[-369,-369,369,369]","{""5"":1762,""6"":2055,""7"":3001,""8"":2231}","{""5"":2393,""6"":2425,""7"":2377,""8"":1863}","{""5"":1802,""6"":2089,""7"":3000,""8"":2232}","[-35.03,15.780000000000001,-229.16]","[23.73360454434851,24.641066913112972,54.86739629989016]",0.037079665999044664,2420472,coil_as_tip,thesis_trusted,True,
181,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1801,""6"":2089,""7"":3000,""8"":2232}","{""5"":2393,""6"":2425,""7"":2389,""8"":1864}","[-48.22,41.4,-195.62]","[-11.633110148022666,1.5798391794005227,68.00769185525218]",0.0,2421680,coil_as_tip,thesis_trusted,True,
182,approach,True,ok,T16,T16,16,"[-5.656854249492373,5.656854249492388,5.656854249492373,-5.656854249492388]","[-369,369,369,-369]","{""5"":1762,""6"":2793,""7"":3001,""8"":1493}","{""5"":2393,""6"":2425,""7"":2389,""8"":1864}","{""5"":1798,""6"":2793,""7"":3000,""8"":1530}","[-36.31,67.19,-233.33]","[24.11799724536138,-26.933274553823345,56.26558959956725]",0.03876777299956302,2422848,coil_as_tip,thesis_trusted,True,
183,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1798,""6"":2793,""7"":3000,""8"":1530}","{""5"":2393,""6"":2426,""7"":2390,""8"":1862}","[-48.09,44.29,-195.87]","[-11.595375871210933,-1.3210006163831878,67.88438490674149]",0.0,2424032,coil_as_tip,thesis_trusted,True,
184,approach,True,ok,T15,T15,15,"[0.0,8.0,0.0,-8.0]","[0,522,0,-522]","{""5"":2131,""6"":2946,""7"":2632,""8"":1340}","{""5"":2393,""6"":2426,""7"":2390,""8"":1862}","{""5"":2132,""6"":2947,""7"":2631,""8"":1401}","[-32.65,79.21000000000001,-214.09]","[4.058862626505942,-37.51815062254477,52.57165985572472]",0.0,2425184,coil_as_tip,thesis_trusted,True,
185,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2132,""6"":2947,""7"":2631,""8"":1401}","{""5"":2393,""6"":2428,""7"":2387,""8"":1862}","[-48.07,45.6,-195.3]","[-12.259862338889178,-2.585712004594498,67.86533657870164]",0.0,2426368,coil_as_tip,thesis_trusted,True,
186,approach,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2393,""6"":2427,""7"":2387,""8"":1862}","{""5"":2315,""6"":2609,""7"":2449,""8"":1698}","[-46.95,58.29,-203.39000000000001]","[-5.119197734621906,-15.837357177434363,66.796033430612]",0.0,2427536,coil_as_tip,thesis_trusted,True,
187,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2315,""6"":2609,""7"":2449,""8"":1698}","{""5"":2393,""6"":2427,""7"":2389,""8"":1862}","[-48.09,45.56,-195.47]","[-12.08744488716323,-2.5582419665795797,67.88577231582512]",0.0,2428720,coil_as_tip,thesis_trusted,True,
188,approach,True,ok,T09,T09,9,"[-8.0,0.0,8.0,0.0]","[-522,0,522,0]","{""5"":1609,""6"":2424,""7"":3154,""8"":1862}","{""5"":2392,""6"":2427,""7"":2389,""8"":1862}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","[-32.12,44.7,-241.59]","[34.01734359145763,-5.119183017277237,52.05463337143826]",0.03868761000012455,2429888,coil_as_tip,thesis_trusted,True,
189,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":1673,""6"":2425,""7"":3152,""8"":1862}","{""5"":2393,""6"":2426,""7"":2391,""8"":1862}","[-48.31,44.02,-196.07]","[-11.376747633717741,-1.0658966926982174,68.1044387226392]",0.03886242500084336,2431056,coil_as_tip,thesis_trusted,True,
190,approach,True,ok,T03,T03,3,"[0.0,-4.0,0.0,4.0]","[0,-261,0,261]","{""5"":2131,""6"":2163,""7"":2632,""8"":2123}","{""5"":2393,""6"":2426,""7"":2391,""8"":1862}","{""5"":2132,""6"":2195,""7"":2631,""8"":2124}","[-44.93,21.59,-206.89000000000001]","[1.0689529495479348,20.502448742972966,64.71139994312848]",0.0,2432232,coil_as_tip,thesis_trusted,True,
191,repeat,True,ok,T05,T05,5,"[4.0,0.0,-4.0,0.0]","[261,0,-261,0]","{""5"":2392,""6"":2424,""7"":2371,""8"":1862}","{""5"":2132,""6"":2194,""7"":2631,""8"":2124}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","[-48.4,42.31,-195.52]","[-11.800104115942673,0.6800345112966042,68.18925334328512]",0.03743596599997545,2433384,coil_as_tip,thesis_trusted,True,
192,approach,True,ok,T14,T14,14,"[5.656854249492377,5.656854249492383,-5.656854249492377,-5.656854249492383]","[369,369,-369,-369]","{""5"":2500,""6"":2793,""7"":2263,""8"":1493}","{""5"":2393,""6"":2425,""7"":2390,""8"":1864}","{""5"":2500,""6"":2793,""7"":2285,""8"":1532}","[-39.27,69.69,-194.13]","[-15.168169925819967,-26.54494794559563,59.11126551986047]",0.0,2434552,coil_as_tip,thesis_trusted,True,
193,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2500,""6"":2793,""7"":2285,""8"":1532}","{""5"":2315,""6"":2609,""7"":2449,""8"":1687}","[-46.69,59.06,-203.38]","[-5.184895437195934,-16.60513847568982,66.53758480916923]",0.0,2435736,coil_as_tip,thesis_trusted,True,
194,approach,True,ok,T13,T13,13,"[8.0,0.0,-8.0,0.0]","[522,0,-522,0]","{""5"":2653,""6"":2424,""7"":2110,""8"":1862}","{""5"":2315,""6"":2609,""7"":2449,""8"":1687}","{""5"":2653,""6"":2425,""7"":2159,""8"":1863}","[-39.43,47.62,-176.17000000000002]","[-31.461461934331226,-3.216914663742145,59.17125490325107]",0.0,2436912,coil_as_tip,thesis_trusted,True,
195,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2653,""6"":2425,""7"":2158,""8"":1862}","{""5"":2315,""6"":2609,""7"":2449,""8"":1698}","[-46.92,58.36,-202.55]","[-5.96197929645578,-15.845632264349327,66.76361797180914]",0.0,2438096,coil_as_tip,thesis_trusted,True,
196,approach,True,ok,T07,T07,7,"[0.0,4.0,0.0,-4.0]","[0,261,0,-261]","{""5"":2131,""6"":2685,""7"":2632,""8"":1601}","{""5"":null,""6"":2609,""7"":2449,""8"":1698}","{""5"":2133,""6"":2685,""7"":2631,""8"":1632}","[-45.03,64.07000000000001,-206.67000000000002]","[-2.266434140349105,-21.84668596346898,64.89790081761377]",0.0,2439288,coil_as_tip,thesis_trusted,True,
197,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2133,""6"":2685,""7"":2631,""8"":1632}","{""5"":2315,""6"":2609,""7"":2453,""8"":1686}","[-46.71,59.120000000000005,-203.0]","[-5.5683288256766446,-16.637062721787082,66.55655001703288]",0.0,2440488,coil_as_tip,thesis_trusted,True,
198,approach,True,ok,T11,T11,11,"[0.0,-8.0,0.0,8.0]","[0,-522,0,522]","{""5"":2131,""6"":1902,""7"":2632,""8"":2384}","{""5"":2315,""6"":2609,""7"":2453,""8"":1686}","{""5"":2132,""6"":1966,""7"":2631,""8"":2385}","[-32.17,4.5,-205.24]","[0.7137203602601687,37.63842637240468,51.91138898644866]",0.0,2441680,coil_as_tip,thesis_trusted,True,
199,repeat,True,ok,T06,T06,6,"[2.8284271247461907,2.82842712474619,-2.8284271247461907,-2.82842712474619]","[184,184,-184,-184]","{""5"":2315,""6"":2608,""7"":2448,""8"":1678}","{""5"":2132,""6"":1966,""7"":2631,""8"":2385}","{""5"":2315,""6"":2609,""7"":2453,""8"":1700}","[-47.28,57.050000000000004,-203.66]","[-4.759931452819444,-14.619751859848968,67.12430927399312]",0.0,2442848,coil_as_tip,thesis_trusted,True,
