artifact_subdir,hidden_layers,model_key,model_label,test_loss,test_position_error_l2_max_mm,test_position_error_l2_mean_mm,test_position_error_l2_median_mm,test_position_error_l2_p95_mm,test_position_rmse_xy_mm,test_position_rmse_xyz_mm,test_position_rmse_z_mm,test_tangent_angular_error_mean_rad,test_tangent_angular_error_median_rad,training_wall_time_s,validation_loss_mean,validation_position_error_l2_max_mm,validation_position_error_l2_mean_mm,validation_position_error_l2_median_mm,validation_position_error_l2_p95_mm,validation_position_rmse_xy_mm,validation_position_rmse_xyz_mm,validation_position_rmse_z_mm,validation_tangent_angular_error_mean_rad,validation_tangent_angular_error_median_rad
linear_ridge_full_pose,[],linear_ridge_full_pose,linear_ridge,12.572792530059814,15.030604760545904,5.566632106591838,5.3416130446854915,9.623368482946569,3.2919977518406958,6.11642632099771,5.154941487744491,,,0.34879145794548094,12.304097938537598,14.951238096830554,5.534029177978503,5.205346941597747,9.365433759389326,3.276548919502324,6.054816125593121,5.091662350632713,,
ann_32_32,"[32, 32]",legacy_ann_ann_32_32,"ANN [32, 32]",0.0027274700812995436,2.7824805891692095,0.8442632602686452,0.7324770720851143,1.9917653762681202,0.924182379454918,1.0048406325098724,0.39445104417137317,,,33.75840449985117,0.0026381673174910246,4.499370943898392,0.8268745225960349,0.6979676713022333,1.940962200402464,0.9196629237740805,1.000444640426255,0.3938395424445449,,
ann_64_64,"[64, 64]",legacy_ann_ann_64_64,"ANN [64, 64]",0.002749210933689028,2.8980581902149205,0.8415013352698063,0.7506308918684796,1.9952742726659651,0.9223311178771824,1.0049793671200433,0.39911005666661653,,,18.835473709041253,0.002705849753692746,4.696335059413586,0.8318462255414619,0.6862948422699682,1.9408653344707805,0.9279763942162413,1.0103001205129751,0.3994573134716089,,
ann_128_128,"[128, 128]",legacy_ann_ann_128_128,"ANN [128, 128]",0.0028048670152202248,2.9106949050415207,0.8433979975597081,0.7600462386287719,1.8963349099408162,0.9137430719066447,0.999777877546599,0.4057454903929192,,,12.453705000225455,0.002698490640614182,4.580438828619413,0.8343628140061404,0.7167587130475661,1.885728699308777,0.912111950304448,0.9961374982430208,0.4004269040882247,,
