DATE: 2026-4-20
TIME: 11-18-27
NUM_CABLES: 4
num_coils: 1
NUM_MEASUREMENTS: 31
---
,0,0,0.0,0.0,-0.0,-0.0,2781,2046,2506,2450,2781,2046,2508,2451,17,15,-17,-14,5000,4900,4900,4900,-75.64,97.11,-267.8,6.521574166264287,-7.572062903733103,65.03715095790294,-0.10757296000323505,0.2318767164903151,-0.9667787992223519
,1,0,0.0,0.0,-0.0,-0.0,2781,2046,2506,2450,2781,2046,2508,2451,18,18,-17,-16,5000,5000,4900,5000,-75.76,98.25,-265.82,4.287470019332212,-8.69797732614152,65.15535879150501,-0.050990990740496046,0.258868903600973,-0.9645656066912882
,2,0,0.0,-0.25,-0.0,0.25,2781,1774,2506,2722,2781,1777,2508,2722,18,-19,-16,13,5000,5000,4900,4900,-76.59,90.76,-264.88,3.7067831909329105,-0.3072685920300449,66.1854509323241,-0.03642660567328164,0.007955987095678371,-0.9993046605857776
,3,0,-0.375,0.25,0.375,-0.25,2374,2318,2913,2178,2383,2318,2913,2185,-29,19,0,-24,5000,5000,4900,4900,-65.1,114.19,-281.17,20.26533931157382,-26.687991665730266,52.796973293325586,-0.5196167244298208,0.6582872348645615,-0.5446617079501669
,4,0,0.375,-0.5833333333333334,-0.375,0.5833333333333334,3188,1412,2099,3084,3187,1425,2113,3084,17,-41,-39,14,5000,4900,4900,5000,-66.32000000000001,67.97,-244.95000000000002,-16.914805883357847,25.888815636076988,54.831362070868046,0.5089215866921579,-0.6189571685323945,-0.5982397864745358
,5,0,-0.5625,-0.08333333333333337,0.5625,0.08333333333333337,2170,1955,3117,2541,2188,1954,3117,2542,-65,18,15,-17,4900,4900,4900,5000,-63.08,83.05,-289.54,31.411108365181352,6.650469835788376,50.89370049350002,-0.8279709354824881,-0.1903651383728673,-0.5274706096916983
,6,0,0.1875,0.4166666666666665,-0.1875,-0.4166666666666665,2985,2499,2302,1997,2985,2499,2309,2008,18,8,-20,-35,5000,5000,4900,5000,-62.9,122.69,-267.83,5.163287072875998,-35.221840520390096,50.29729658485473,-0.08903156209283705,0.8937429421775686,-0.43965547222693846
,7,0,-0.1875,-0.4166666666666667,0.1875,0.4166666666666667,2577,1593,2710,2903,2578,1601,2710,2903,0,-29,7,15,5000,4900,4900,5000,-74.73,82.89,-267.43,6.99710581412293,8.300988816461652,64.24675775168618,-0.1197359497044996,-0.24364990979999868,-0.9624437769567704
,8,0,0.5625,0.08333333333333337,-0.5625,-0.08333333333333337,3392,2137,1895,2359,3391,2137,1913,2360,19,0,-64,-14,5000,4900,4900,4900,-61.13,93.07000000000001,-230.03,-34.72775318114011,-1.036115235193286,48.752700923057624,0.9245248808685017,0.08378516308965504,-0.3717980515025892
,9,0,-0.65625,0.5833333333333333,0.65625,-0.5833333333333333,2068,2680,3219,1816,2087,2680,3218,1829,-64,18,15,-41,5000,4900,4900,4900,-49.6,126.82000000000001,-283.55,21.524089835164535,-40.04715095684848,35.10729475102467,-0.4464339338523919,0.8921818563947517,0.06861689168923846
,10,0,0.09375,-0.6944444444444444,-0.09375,0.6944444444444444,2883,1291,2404,3205,2884,1312,2405,3204,13,-71,0,14,4900,4900,4900,5000,-63.84,62.03,-271.16,12.375877083701178,30.869192494035207,52.0976460430972,-0.24383586661641926,-0.7869118038031547,-0.5668455549677397
,11,0,-0.28125,-0.19444444444444442,0.28125,0.19444444444444442,2475,1835,2812,2661,2478,1836,2812,2663,-20,0,5,-16,5000,5000,4900,4900,-74.12,82.42,-272.75,12.884861672550734,8.411279387601464,63.48416351999458,-0.2805227639746244,-0.2284279338202616,-0.9322701636020768
,12,0,0.46875,0.3055555555555556,-0.46875,-0.3055555555555556,3290,2378,1997,2118,3289,2379,2011,2123,18,0,-42,-20,5000,5000,4900,4900,-63.89,111.60000000000001,-241.9,-22.623999876903177,-22.023500268521595,51.66764460915417,0.624994716523186,0.6148403486385118,-0.48099163194818245
,13,0,-0.46875,-0.5277777777777778,0.46875,0.5277777777777778,2272,1473,3015,3023,2281,1482,3014,3023,-32,-31,17,15,5000,4900,4900,4900,-71.52,79.4,-279.3,20.227925317424113,11.222479266910815,60.52790043863718,-0.4698369826024817,-0.28269266240346014,-0.836264353181599
,14,0,0.28125,-0.02777777777777779,-0.28125,0.02777777777777779,3087,2016,2200,2480,3087,2017,2206,2481,19,0,-23,-15,5000,4900,4900,4900,-75.62,87.14,-254.51000000000002,-7.23914453426247,3.936561361500441,65.19532022657047,0.190640662512986,-0.009770478843347322,-0.9816112649821116
,15,0,-0.09375,0.4722222222222219,0.09375,-0.4722222222222219,2679,2559,2608,1937,2680,2559,2609,1950,0,0,0,-42,5000,4900,4900,5000,-59.19,125.93,-259.27,-4.268182938795229,-38.23678848513684,45.954080831643864,0.12567791500371986,0.9572159138355115,-0.2606583127014436
,16,0,0.65625,-0.36111111111111116,-0.65625,0.36111111111111116,3494,1654,1793,2842,3493,1661,1811,2838,19,-27,-62,17,5000,5000,4900,4900,-57.79,95.4,-227.02,-37.92660645180042,-3.6258313196503726,44.964113175892365,0.9472114521367702,0.19819109661772027,-0.25201340075959566
