model_key,label,status,reason,sample_count,position_rmse_mm,mean_position_error_mm,max_position_error_mm,tangent_mean_error_deg,tangent_rmse_deg,tangent_max_error_deg,axis_position_rmse_mm,axis_tangent_rmse
mike,Mike,completed,,614,22.507032926804808,21.295196795587643,35.05678603771467,36.13750166180991,38.308675268107294,60.58977627237156,"[15.13231398559892, 14.869704498372647, 7.514751675245132]","[0.3958249317486887, 0.3870876356728148, 0.34436546937717055]"
camarillo,Camarillo,completed,,614,22.547726721610882,21.33337818729341,35.123664920578086,36.20730507602729,38.3832935071773,60.715977985187585,"[15.161893419180775, 14.898660105455734, 7.519766972450009]","[0.39673186952787587, 0.38797976022922753, 0.34459997149044796]"
ann,ANN,completed,,614,0.6463028655400302,0.5185783983077478,2.520884890908182,,,,"[0.5046571788174226, 0.38390393982773985, 0.12508513444064298]",[]
