DATE: 2026-5-13
TIME: 18-37-58
NUM_CABLES: 4
num_coils: 1
NUM_MEASUREMENTS: 12
---
,0,0,0.0,0.0,-0.0,-0.0,2131,2424,2632,1862,2131,2427,2633,1865,15,-16,-23,-14,5000,5000,5000,5000,-49.36,41.71,-211.68,4.357537912820902,0.09544646234667908,69.19725179733062,0.144597884200376,-0.004734982509595284,0.9894791720018205
,1,0,0.0,0.0,-0.0,-0.0,2131,2424,2632,1862,2131,2427,2633,1865,15,-16,-22,-14,5000,5000,5000,5000,-49.370000000000005,41.7,-211.4,4.078997794154702,0.1259769841519116,69.20637810719388,0.13636203754645093,-0.004527314991710666,0.9906487259039635
,2,0,0.0,-0.25,-0.0,0.25,2131,2261,2632,2025,2131,2286,2631,2026,16,-85,22,0,5000,5000,5000,4900,-47.25,27.89,-210.04,3.741682392991123,13.993680404016814,67.05390971513665,0.13258320927772074,0.35867012905844115,0.9240007744254447
,3,0,-0.375,0.25,0.375,-0.25,1887,2587,2876,1699,1915,2588,2875,1719,-101,0,21,-59,5000,5000,5000,4900,-43.95,52.47,-227.76,19.620594676658953,-11.827113792759711,63.85836097739303,0.5392438838696827,-0.3011963843084337,0.7864456572381002
,4,0,0.375,-0.5833333333333334,-0.375,0.5833333333333334,2375,2044,2388,2242,2375,2085,2413,2242,14,-170,-90,0,5100,4900,5000,4900,-38.95,14.67,-195.31,-9.954991941123495,28.239481142019617,58.681958119581154,-0.22146832985028175,0.7150707596817014,0.6630426739822718
,5,0,-0.5625,-0.08333333333333337,0.5625,0.08333333333333337,1764,2370,2999,1916,1808,2372,2997,1916,-199,-14,23,0,5000,5000,5000,4800,-40.02,37.89,-235.05,27.97164850951077,2.1700274929349845,59.92067946295941,0.7768839082001671,0.056537002851011625,0.6271004389156973
,6,0,0.1875,0.4166666666666665,-0.1875,-0.4166666666666665,2253,2696,2510,1590,2253,2697,2522,1620,0,0,-37,-110,5000,4900,5000,5000,-44.67,64.5,-206.34,-2.6260425503748195,-22.252142407432096,64.53778019408944,-0.05304753540855821,-0.5857732023463583,0.8087371108091738
,7,0,-0.1875,-0.4166666666666667,0.1875,0.4166666666666667,2009,2152,2754,2134,2016,2185,2753,2135,-24,-123,22,-1,5000,5000,4900,4900,-43.38,20.48,-215.45000000000002,9.691751329867145,20.97816081057465,63.185213152102435,0.2913018601627491,0.5317557524070474,0.7952226392952716
,8,0,0.5625,0.08333333333333337,-0.5625,-0.08333333333333337,2498,2478,2265,1808,2497,2478,2306,1814,16,0,-178,-18,5000,5000,5100,5000,-42.43,46.27,-182.64000000000001,-24.918563688503383,-2.3382435751826236,62.18817712015904,-0.6286810675877276,-0.0474511143732043,0.7762142146350427
,9,0,-0.65625,0.5833333333333333,0.65625,-0.5833333333333333,1703,2804,3060,1482,1748,2804,3059,1521,-199,0,20,-155,4900,5000,5000,4700,-34.44,67.06,-233.33,24.132932801946623,-26.807869863990867,54.39533544760887,0.6504430666624389,-0.6214935897957177,0.43665722812475605
,10,0,0.09375,-0.6944444444444444,-0.09375,0.6944444444444444,2192,1971,2571,2315,2191,2029,2572,2316,14,-282,-23,-1,5000,4900,5100,5000,-36.01,8.33,-208.59,3.762682331266859,33.58178290842701,55.76942925393192,0.13454364838516145,0.8500957658078085,0.5091514466588949
,11,0,-0.28125,-0.19444444444444442,0.28125,0.19444444444444442,1948,2297,2815,1989,1972,2301,2814,1990,-81,-18,22,0,5000,4900,5000,5000,-45.69,30.35,-221.31,14.805357976722604,10.710245319580991,65.53330568244444,0.44099379406010536,0.29634137476063843,0.8471754618763745
