epoch,train_loss,validation_loss,elapsed_s
1,0.477841647611325,0.2182121181444443,0.07163820799905807
2,0.1290642420543118,0.07328857472664507,0.14025504200253636
3,0.05359691705928815,0.04277663580437105,0.21117533301003277
4,0.03622103077742415,0.033284731458306634,0.2790607920032926
5,0.029340432131933034,0.028306268450457146,0.3460310829686932
6,0.02501937098191026,0.024593796656499817,0.4128598329843953
7,0.02203560573987834,0.0218049528722017,0.4801881249877624
8,0.019575203706845134,0.019493680131670067,0.5448652500053868
9,0.017756151272667692,0.017824142349276432,0.6076757080154493
10,0.01593942505479694,0.015804451490646458,0.6756505829980597
11,0.014479509289205033,0.014492330140623491,0.739319708023686
12,0.013480411827671762,0.013569586655520535,0.8171853749663569
13,0.012883752612550137,0.01299368771043698,0.8943782079732046
14,0.012172200253223502,0.012431549891455035,0.9716782079776749
15,0.011772250182916109,0.01215857686817745,1.0464273749967106
16,0.011329309972710224,0.011665961424337994,1.1190167919849046
17,0.01121310470796881,0.011172138667072508,1.19347195798764
18,0.010801392022957454,0.011036507690600087,1.2647608749684878
19,0.010451117580694905,0.010877404683836347,1.3384827920235693
20,0.010260416896246221,0.010722334851244953,1.4120343329850584
21,0.010114019410575196,0.010064661971275571,1.4847600829671137
22,0.009866325598838495,0.010005022831866887,1.5555468329694122
23,0.009831096866989616,0.010090268464957284,1.695659999968484
24,0.009860143352150906,0.009789427465893208,1.7658351249992847
25,0.00953394198726525,0.010040726575313916,1.832376167003531
26,0.009330834289012843,0.009598072131727257,1.8992449999786913
27,0.009321985370490548,0.009564883659244525,1.9643224580213428
28,0.009378649502278354,0.009923285288455048,2.0308129580225796
29,0.009158258864475815,0.00961201136283693,2.097785499994643
30,0.009069534726588224,0.009418591087085265,2.164625542005524
31,0.009020006582232187,0.009471249249133281,2.231988708022982
32,0.009128986711473072,0.009448158719567784,2.298078207997605
33,0.0090186375279079,0.009080393794771966,2.3639267499675043
34,0.008806347024604557,0.009108778377693357,2.430751457985025
35,0.008829319442058114,0.009343660532056148,2.498466999968514
36,0.008729908514484163,0.009024506783831265,2.5644608750008047
37,0.008699518391199259,0.009904994961406814,2.631212666979991
38,0.008680599842663079,0.009365983437169535,2.700511541974265
39,0.00867334699777993,0.008722985532979729,2.7665544169722125
40,0.008632209162028495,0.009053880845535439,2.8306592919980176
41,0.008718076343412783,0.009154447594152985,2.8941379580064677
42,0.0086117472692574,0.008954470328367587,2.957188208005391
43,0.008511925407345041,0.008985476731424975,3.020535707997624
44,0.008607135175618326,0.00880243281738426,3.0844835829921067
45,0.008394219045677592,0.00877274239562744,3.148395167023409
46,0.008484218251784137,0.008783636697107114,3.2133645419962704
47,0.008542836675815856,0.009105166174247009,3.275948958005756
48,0.008435425052255394,0.008767583990000884,3.3392321249702945
49,0.00833970935830975,0.008807519279672115,3.404857042012736
50,0.008317323045687476,0.009077152602253552,3.469916916976217
51,0.008462048460535642,0.008685114658810004,3.5341966249980032
52,0.008239180574627752,0.008655601770606884,3.600696458015591
53,0.008241459261239021,0.008415791903836694,3.6678016249788925
54,0.008242395576747346,0.008597980201984358,3.7344498329912312
55,0.008194990964914077,0.008383314695797697,3.8030208749696612
56,0.008289208503274088,0.008728840456104388,3.8705724999890663
57,0.008313605709267412,0.008467448861496826,3.936633042001631
58,0.008153167832143985,0.008640889504706624,4.0017889169976115
59,0.008192270938405204,0.008385219513042398,4.07565362501191
60,0.0081936219711791,0.008560017918229284,4.143872749991715
61,0.008131992593120004,0.008654124290342414,4.262434292002581
62,0.008099807617555823,0.009282234573391886,4.331936875008978
63,0.00827904176676886,0.008816433819907349,4.398697374970652
64,0.008128486726563213,0.008431795946391934,4.466301666980144
65,0.008295805619296076,0.00861240257753006,4.531017666973639
66,0.008107343364781427,0.00863512667618953,4.5939975419896655
67,0.00816754008547482,0.00850505135582455,4.6630252079921775
68,0.008073337872493631,0.00837133814311025,4.7343715419992805
69,0.008063432429323052,0.00867960181669201,4.803771583014168
70,0.008039782448558358,0.008321846956583261,4.870227749983314
71,0.008085153669140248,0.008643557753330864,4.938653749995865
72,0.008050891610881033,0.00862014911831979,5.005613124987576
73,0.008006665403793542,0.008642930282079433,5.069389707990922
